Time Step,1,2,3,Import/Export_1,Import/Export_2,Import/Export_3
2161,125093.73623799997,47322.22972349481,23664.276338480628,217666.3594268023,146239.88720599018,146069.00823391197
2162,120800.24613125146,46643.79853067751,29238.61445061838,226302.6059119708,144045.16763077702,143243.18888785486
2163,117541.128574,47492.3441912375,28274.864544648957,218074.2987392116,140143.06075852652,140994.05728560805
2164,116079.63427342767,48229.08305198291,27895.936998543362,209729.06452120753,137874.57550825836,140983.51460561567
2165,126505.54604070206,53426.81218228531,30945.564511722434,224933.25216097056,147123.93738821778,150419.84004732926
2166,158600.2433248004,60389.19238120001,30577.05388875545,264308.7434992167,166594.16145355528,170776.26902845653
2167,184327.39670916914,79451.42012918688,25236.69396195725,282314.945953676,191915.62930709627,198531.5877599587
2168,194404.77886952256,68233.64611548246,19124.94036864772,240646.23812185624,215551.5028459477,216654.39623719512
2169,174748.0236766003,42474.09121710203,11425.218925642956,119531.8832429382,216324.63834800117,218185.81321007328
2170,160317.6867086948,45279.40060079957,3141.877298137268,42680.407790447534,201537.87206818178,208177.5772551345
2171,135864.15373179567,20186.443362502952,101.932110367737,15769.542468425125,177439.30644198225,190084.9556232544
2172,111810.5685617567,6306.149522302267,0.0,0.0,167334.2027426283,178659.74255721868
2173,87108.83355403837,313.61177522443916,0.0,0.0,154697.1471974936,164755.887750234
2174,92225.3379937622,0.0,0.0,0.0,153928.16764706734,165388.47474756208
2175,98044.44412918866,7817.2072747311495,1998.6055767851412,15034.851953148383,149861.4418382278,163236.89776824723
2176,119528.88767927197,14108.378193984181,4695.6562173866705,110172.03175839492,153842.88408798148,166097.0908704592
2177,148034.78492469882,34400.794109743634,34146.19875939063,273220.2858650753,174383.21313550635,183782.30466891738
2178,182663.21394711707,80248.75294538958,41030.709955233026,364246.2247467437,193348.03837714164,197180.4290496268
2179,202077.38523495672,100052.54642177287,41997.025690752416,393122.308101847,201828.94808083368,201680.4170600906
2180,202517.68530116195,102181.40827156432,43509.24945567532,413781.30217142624,202676.9822467658,202172.84109123785
2181,179306.22890481926,100556.82381650222,36709.33059726741,398871.66548760724,181513.43121249444,184936.51130936053
2182,160670.08820614536,85906.63557573015,32503.28780987403,357469.4384456425,161630.97438777465,160665.24966864157
2183,129150.34805756273,76996.0,29016.229328785354,306432.5091326188,138871.95115520182,137680.25302277604
2184,103950.44562799996,72124.61612780704,37059.600273797616,268945.8826183396,126124.21337535468,124139.47624480477
2185,94397.25763400001,70127.23043341195,43239.58126078159,259630.6885799218,123093.0793290754,121853.38239567578
2186,101001.9736077367,63596.98910028008,42427.543743014336,265059.75979089347,124410.76248759312,122703.77998232859
2187,110465.69399350052,67140.92512100001,51452.50106956712,285222.8020328422,132613.31928061525,130478.6565953244
2188,112217.13818100028,74020.38589200002,53052.27083816737,305440.1324861109,132224.21800084272,136136.7468316692
2189,111585.02810800029,76124.341388,52610.20385869804,316209.2405342461,127053.12912503183,142445.6908020119
2190,119332.00325120031,79329.790444,51666.736492490585,330358.04713138664,123726.68553419448,155764.97164491945
2191,136113.9176207955,85967.83967222933,56239.28145155327,327497.1605562799,129198.25588617493,174598.21047150317
2192,143265.77102286683,86879.98491080788,44892.069332256906,291048.71560659166,131455.4187973287,187346.4449900779
2193,119799.87364413713,80003.07599308461,16074.0,234589.48384785434,127849.9595073126,199010.94219785428
2194,114584.09323796224,54061.22621558681,7195.011180141017,208552.33839263854,136715.16327892386,217244.31950985492
2195,110605.29828193597,26319.041725177518,0.0,190311.18989750242,143667.52904548586,225325.34350722845
2196,91198.95955835561,12792.607207551995,0.0,153183.82155384036,132956.82505746715,212117.02758399572
2197,74577.22897098793,8435.924421916096,0.0,114346.50803537067,119132.23404059024,191832.0177401478
2198,75036.63636571071,7926.5815921113,0.0,112901.6839105599,120122.12199711075,186232.64675551237
2199,83355.34011545798,9924.804959523679,0.0,136527.19511865464,126065.8140262418,184263.4900778983
2200,108631.36287259297,21092.16428091929,1829.9922073102537,202893.67290435286,143732.5276555133,199308.04709411692
2201,171834.69768511248,78903.22532688902,13208.326857040827,300604.51336255076,180524.17178784293,235113.1610219066
2202,290209.12008111656,111880.41767860582,18372.13146955207,373225.6854488953,239525.59500266227,258934.43185692176
