Time Step,1,2,3
2161,0.0,84.63039999999842,0.0
2162,0.0,103.52071999999396,0.0
2163,0.0,123.43312000000134,0.0
2164,8.12694330009981,137.6626166999033,0.0
2165,0.0,167.58146999999678,0.0
2166,200.66308000001027,0.0,0.0
2167,0.0,208.3764000000009,0.0
2168,0.0,138.9321999999804,0.0
2169,0.0,4.155300000008765,0.0
2170,0.0,0.0,0.0
2171,0.0,0.0,0.0
2172,0.0,0.0,0.0
2173,0.0,0.0,0.0
2174,0.0,0.0,0.0
2175,0.0,0.0,0.0
2176,0.0,0.0,0.0
2177,0.0,26.8708000000056,0.0
2178,0.0,200.20750000000544,0.0
2179,90.40531205521711,63.24578794477361,0.0
2180,82.61459453474163,51.12040546525009,0.0
2181,0.0,128.1228000000085,0.0
2182,95.08057016484327,85.5600298351626,0.0
2183,73.33907819642627,186.97012180358638,0.0
2184,0.0,306.62155000003315,0.0
2185,0.0,351.7595700000652,0.0
2186,280.9174338294397,106.09056617053614,0.0
2187,394.5581500000135,0.0,0.0
2188,368.36080000000584,0.0,0.0
2189,373.59900000000926,0.0,0.0
2190,465.9375000000082,0.0,0.0
2191,483.60690000000795,0.0,0.0
2192,428.8315000000066,0.0,0.0
2193,50.30696870923657,0.0,316.88513129077114
2194,0.0,0.0,304.1782999999989
2195,0.0,0.0,152.3393000000085
2196,0.0,0.0,111.72310000001062
2197,0.0,0.0,224.64840000001004
2198,0.0,0.0,393.5201000000086
2199,0.0,0.0,515.2800000000111
2200,0.0,0.0,679.3210000000081
2201,0.0,0.0,634.9797000000108
2202,361.54499999999825,0.0,0.0
2203,0.0,0.0,89.09670000000733
2204,0.0,0.0,0.0
2205,0.0,0.0,0.0
2206,0.0,0.0,0.0
2207,0.0,0.0,0.0
2208,0.0,28.55675000000315,0.0
2209,66.36640887193926,133.90559112807023,0.0
2210,131.55373890454348,129.02358109546117,0.0
2211,60.631039693970024,0.0,190.32797130603532
2212,0.0,0.0,109.73845000000057
2213,0.0,0.0,9.134260000002882
2214,0.0,0.0,0.0
2215,0.0,0.0,0.0
2216,0.0,0.0,0.0
2217,0.0,0.0,0.0
2218,0.0,0.0,0.0
2219,0.0,0.0,0.0
2220,0.0,0.0,0.0
2221,0.0,0.0,0.0
2222,0.0,0.0,0.0
2223,0.0,0.0,0.0
2224,0.0,0.0,0.0
2225,0.0,0.0,0.0
2226,0.0,0.0,0.0
2227,0.0,0.0,0.0
2228,0.0,0.0,0.0
2229,0.0,0.0,0.0
2230,0.0,0.0,0.0
2231,0.0,51.86700000000644,0.0
2232,159.53296000000614,0.0,0.0
2233,9.473015406317245,0.0,206.62458459369617
2234,0.0,0.0,214.4515899999916
2235,0.0,0.0,182.29327000000202
2236,0.0,0.0,97.3405939999989
2237,0.0,0.0,0.0
2238,0.0,0.0,0.0
2239,0.0,0.0,0.0
2240,0.0,0.0,0.0
2241,0.0,0.0,0.0
2242,0.0,0.0,0.0
2243,0.0,0.0,0.0
2244,0.0,0.0,0.0
2245,0.0,0.0,0.0
2246,0.0,0.0,0.0
2247,0.0,0.0,0.0
2248,0.0,34.77630000000272,0.0
2249,0.0,0.0,0.0
2250,0.0,0.0,0.0
2251,0.0,0.0,0.0
2252,0.0,0.0,0.0
2253,0.0,0.0,0.0
2254,0.0,0.0,0.0
2255,0.0,33.213880000001836,0.0
2256,0.0,37.13650000000007,144.52365400000585
2257,0.0,55.66090000000008,181.01946000000893
2258,0.0,0.0,286.61059999999725
2259,0.0,0.0,262.90232000000293
2260,0.0,0.0,174.5775199999977
2261,0.0,0.0,4.692120000003968
2262,0.0,0.0,0.0
2263,0.0,0.0,0.0
2264,0.0,0.0,0.0
2265,0.0,0.0,165.12319999999136
2266,0.0,0.0,75.31470000000536
2267,0.0,0.0,23.45889999998417
2268,0.0,0.0,53.447599999981776
2269,0.0,0.0,98.81790000001001
2270,0.0,0.0,126.72319999998172
2271,0.0,0.0,0.0
2272,0.0,0.0,0.0
2273,0.0,0.0,0.0
2274,0.0,0.0,0.0
2275,0.0,0.0,0.0
2276,0.0,0.0,0.0
2277,0.0,0.0,0.0
2278,0.0,0.0,0.0
2279,0.0,0.0,0.0
2280,0.0,0.0,152.94481000000232
2281,0.0,0.0,177.15016000000307
2282,0.0,0.0,168.46313000000302
2283,0.0,0.0,162.35092999999185
2284,0.0,0.0,131.88315000000063
2285,0.0,0.0,42.32296999999531
2286,0.0,0.0,0.0
2287,0.0,0.0,0.0
2288,0.0,0.0,0.0
2289,0.0,0.0,0.0
2290,0.0,0.0,0.0
2291,0.0,0.0,0.0
2292,0.0,0.0,0.0
2293,0.0,0.0,0.0
2294,0.0,0.0,0.0
2295,0.0,0.0,0.0
2296,0.0,0.0,0.0
2297,0.0,0.0,0.0
2298,0.0,0.0,0.0
2299,0.0,0.0,0.0
2300,0.0,0.0,0.0
2301,0.0,0.0,0.0
2302,0.0,0.0,0.0
2303,0.0,38.90800000000411,0.0
2304,0.0,0.0,186.56005999999695
2305,0.0,26.559500000000185,181.46461000000454
2306,0.0,20.925829999999905,204.5745900000011
2307,5.512781937639829,38.25312999999994,171.31077806236289
2308,17.914553917449098,149.2867000000001,40.54388608254044
2309,8.395243265915951,266.204356734087,0.0
2310,122.74273069581295,156.91489999999976,76.02102930419915
2311,0.0,412.0324000000028,0.0
2312,0.0,265.1937000000021,0.0
2313,0.0,131.05488587713262,48.573714122868296
2314,0.0,0.0,331.32200000001785
2315,0.0,0.0,300.4790999999864
2316,0.0,0.0,320.60259999999016
2317,0.0,0.0,357.3722000000346
2318,0.0,0.0,491.42810000013776
2319,0.0,0.0,574.0570499999993
2320,2.5934084165742206,203.82415635877305,284.59153522466704
2321,0.0,415.4065000000046,0.0
2322,75.6236240549299,84.09360594507166,0.0
2323,0.0,0.0,0.0
2324,0.0,0.0,0.0
2325,0.0,0.1706600000038634,0.0
2326,0.0,57.701860000005695,0.0
2327,0.0,146.45420000000058,0.0
2328,41.701211473187186,264.4181585268152,0.0
2329,8.353189942540553,391.5626700574637,0.0
2330,0.0,434.7695400000018,0.0
2331,63.67041682560409,379.2652131743945,0.0
2332,105.04719121874291,277.8836687812578,0.0
2333,114.54550352213607,235.04124647786307,0.0
2334,196.67746123126415,112.85229999999979,46.33991876872642
2335,152.9299778318973,257.3535527403217,26.016569427785612
2336,0.0,280.6145000000056,0.0
2337,0.0,91.42030000000523,0.0
2338,0.0,119.7514000000092,0.0
2339,99.8146000000047,0.0,0.0
2340,0.0,0.0,50.60019999999304
2341,0.0,13.301200000009885,0.0
2342,0.0,7.977200000003904,0.0
2343,0.0,29.649200000004384,0.0
2344,0.0,85.04710000000159,0.0
2345,0.0,226.3510000000001,0.0
2346,0.0,265.2918000000125,0.0
2347,0.0,0.0,130.98594100000787
2348,0.0,0.0,107.22338000000587
2349,0.0,36.08230000000003,91.87143700001263
2350,0.0,164.2029,15.295449999991035
2351,0.0,302.38364,0.0
2352,0.0,352.03890000000024,107.68305999999666
2353,34.56587687357478,351.6233,133.67012312644897
2354,77.81709751895767,385.2528999999997,80.22385248103114
2355,108.02873273685054,409.7302999999995,55.246737263178375
2356,125.28464280351193,417.92340000000036,21.84938719650495
2357,0.0,531.551368861371,50.38427113863338
2358,0.0,590.5582438696852,50.49358613031234
2359,0.0,695.0732399999988,0.0
2360,0.0,458.5707000000025,0.0
2361,0.0,156.80439999999908,0.0
2362,0.0,175.0733999999993,0.0
2363,0.0,0.0,159.2943999999943
2364,0.0,0.0,182.45489999998517
2365,0.0,0.0,302.9586999999906
2366,0.0,149.47527207063922,152.24272792936836
2367,0.0,302.4096000000054,0.0
2368,0.0,408.3716000000072,0.0
2369,0.0,622.7916000000023,0.0
2370,0.0,543.7602999999999,0.0
2371,67.67103896993706,75.5294116246198,212.02924940545233
2372,89.82284447967731,58.98673999999971,154.33640552032426
2373,102.95140121404665,159.46713999999986,30.83939878595237
2374,61.77839351227669,308.65647648772506,0.0
