Time Step,Import/Export_1,Import/Export_2,Import/Export_3
2231,-1000.0,-1000.0,531.3176054999963
2232,-1000.0,-1000.0,182.09837031059396
2233,-1000.0,-1000.0,84.40826470611137
2234,-1000.0,-1000.0,143.30175686128587
2235,-1000.0,-1000.0,545.7537420927456
2236,-1000.0,-1000.0,1000.0
2237,-1000.0,-1000.0,1000.0
2238,-1000.0,-1000.0,1000.0
2239,-1000.0,-1000.0,1000.0
2240,-1000.0,-1000.0,1000.0
2241,-1000.0,-1000.0,1000.0
2242,-1000.0,-1000.0,1000.0
2243,-1000.0000000000005,-1000.0,1000.0
2244,-1000.0,-1000.0,1000.0
2245,-1000.0,-1000.0,778.3541995457326
2246,-1000.0,-1000.0,266.8541721199563
2247,-999.9999999999995,-1000.0,-168.5834409677691
2248,-1000.0000000000005,-1000.0,-500.9987933794864
2249,-1000.0,-1000.0,789.2256461261741
2250,-1000.0,-1000.0,1000.0
2251,-1000.0,-1000.0,1000.0
2252,-1000.0,-1000.0,1000.0
2253,-1000.0,-1000.0,1000.0
2254,-1000.0,-1000.0,723.9092317578161
2255,-1000.0,-1000.0,496.1193910000029
2256,-999.9999999999995,-1000.0,386.36235046613547
2257,-1000.0,-1000.0,142.37787545544597
2258,-1000.0,-1000.0,247.79724903442911
2259,-1000.0,-1000.0,641.4358608631801
2260,-1000.0,-1000.0,1000.0
2261,-1000.0,-1000.0,1000.0
2262,-1000.0,-1000.0,1000.0
2263,-1000.0,-1000.0,1000.0
2264,-999.9999999999991,-1000.0,1000.0
2265,-1000.0,-1000.0,711.8883733060584
2266,-999.9999999999995,-1000.0,-727.4834677188555
2267,-1000.0,-1000.0,-1000.0
2268,-1000.0,-1000.0,-1000.0
2269,-1000.0,-1000.0,-1000.0
2270,-1000.0,-1000.0,-949.7638660206421
2271,-1000.0,-1000.0,-854.2485109775871
2272,-1000.0,-1000.0,-737.6744312661049
2273,-1000.0,-1000.0,825.2682633262293
2274,-1000.0,-1000.0,1000.0
2275,-1000.0,-1000.0,1000.0
2276,-1000.0,-1000.0,1000.0
2277,-1000.0,-1000.0,1000.0
2278,-999.9999999999995,-1000.0,642.2501952011471
2279,-1000.0,-1000.0,99.86727893437819
2280,-1000.0,-1000.0,-75.7737492644319
2281,-1000.0,-1000.0,-114.84028979624964
2282,-1000.0,-1000.0,-157.84993831599968
2283,-1000.0,-1000.0,14.701882234891855
2284,-1000.0,-1000.0,566.7839107269383
2285,-1000.0,-1000.0,1000.0
2286,-1000.0,-1000.0,1000.0
2287,-1000.0,-1000.0,1000.0
2288,-1000.0,-1000.0,1000.0
2289,-1000.0,-1000.0,1000.0
2290,-1000.0,-1000.0,1000.0
2291,-999.9999999999998,-1000.0,1000.0
2292,-1000.0,-1000.0,1000.0
2293,-999.9999999999998,-1000.0,512.8895985393037
2294,-1000.0,-1000.0,-157.71252842132253
2295,-1000.0000000000002,-1000.0,-438.9534528845188
2296,-1000.0,-1000.0,-410.559823981328
2297,-999.9999999999995,-1000.0,896.150974589882
2298,-1000.0,-1000.0,1000.0000000000009
2299,-1000.0,-1000.0,1000.0
2300,-1000.0,-1000.0,1000.0
2301,-1000.0,-1000.0,1000.0
2302,-1000.0,-1000.0,1000.0
2303,-1000.0,-1000.0,512.9082492493021
2304,-999.9999999999995,-1000.0,360.4952348046254
2305,-1000.0,-1000.0,121.02050526987477
2306,-1000.0000000000002,-1000.0,-62.08138038930065
2307,-1000.0,-1000.0,-299.51345893776397
2308,-1000.0,-1000.0,-881.0007598308985
2309,-1000.0,-1000.0,-1000.0
2310,-1000.0,-1000.0,-1000.0
2311,-1000.0,-1000.0,-1000.0
2312,-1000.0,-1000.0,-1000.0
2313,-1000.0,-1000.0,-1000.0
2314,-1000.0,-1000.0,-1000.0
2315,-779.2852770263144,-1000.0,-1000.0
2316,-404.35515442551605,-1000.0,-1000.0
2317,-265.2193890118442,-1000.0,-1000.0
2318,-270.48523613802445,-1000.0,-1000.0
2319,-726.0843070608325,-1000.0,-735.31528074164
2320,-1000.0,-1000.0,-1000.0
2321,-1000.0,-1000.0,-1000.0
2322,-1000.0,-1000.0,-1000.0
2323,-1000.0,-1000.0,-1000.0
2324,-1000.0,-1000.0,-1000.0
2325,-1000.0,-1000.0,-1000.0
2326,-1000.0,-1000.0,-1000.0
2327,-1000.0,-1000.0,-1000.0
2328,-1000.0,-1000.0,-1000.0
2329,-1000.0,-1000.0,-1000.0
2330,-1000.0,-1000.0,-1000.0
2331,-1000.0,-1000.0,-1000.0
2332,-1000.0,-1000.0,-1000.0
2333,-1000.0,-1000.0,-1000.0
2334,-1000.0,-1000.0,-1000.0
2335,-1000.0000000000002,-1000.0,-1000.0
2336,-1000.0,-1000.0,-1000.0
2337,-612.5667800292331,-1000.0,-1000.0
2338,-888.9530386688707,-1000.0,-1000.0
2339,-862.4193808284008,-1000.0,-1000.0
2340,-502.336251086208,-1000.0,-1000.0
2341,-423.2371863458311,-1000.0,-1000.0
2342,-459.8078471672661,-1000.0,-1000.0
2343,-765.8426072728689,-1000.0,-1000.0
2344,-844.4507421265976,-1000.0,-1000.0
2345,-1000.0,-1000.0,-1000.0
2346,-999.9999999999998,-1000.0,345.11770904035257
2347,-1000.0,-1000.0,1000.0
2348,-1000.0,-1000.0,1000.0000000000009
2349,-1000.0,-1000.0,811.4574104999933
2350,-1000.0,-1000.0,294.8034479999933
2351,-1000.0,-1000.0,-364.67395947070327
2352,-1000.0,-1000.0,-729.6719443126585
2353,-1000.0,-1000.0,-889.0635234711381
2354,-999.9999999999998,-1000.0,-1000.0
2355,-1000.0,-1000.0,-1000.0
2356,-1000.0,-1000.0,-1000.0
2357,-999.9999999999998,-900.7200671668807,-864.1068198331195
2358,-1000.0,-947.7962000000011,-1000.0
2359,-1000.0,-1000.0,-1000.0
2360,-1000.0,-1000.0,-1000.0
2361,-1000.0,-1000.0,-1000.0
2362,-1000.0,-1000.0,-1000.0
2363,-1000.0,-1000.0,-1000.0
2364,-692.2287232823355,-1000.0,-1000.0
2365,-399.9506326238252,-1000.0,-1000.0
2366,-288.12396885050384,-1000.0,-822.7062671091007
2367,-739.4407038389863,-1000.0,-891.9294840903804
2368,-1000.0,-1000.0,-1000.0
2369,-1000.0,-1000.0,-1000.0
2370,-1000.0000000000005,-1000.0,-704.4291778080369
2371,-1000.0,-1000.0,-25.473669521788906
2372,-1000.0,-1000.0,12.2703160203273
2373,-1000.0000000000009,-1000.0,-288.6028925314231
2374,-1000.0,-1000.0,-781.9699048747616
2375,-999.9999999999995,-810.8663759999972,-1000.0
2376,-1000.0,-1000.0,-812.0075500310195
2377,-1000.0,-1000.0,-543.3773943363594
2378,-999.9999999999995,-1000.0,-460.9493614294406
2379,-1000.0,-999.9999999999995,-546.3083658852902
2380,-1000.0,-1000.0,-643.9517955985202
2381,-1000.0,-1000.0,-654.0161597507404
2382,-1000.0,-1000.0,-769.3426058120795
2383,-1000.0,-1000.0,-1000.0
2384,-1000.0,-1000.0,-1000.0
2385,-1000.0000000000002,-1000.0,-1000.0
2386,-1000.0,-1000.0,-1000.0
2387,-1000.0,-1000.0,-1000.0
2388,-1000.0,-1000.0,-1000.0
2389,-1000.0,-1000.0,-1000.0
2390,-1000.0,-1000.0,-1000.0
2391,-1000.0,-999.9999999999995,-1000.0
2392,-1000.0,-1000.0,-1000.0
2393,-1000.0000000000005,-1000.0,-1000.0
2394,-1000.0,-1000.0,-510.3604052744413
2395,-1000.0,-1000.0,-35.75718441783738
2396,-1000.0,-1000.0,-24.18645775783807
2397,-1000.0,-1000.0,-559.7641151716289
2398,-1000.0,-1000.0,-1000.0
2399,-1000.0000000000005,-1000.0,-1000.0
2400,-1000.0,-940.729563886814,-1000.0
2401,-1000.0,-956.2611894432598,-1000.0
2402,-1000.0,-948.578301624088,-1000.0
2403,-1000.0,-938.1681631701999,-1000.0
2404,-1000.0,-1000.0,-1000.0
2405,-1000.0,-1000.0,-1000.0
2406,-1000.0,-1000.0,-639.1092282116151
2407,-1000.0,-1000.0,101.06504203138047
2408,-1000.0,-1000.0,470.6517560964912
2409,-999.9999999999991,-1000.0,-682.1870684989062
2410,-1000.0000000000005,-1000.0,-1000.0
2411,-1000.0,-1000.0,-1000.0
2412,-1000.0,-1000.0,-1000.0
2413,-999.9999999999995,-1000.0,-1000.0
2414,-1000.0,-1000.0,-1000.0
2415,-1000.0,-1000.0,-1000.0
2416,-1000.0,-1000.0,-1000.0
2417,-1000.0,-1000.0,-1000.0
2418,-1000.0,-1000.0,-1000.0
2419,-1000.0,-1000.0,-1000.0
2420,-999.9999999999991,-1000.0,-1000.0
2421,-1000.0,-1000.0,-1000.0
2422,-1000.0,-1000.0,-1000.0
2423,-1000.0,-1000.0,-1000.0
2424,-1000.0,-1000.0,-1000.0
2425,-1000.0,-1000.0,-1000.0
2426,-1000.0,-1000.0,-1000.0
2427,-1000.0,-1000.0,-1000.0
2428,-1000.0,-1000.0,-1000.0
2429,-1000.0,-1000.0,-465.5338758759235
2430,-1000.0,-1000.0,731.0887010935521
2431,-1000.0,-1000.0,898.4427768872101
2432,-1000.0,-1000.0,-744.7913379123574
2433,-1000.0,-1000.0,-1000.0
2434,-999.9999999999995,-1000.0,-1000.0
2435,-1000.0,-1000.0,-1000.0
2436,-1000.0,-1000.0,-1000.0
2437,-1000.0,-1000.0,-1000.0
2438,-1000.0,-1000.0,-1000.0
2439,-1000.0,-1000.0,-1000.0
2440,-1000.0,-1000.0,-1000.0
2441,-1000.0,-1000.0,-1000.0
2442,-1000.0,-1000.0,-690.4574450866312
2443,-1000.0,-1000.0,-672.4498697413737
2444,-1000.0,-1000.0,-1000.0
2445,-1000.0,-1000.0,-1000.0
2446,-1000.0,-1000.0,-1000.0
2447,-1000.0,-811.2261418014041,-1000.0
2448,-1000.0,-765.4582,-1000.0
2449,-1000.0,-1000.0,-1000.0
2450,-1000.0,-1000.0,-1000.0
2451,-1000.0,-1000.0,-1000.0
2452,-1000.0,-1000.0,-1000.0
2453,-1000.0,-1000.0,-1000.0
2454,-1000.0,-1000.0,-1000.0
2455,-1000.0,-1000.0,-790.1077512901265
2456,-1000.0,-1000.0,-1000.0
2457,-1000.0,-1000.0,-1000.0
2458,-1000.0,-1000.0,-1000.0
2459,-1000.0,-1000.0,-1000.0
2460,-999.9999999999995,-1000.0,-1000.0
2461,-1000.0,-1000.0,-1000.0
2462,-1000.0,-1000.0,-1000.0
2463,-1000.0,-1000.0,-1000.0
2464,-1000.0,-1000.0,-1000.0
2465,-1000.0,-1000.0,-1000.0
2466,-1000.0,-1000.0,1000.0
2467,-1000.0,-1000.0,1000.0000000000009
2468,-1000.0,-1000.0,1000.0
2469,-1000.0,-1000.0,1000.0
2470,-1000.0,-1000.0,404.84397805673325
2471,-1000.0,-1000.0,-598.6340437293247
2472,-1000.0,-1000.0,-699.7347252017298
2473,-1000.0,-1000.0,-678.0396092573374
2474,-1000.0,-1000.0,-491.6205958122482
2475,-999.9999999999991,-1000.0,-472.33949440176093
2476,-1000.0,-1000.0,-192.134087000004
2477,-1000.0,-1000.0,1000.0
2478,-1000.0,-1000.0,1000.0
2479,-1000.0,-1000.0,1000.0
2480,-1000.0,-1000.0,1000.0000000000009
2481,-1000.0,-1000.0,-1000.0
2482,-1000.0,-1000.0,-1000.0
2483,-1000.0,-1000.0,-1000.0
2484,-999.9999999999995,-1000.0,-1000.0
2485,-1000.0000000000005,-1000.0,-1000.0
2486,-1000.0,-1000.0,-1000.0
2487,-1000.0000000000009,-1000.0,-1000.0
2488,-1000.0,-1000.0,-1000.0
2489,-1000.0,-1000.0,-1000.0
2490,-1000.0,-1000.0,-1000.0
2491,-1000.0,-1000.0,-290.02722615660696
2492,-1000.0,-1000.0,-134.80420482979844
2493,-1000.0,-1000.0,-1000.0
2494,-1000.0,-1000.0,-1000.0
2495,-1000.0,-1000.0,-1000.0
2496,-1000.0,-1000.0,-1000.0
2497,-1000.0,-1000.0,-993.7771722105699
2498,-1000.0,-1000.0,-1000.0
2499,-1000.0,-1000.0,-1000.0
2500,-1000.0,-1000.0,-1000.0
2501,-1000.0,-1000.0,-1000.0
2502,-1000.0,-1000.0,-1000.0
2503,-1000.0,-1000.0,-1000.0
2504,-1000.0000000000005,-1000.0,-1000.0
2505,-1000.0,-1000.0,-1000.0
2506,-1000.0,-1000.0,-1000.0
2507,-1000.0,-1000.0,-1000.0
2508,-1000.0,-1000.0,-1000.0
2509,-999.9999999999995,-1000.0,-1000.0
2510,-1000.0,-1000.0,-1000.0
2511,-1000.0,-1000.0,-1000.0
2512,-1000.0,-1000.0,-1000.0
2513,-1000.0,-1000.0,-1000.0
2514,-1000.0,-1000.0,-1000.0
2515,-1000.0,-1000.0,-1000.0
2516,-1000.0,-1000.0,-1000.0
2517,-1000.0,-1000.0,-1000.0
2518,-1000.0,-1000.0,-808.3976990048795
2519,-1000.0,-1000.0,-190.8715468680266
2520,-1000.0,-989.9379513178501,95.79556381866223
2521,-1000.0,-910.3771810478593,287.474140384109
2522,-1000.0,-898.7566257815897,233.81782264566937
2523,-1000.0,-941.97698246855,96.06894015564012
2524,-1000.0,-907.8629356997899,-29.476200337800037
2525,-1000.0,-1000.0,-48.36446869479005
2526,-1000.0,-1000.0000000000005,-392.08231428558975
2527,-1000.0,-1000.0,-995.2869080444398
2528,-1000.0,-1000.0,-1000.0
2529,-1000.0,-1000.0,-1000.0
2530,-1000.0,-1000.0,-1000.0
2531,-1000.0,-1000.0,-1000.0
2532,-1000.0,-1000.0,-1000.0
2533,-1000.0,-1000.0,-1000.0
2534,-1000.0,-1000.0,-1000.0
2535,-1000.0,-1000.0,-1000.0
2536,-1000.0000000000005,-1000.0,-1000.0
2537,-1000.0,-1000.0,-1000.0
2538,-1000.0,-1000.0,-1000.0
2539,-1000.0,-1000.0,-454.9112635774445
2540,-1000.0,-1000.0,-315.1098257515696
2541,-1000.0,-1000.0,-235.64301859081752
2542,-1000.0,-1000.0,-1000.0
2543,-1000.0,-1000.0,-1000.0
2544,-1000.0,-1000.0,-1000.0
2545,-1000.0,-999.9999999999995,-1000.0
2546,-1000.0,-1000.0,-1000.0
2547,-1000.0,-1000.0,-1000.0
2548,-1000.0,-1000.0,-69.73886080193188
2549,-1000.0,-1000.0,967.6803062982772
2550,-1000.0,-1000.0,1000.0
2551,-1000.0,-1000.0,1000.0
2552,-1000.0,-1000.0,1000.0
2553,-1000.0,-1000.0,-185.26622744798988
2554,-1000.0,-1000.0,-952.5434215280702
2555,-1000.0000000000005,-1000.0,-1000.0
2556,-1000.0,-1000.0,-1000.0
2557,-1000.0,-1000.0,-1000.0
2558,-1000.0,-1000.0,-1000.0
2559,-1000.0,-1000.0,-1000.0
2560,-1000.0,-1000.0,-1000.0
2561,-1000.0,-1000.0,-999.9999999999991
2562,-1000.0,-1000.0,525.790556235148
2563,-1000.0,-1000.0,1000.0
2564,-1000.0,-1000.0,1000.0
2565,-1000.0,-1000.0,561.060021868032
2566,-1000.0,-1000.0,61.54625899999155
2567,-1000.0,-1000.0,103.19278304611089
2568,-1000.0,-1000.0,363.46370656126146
2569,-1000.0,-1000.0,495.12831745278436
2570,-999.9999999999991,-1000.0,683.7089549999632
2571,-1000.0,-1000.0,827.5117966350381
2572,-1000.0,-1000.0,1000.0
2573,-1000.0,-1000.0,1000.0
2574,-1000.0,-1000.0,1000.0
2575,-1000.0,-1000.0,1000.0
2576,-1000.0,-1000.0,-598.1616037732265
2577,-1000.0,-1000.0,-1000.0
2578,-1000.0,-1000.0,-1000.0
2579,-1000.0,-1000.0,-1000.0
2580,-1000.0,-1000.0,-1000.0
2581,-1000.0,-1000.0,-1000.0
2582,-1000.0,-1000.0,-1000.0
2583,-1000.0,-1000.0,-1000.0
2584,-1000.0,-1000.0,-1000.0
2585,-1000.0,-1000.0,-791.1547486314394
2586,-1000.0,-1000.0,952.3789567024378
2587,-1000.0,-1000.0,1000.0
2588,-1000.0,-1000.0,1000.0
2589,-1000.0,-1000.0,1000.0
2590,-1000.0,-1000.0,671.8868880000023
2591,-1000.0,-1000.0,42.59876686262942
2592,-999.9999999999995,-1000.0,-256.2001005439024
2593,-1000.0,-1000.0,-318.3511492871985
2594,-1000.0,-1000.0,-56.93671571320192
2595,-1000.0,-1000.0,272.5072277336649
2596,-1000.0,-1000.0,874.3387203208094
2597,-1000.0,-1000.0,1000.0
2598,-1000.0,-1000.0,1000.0
2599,-1000.0,-1000.0,1000.0
2600,-1000.0,-1000.0,213.85298434880406
2601,-999.9999999999995,-1000.0,-1000.0
2602,-1000.0,-1000.0,-1000.0
2603,-1000.0,-1000.0,-1000.0
2604,-1000.0,-1000.0,-1000.0
2605,-1000.0,-1000.0,-1000.0
2606,-1000.0,-1000.0,-1000.0
2607,-999.9999999999995,-1000.0,-1000.0
2608,-1000.0,-1000.0,-1000.0
2609,-1000.0,-1000.0,-780.2714484691714
2610,-999.9999999999991,-1000.0,1000.0
2611,-1000.0,-1000.0,1000.0
2612,-1000.0,-1000.0,1000.0
2613,-1000.0,-1000.0,1000.0
2614,-1000.0,-1000.0,463.4099562840911
2615,-1000.0,-1000.0,-243.3857638246809
2616,-1000.0,-1000.0,-693.8217222728954
2617,-1000.0,-1000.0,-1000.0
2618,-1000.0000000000005,-1000.0,-703.3957027832239
2619,-1000.0,-1000.0,-532.5635878047187
2620,-1000.0,-1000.0,-253.35659506293723
2621,-1000.0,-1000.0,1000.0
2622,-1000.0,-1000.0,1000.0
2623,-1000.0,-1000.0,1000.0
2624,-1000.0,-1000.0,312.7004085456956
2625,-1000.0,-1000.0,-1000.0
2626,-999.9999999999995,-1000.0,-1000.0
2627,-1000.0,-1000.0,-1000.0
2628,-1000.0,-1000.0,-1000.0
2629,-1000.0,-1000.0,-1000.0
2630,-1000.0,-1000.0,-1000.0
2631,-1000.0000000000005,-1000.0,-1000.0
2632,-1000.0,-1000.0,-1000.0
2633,-1000.0,-1000.0,-1000.0
2634,-1000.0,-1000.0,900.3990745859082
2635,-1000.0,-1000.0,1000.0
2636,-1000.0,-1000.0,1000.0
2637,-1000.0,-1000.0,1000.0
2638,-1000.0,-1000.0,546.200567015233
2639,-1000.0,-1000.0,377.48651452623017
2640,-1000.0,-1000.0,49.971811038984924
2641,-1000.0000000000005,-1000.0,-124.58254934235265
2642,-1000.0,-1000.0,-260.52976582518204
2643,-1000.0,-1000.0,-406.3452712773069
2644,-1000.0000000000005,-1000.0,-415.85003504951055
2645,-1000.0,-1000.0,1000.0
2646,-1000.0,-1000.0,1000.0
2647,-1000.0,-1000.0,1000.0
2648,-1000.0,-1000.0,-1000.0
2649,-1000.0,-1000.0,-1000.0
2650,-1000.0,-1000.0,-1000.0
2651,-1000.0,-1000.0,-1000.0
2652,-1000.0,-1000.0,-1000.0
2653,-1000.0,-1000.0,-1000.0
2654,-1000.0,-1000.0,-1000.0
2655,-1000.0,-1000.0,-1000.0
2656,-1000.0,-1000.0,-1000.0
2657,-1000.0,-1000.0,-1000.0
2658,-1000.0,-1000.0,-1000.0
2659,-1000.0,-1000.0,-791.5695425063204
2660,-1000.0,-1000.0,-513.1840389999952
2661,-1000.0,-1000.0,-823.24173662865
2662,-1000.0,-1000.0,-1000.0
2663,-1000.0,-1000.0,-1000.0
2664,-1000.0,-1000.0,-1000.0
2665,-1000.0,-1000.0,-1000.0
2666,-1000.0,-1000.0,-1000.0
2667,-1000.0,-1000.0,-1000.0
2668,-1000.0,-1000.0,-1000.0
2669,-1000.0,-1000.0,-1000.0
2670,-1000.0,-1000.0,-1000.0
2671,-1000.0,-1000.0,-1000.0
2672,-1000.0,-1000.0,-1000.0
2673,-999.9999999999995,-1000.0,-1000.0
2674,-1000.0,-1000.0,-1000.0
2675,-1000.0,-1000.0,-1000.0
2676,-1000.0,-1000.0,-1000.0
2677,-1000.0,-1000.0,-1000.0
2678,-1000.0,-1000.0,-1000.0
2679,-999.9999999999998,-1000.0,-1000.0
2680,-1000.0,-1000.0,-1000.0
2681,-1000.0,-1000.0,-1000.0
2682,-1000.0,-1000.0,89.6039444072212
2683,-1000.0,-1000.0,678.1785338761974
2684,-1000.0,-1000.0,828.7453439999936
2685,-1000.0,-1000.0,621.3214225291322
2686,-1000.0,-1000.0,-200.71639895154658
2687,-1000.0,-1000.0,-1000.0
2688,-1000.0,-998.9126000000042,-1000.0
2689,-1000.0,-999.9999999999995,-1000.0
2690,-999.9999999999995,-1000.0,-984.32654015769
2691,-1000.0000000000005,-1000.0000000000005,-832.8091120252902
2692,-1000.0,-999.9999999999995,-639.98086691753
2693,-1000.0,-1000.0,-310.1760835954801
2694,-1000.0,-1000.0,-479.3845849401605
2695,-1000.0,-1000.0,-787.2656960083805
2696,-999.9999999999995,-1000.0,-887.85056925757
2697,-999.9999999999998,-1000.0,-1000.0
2698,-1000.0,-1000.0,-1000.0
2699,-1000.0,-1000.0,-859.0422933335794
2700,-1000.0,-1000.0,-715.2073728838104
2701,-1000.0,-1000.0,-1000.0
2702,-1000.0,-1000.0,-481.243859968361
2703,-1000.0,-1000.0,-248.4530250445505
2704,-1000.0,-1000.0,-868.4722710448477
2705,-1000.0,-1000.0,-1000.0
2706,-1000.0,-1000.0,-548.8037979149431
2707,-1000.0,-1000.0,161.27638893829499
2708,-1000.0000000000005,-1000.0,480.4567435278186
2709,-1000.0,-1000.0,387.98216112500177
2710,-1000.0,-1000.0,-296.4958503019716
2711,-1000.0,-1000.0,-862.0255225000019
2712,-1000.0,-1000.0,-1000.0
2713,-1000.0,-1000.0,-1000.0
2714,-1000.0,-1000.0,-991.8118693383694
2715,-1000.0,-1000.0,-673.27438999077
2716,-1000.0,-1000.0,-9.794206243905137
2717,-1000.0,-1000.0,1000.0
2718,-1000.0,-1000.0,1000.0
2719,-1000.0,-1000.0,1000.0
2720,-1000.0,-1000.0,1000.0
2721,-999.9999999999995,-1000.0,-1000.0
2722,-999.9999999999995,-1000.0,-1000.0
2723,-1000.0,-1000.0,-1000.0
2724,-1000.0,-1000.0,-1000.0
2725,-1000.0,-1000.0,-1000.0
2726,-1000.0,-1000.0,-1000.0
2727,-1000.0000000000005,-1000.0,-1000.0
2728,-1000.0,-1000.0,-1000.0
2729,-1000.0,-1000.0,721.130947389117
2730,-1000.0,-1000.0,1000.0
2731,-1000.0,-1000.0,1000.0
2732,-1000.0,-1000.0,1000.0
2733,-1000.0,-1000.0,1000.0
2734,-1000.0,-1000.0,140.01275001620525
2735,-1000.0,-1000.0,-811.9438557446838
2736,-1000.0,-792.1055996877103,-597.677135812286
2737,-1000.0000000000005,-952.8020804893736,-1000.0
2738,-1000.0,-993.3186731702003,-1000.0
2739,-1000.0,-1000.0,-1000.0
2740,-999.9999999999991,-1000.0,-1000.0
2741,-1000.0,-1000.0,84.53984323754412
2742,-1000.0,-1000.0,1000.0
2743,-1000.0,-1000.0,1000.0000000000009
2744,-1000.0,-1000.0,1000.0000000000009
2745,-1000.0,-1000.0,532.8483807156917
2746,-1000.0,-1000.0,-173.95212371598063
2747,-1000.0,-1000.0,-569.0287813429613
2748,-1000.0,-1000.0,-1000.0
2749,-1000.0,-1000.0,-1000.0
2750,-1000.0,-1000.0,-1000.0
2751,-1000.0,-1000.0,-1000.0000000000009
2752,-1000.0,-1000.0,-1000.0
2753,-1000.0,-1000.0,-447.4929940943575
2754,-1000.0,-1000.0,1000.0
2755,-1000.0,-1000.0,1000.0
2756,-1000.0,-1000.0,1000.0
2757,-1000.0,-1000.0,688.8207132836742
2758,-1000.0,-1000.0,-789.8846714904248
2759,-1000.0,-1000.0,-1000.0
2760,-1000.0,-1000.0,-1000.0
2761,-1000.0000000000005,-1000.0,-1000.0
2762,-1000.0000000000009,-1000.0,-979.4914947424968
2763,-999.9999999999991,-1000.0,-278.73613238010876
2764,-1000.0,-1000.0,462.2681449999991
2765,-1000.0,-1000.0,1000.0
2766,-1000.0,-1000.0,1000.0
2767,-1000.0,-1000.0,1000.0
2768,-1000.0,-1000.0,640.3314165022648
2769,-999.9999999999991,-1000.0,-484.85980332137206
2770,-999.9999999999995,-1000.0,-1000.0
2771,-999.9999999999995,-1000.0,-1000.0
2772,-1000.0,-1000.0,-1000.0
2773,-1000.0,-1000.0,-1000.0
2774,-999.9999999999995,-1000.0,-1000.0
2775,-1000.0,-1000.0,-490.0530259655661
2776,-1000.0,-1000.0,115.72253018497031
2777,-999.9999999999991,-1000.0,1000.0
2778,-1000.0,-1000.0,1000.0
2779,-1000.0,-1000.0,1000.0
2780,-1000.0,-1000.0,1000.0
2781,-1000.0,-1000.0,1000.0
2782,-1000.0,-1000.0,395.3127387924633
2783,-1000.0,-1000.0,-255.84876327815073
