,Objective Value
349,735625.840835093
350,716171.2840006107
351,791323.5012607635
352,1000135.6503858755
353,1295679.7329735965
354,1483093.870299726
355,1562627.133199128
356,1587025.171083374
357,1503239.4204038938
358,1340025.3726272334
359,1174386.92568153
360,1079359.5066912745
361,1055384.4073561481
362,1057886.2982842638
363,1078240.407765121
364,1088417.5608248026
365,1060011.9971592764
366,1113088.0322340548
367,1197819.3096511017
368,1145113.692211582
369,1000698.4897936514
370,950647.9841538679
371,911657.1594068406
372,788099.0435600121
373,714077.7234805085
374,779796.7940748119
375,921339.8837916771
376,1135029.831394074
377,1394823.652555018
378,1525559.9773400926
379,1539638.1540833476
380,1510326.2881522283
381,1494586.0293882375
382,1285078.6451102481
383,1181415.149701398
384,1123407.6933455758
385,1109630.0641800058
386,1129913.4602623037
387,1182066.8169131118
388,1407623.4161084662
389,1798936.0034793303
390,2034607.801019117
391,2088466.1747399908
392,1998637.83210157
393,1858888.9684001985
394,1736751.4798646248
395,1608105.0887387956
396,1535271.753250066
397,1395721.1978320922
398,1318907.5297364418
399,1322050.9246867425
400,1415446.415025896
401,1656407.2314015932
402,1926703.2101759678
403,2024473.6768202318
404,2039932.4974753964
405,1899160.4074633934
406,1665607.7682154025
407,1567052.0500503792
408,1599630.2360411133
409,1595274.8567196284
410,1655037.699070407
411,1712114.4060447756
412,1838828.983485219
413,2197259.7925580703
414,2321234.069064879
415,2124965.513516682
416,1779473.0650658328
417,1478477.6734918565
418,1341325.298807219
419,1240565.6950585088
420,1141190.0015657856
421,1051909.6273399002
422,1077656.7965636759
423,1153626.7738869383
424,1359617.3684681433
425,1656579.4177970751
426,1944416.9938841606
427,2081090.776466116
428,2055779.2405478838
429,1890326.9458141937
430,1639691.5205311272
431,1470429.3035708568
432,1400523.5593395522
433,1367218.3386231966
434,1414736.205639321
435,1486436.4776976781
436,1654164.797205383
437,2075568.209722978
438,2235949.2317028437
439,2164549.0228543757
440,1873585.106021409
441,1633950.105637248
442,1502483.7088789733
443,1408258.7983398659
444,1390257.721329933
445,1321017.8847813671
446,1354422.192613836
447,1425717.9527567776
448,1515311.6961577842
449,1768686.3416834394
450,2011176.392624043
451,2053758.3562854023
452,1997878.6843090903
453,1796812.8580789939
454,1548437.6092752363
455,1410546.6613424218
456,1335357.6260552357
457,1284629.6480596964
458,1361093.4069742297
459,1422411.0271696951
460,1524799.2786125017
461,1924242.5096909122
462,2183376.527006067
463,2171339.0603014757
464,1851708.6285381159
465,1582471.8244123165
466,1476250.8629796675
467,1327245.2463850754
468,1226017.665148149
469,1129396.9888611147
470,1139909.0199864088
471,1189109.1027065306
472,1380539.8479613988
473,1729999.824334734
474,2029606.7590774153
475,2109771.4046131894
476,2143452.608106472
477,1957342.1066491783
478,1708421.5237234507
479,1610141.8669291032
480,1528462.8810306662
481,1515537.0641468018
482,1542049.4673446217
483,1591340.8837367399
484,1688442.119998967
485,1990389.5970670944
486,2109963.6290085274
487,2023121.3012771525
488,1626993.8697194285
489,1329025.3630502995
490,1207847.7832339297
491,1078669.9603628297
492,988266.4492351224
493,904544.1903409447
494,904374.7160188891
495,975681.6948620067
496,1149269.6900330274
497,1441004.5375674486
498,1738290.365494929
499,1858479.2382425887
500,1879421.1778540981
501,1763528.858384589
502,1476522.8631962317
503,1297331.5113459444
504,1251098.9806760075
505,1240043.5006394826
506,1248995.3494373027
507,1258273.9076147103
508,1241395.9763480476
509,1283735.8444411934
510,1388262.4836659983
511,1442829.9165560696
512,1315621.325820215
513,1149209.460752979
514,1070185.1069200616
515,1026495.2053449424
516,939055.2630670101
517,853577.6583964301
518,855776.263801069
519,920413.7562162789
520,1135037.235015729
521,1454165.7408724062
522,1692409.7240149465
523,1714392.5574048634
524,1730141.2688956033
525,1641867.7478232947
526,1453008.5718742516
527,1272719.563603124
528,1159561.9850639799
529,1127702.0418136695
530,1108099.3435213824
531,1100983.2768333682
532,1095284.284681358
533,1041451.1212340776
534,1075938.1681352553
535,1113759.8390476296
536,1072499.0994729334
537,966476.3015684385
538,810836.501173503
539,680453.0319572091
540,595343.171600808
541,523208.4081409808
542,540321.0381946326
543,632099.0182836538
544,867811.4632728747
545,1275994.8003033507
546,1544436.2393758143
547,1607311.0612489858
548,1661674.547831956
549,1630411.6604481963
550,1457242.946544111
551,1323431.3534517616
552,1266744.2946120042
553,1259591.1907811505
554,1294905.8001494014
555,1383456.3710178095
556,1597119.374122259
557,2004305.3211338115
558,2248395.756488612
559,2191561.8875070815
560,1926652.9219562372
561,1717806.246658862
562,1571441.9071667285
563,1459281.553507065
564,1367618.4924044677
565,1303008.2647204818
566,1342447.4818543429
567,1445257.0804681773
568,1671968.4753955582
569,1974876.3800498033
570,2171961.2046848196
571,2238056.9305132823
572,2169241.238606594
573,1963098.3850166048
574,1668594.5607425466
575,1462150.6881685099
576,1361576.107290661
577,1318792.2022064116
578,1334583.108648593
579,1405216.7384403695
580,1581156.842496428
581,1980730.9855965497
582,2190919.0673500216
583,2222013.976666101
584,2039791.4237542518
585,1962648.843564664
586,1901881.143920936
587,1827971.0176576243
588,1754552.4543328034
589,1710724.6322438347
590,1748178.5503281597
591,1788171.5339475533
592,1838379.5797140184
593,1958375.8678168221
594,2132423.252048656
595,2172234.25976961
596,2184219.9548136154
597,1944376.409858573
598,1636147.891324324
599,1401871.5887859343
600,1319010.0376175446
601,1337893.1030697534
602,1408680.386137492
603,1539280.329306905
604,1725521.1380630129
605,2074175.9692763905
606,2269094.9723973908
607,2143391.1482775793
608,1933536.4122110642
609,1750123.6015318017
610,1652028.8259865448
611,1611163.0189332038
612,1609848.405546947
613,1628425.003667001
614,1706534.7587109026
615,1741577.3075263605
616,1817183.8127671098
617,1945184.9581886844
618,2021395.01832639
619,2023555.1709033942
620,1967813.8010352855
621,1787039.0181872942
622,1537740.5435862576
623,1350946.3224721015
624,1222565.0977770935
625,1159872.8793042554
626,1153470.4319084482
627,1154128.212191111
628,1303948.4256093574
629,1714776.4599757774
630,1907527.3669026564
631,1924404.4547414363
632,1737719.3944523619
633,1591827.6177872664
634,1467652.797924971
635,1274063.9486439025
636,1250941.3994939062
637,1243092.5216680614
638,1277708.9026881733
639,1295844.2798985525
640,1319973.171847858
641,1517352.1759627813
642,1715316.6290753474
643,1808346.6193708112
644,1808368.3505284747
645,1615899.4508581704
646,1396306.818793883
647,1234293.9843560953
648,1085409.6544340667
649,1069833.3603420462
650,1139859.7342333668
651,1234742.1493691914
652,1407533.6936592103
653,1778888.9255609522
654,1962651.8596859272
655,1889007.6302529697
656,1552095.6048699524
657,1382726.4235115785
658,1264766.2050894026
659,1240120.2334111994
660,1172370.6371195938
661,1134200.442512895
662,1145692.378751907
663,1177804.6727077751
664,1332753.5782156207
665,1526038.07386796
666,1735411.2978730586
667,1799705.2211718492
668,1763610.697220249
669,1576443.964022473
670,1336829.6420570652
671,1197476.2757665054
672,1113784.8487375467
673,1120513.670617461
674,1125952.2324719676
675,1151880.8794961541
676,1167603.8036676012
677,1164133.0402799726
678,1241654.9066347608
679,1276836.5413355425
680,1189608.0746258982
681,1037061.0867001507
682,935419.0728478354
683,949713.8532288711
684,955460.8679234983
685,898179.831128902
686,906917.2908646411
687,978057.587100535
688,1159290.373609016
689,1404323.2746141157
690,1534213.964673894
691,1510811.2638334902
692,1509920.8093307759
693,1414758.040396374
694,1202415.7125265857
695,987664.727808202
696,934882.4281102984
697,866971.6748759095
698,846264.9859026712
699,869307.8571416964
700,942758.8105169211
701,954848.8848698629
702,1013605.8764589297
703,1083420.3299358832
704,1100809.5184058184
705,1011429.228935442
706,926593.0471062717
707,827728.3786255232
708,623136.6893286579
709,550218.780800042
710,556484.9403203025
711,658546.5094236917
712,858754.3271963929
713,1156099.9594828123
714,1400199.0265749968
715,1529017.78953462
716,1616317.7645315407
717,1543824.3926347352
718,1311995.8619651748
719,1205702.9410157255
720,1107486.660319499
721,1088758.528107244
722,1077951.5408708039
723,1146557.4295955445
724,1261100.579648197
725,1517949.8708007392
726,1743304.8621366934
727,1849778.400889995
728,1752362.2934126977
729,1551628.9899018677
730,1434921.0567116537
731,1342543.506714225
732,1206670.22874856
733,1188432.3970330223
734,1197576.6950157427
735,1234466.6432788249
736,1208423.0650278407
737,1346628.9634616624
738,1447788.8010816865
739,1457840.7526317108
740,1429027.2713096465
741,1272724.638191977
742,1115903.4394889453
743,976077.1311118251
744,900271.8668514107
745,845299.5028109655
746,850216.5301446803
747,851843.2900636091
748,864940.7077254218
749,845713.9612909596
750,926738.3154973931
751,956784.9373851122
752,856575.4664462708
753,770918.0715089429
754,737694.8301216026
755,698313.728962318
756,618715.7464544352
757,632007.1229208722
758,741534.0615239906
759,865057.3682224347
760,1097138.1497772986
761,1375936.4649793024
762,1479608.3551063493
763,1607672.4250233874
764,1740054.0502286276
765,1468340.866380592
766,1267652.3190042588
767,1214833.1434969779
768,1124897.8870931014
769,1093256.5221265631
770,1111163.6205689656
771,1121650.4842036052
772,1224373.1447496824
773,1646859.4718226306
774,2006677.1538786418
775,2148025.6968686134
776,2040229.015716091
777,1888291.4163203621
778,1724523.7222803407
779,1673861.484728205
780,1630907.74002907
781,1532878.9093952544
782,1468339.9239085119
783,1489885.946426825
784,1565601.316605871
785,1717385.0754641064
786,1794736.1910372833
787,1762210.9682790453
788,1648393.311713007
789,1401379.45679913
790,1146475.5771501046
791,981106.815554311
792,934323.0463508556
793,911156.279803995
794,941981.1489446925
795,1013848.8215945895
796,1170637.879716934
797,1527487.857259053
798,1803159.0533693277
799,1804605.691042888
800,1622007.2544620533
801,1498328.9052460557
802,1421716.8143964757
803,1402743.1070574515
804,1312018.0622282452
805,1322738.0714999137
806,1343702.9828718628
807,1460864.968066212
808,1744891.2019774476
809,2022667.7083808943
810,2186125.5255900105
811,2140282.062352117
812,2032568.8560908465
813,1739259.6445678007
814,1372680.0195358142
815,1195841.4805372993
816,1054366.40245564
817,963705.2087420948
818,923525.9399666736
819,945096.0055623684
820,1049809.5082951447
821,1331193.5126735247
822,1543173.351428834
823,1538855.7376586692
824,1301945.8380486206
825,1071828.7727695652
826,919562.3364535291
827,909782.0661569397
828,806841.3832609049
829,761705.6554483466
830,775531.1773538601
831,834541.4082398632
832,970604.7611731803
833,1176883.45529547
834,1489934.7112506635
835,1616313.625231885
836,1504233.8003052978
837,1333457.5376314095
838,1199366.8927806674
839,1101211.7240729185
840,995154.4569953772
841,939777.2905223005
842,943356.8958464824
843,970086.3842938434
844,989546.7603196024
845,1060760.307598834
846,1231158.7541005483
847,1315664.027604236
848,1192662.7589767096
849,1081235.6371705742
850,1016775.9759998907
851,947088.6973065635
852,854927.0388120165
853,799430.2359802388
854,791566.47252776
855,833759.3133823349
856,916436.8339897002
857,1117708.2125568227
858,1277048.1841133663
859,1246119.0713193244
860,1233358.419609584
861,1149757.1666840387
862,1008981.1706831245
863,839674.1502454943
864,720206.6403081
865,671986.7287162258
866,684710.0025268024
867,695695.899610257
868,704961.6995063876
869,702082.8560409815
870,767105.5840661708
871,812564.445949657
872,781983.4199924276
873,756293.3808398877
874,800484.5456637703
875,857618.8890301394
876,791352.3716929717
877,691507.8883829366
878,717483.2561215269
879,814163.2813953909
880,1088327.9523546807
881,1319751.3315079277
882,1564942.4691983361
883,1628961.885841088
884,1677138.579381622
885,1618935.7662048126
886,1409263.5093995314
887,1295030.2678655055
888,1221194.5318663856
889,1221765.27071284
890,1293331.589500323
891,1345595.0126306468
892,1510205.2810121241
893,1968138.4831347594
894,2251741.5418748576
895,2208499.348670397
896,1983903.3317656957
897,1843162.4138021506
898,1720969.0576779025
899,1589642.0959271034
900,1487670.7677762671
901,1472173.2199467088
902,1515479.1090268523
903,1606691.2759491208
904,1775175.1540696593
905,1975828.9866371762
906,2088145.5356743424
907,2073268.1821524024
908,2017722.610787453
909,1751749.0881307558
910,1388527.8876002743
911,1277195.9522945415
912,1227059.88474443
913,1170878.859015987
914,1190778.1154782977
915,1208368.2016128495
916,1298572.7900076641
917,1562708.465864239
918,1713677.7755963267
919,1677905.8992301833
920,1493919.2382840058
921,1096618.7909925606
922,978276.927176706
923,889782.7357432022
924,892869.4648730388
925,879364.792374581
926,1018307.7588179655
927,1034833.5496803754
928,1141571.9434966045
929,1377243.7980088997
930,1558594.3528595183
931,1591931.6098445682
932,1612665.473441036
933,1404179.2516667054
934,1156456.0597880539
935,1011968.4996076378
936,942844.8934718603
937,911261.1585440815
938,935127.514169302
939,998501.8746819549
940,1144350.2395247014
941,1524321.1194878707
942,1800175.8378104442
943,1739960.7626855294
944,1547856.4614480531
945,1401311.402456919
946,1326860.1038823433
947,1150911.4906928355
948,1072211.9211505658
949,1011844.4498383233
950,1023606.462002464
951,1070872.623023421
952,1291430.5785193075
953,1611630.1920616878
954,1843712.6320961341
955,1908797.2671088513
956,1901682.322505752
957,1699822.921858849
958,1390318.3008838408
959,1245996.4265435003
960,1111821.0465236118
961,1059938.0282581635
962,1092871.3632862133
963,1123207.7982837325
964,1262838.4503976891
965,1561182.0153370267
966,1783097.1412367153
967,1703718.1514378365
968,1506803.9545995777
969,1309811.1505731887
970,1152142.0420156051
971,1008303.4649318428
972,916451.7442447644
973,827046.5574723749
974,866652.815933619
975,938500.8663342575
976,1161755.3741781383
977,1489081.7437565518
978,1761684.2846031385
979,1811144.537365405
980,1769271.9996474786
981,1497523.5447364773
982,1300717.5409345848
983,1199107.1793319755
984,1175418.3087987087
985,1174598.035854592
986,1202870.7984321215
987,1253226.9323125554
988,1403206.7897454654
989,1804065.7379955682
990,2077736.520876979
991,2013667.266487914
992,1796887.1649676408
993,1537399.4987947529
994,1381795.3635656112
995,1290015.239365265
996,1179840.4698827446
997,1094187.0550086584
998,1050701.9800028163
999,1026373.3955709806
1000,1132917.7196318442
1001,1287409.4892748913
1002,1442503.5360933277
1003,1519701.1756154792
1004,1509549.2039788968
1005,1403484.7267207962
1006,1269721.2238983514
1007,1223899.150309536
1008,1162937.5329119763
1009,1123686.458946583
1010,1148559.3700704144
1011,1151092.3853518935
1012,1159939.2534788512
1013,1224671.631059203
1014,1394043.9956759901
1015,1456045.6893958182
1016,1314697.6386953995
1017,1163133.9129031056
1018,1051740.5205956344
1019,941592.7904396304
1020,880318.5635870133
1021,815470.735389768
1022,834174.7936223829
1023,901563.0895631436
1024,1112543.9155460575
1025,1363682.2309044544
1026,1569662.2026907532
1027,1581692.265720639
1028,1618101.5464443625
1029,1594155.3176203058
1030,1391584.9987873826
1031,1224579.6928798847
1032,1142994.0073641303
1033,1085705.4602393121
1034,1056556.7063388894
1035,1063706.4694337922
1036,1037247.0244843235
1037,993545.0826371704
1038,1034450.4753827218
1039,1010805.2388996799
1040,884757.8426372181
1041,809926.0776408642
1042,769162.0066099312
1043,717964.7051446098
1044,628440.7871000537
1045,633308.562026117
1046,674821.2445739808
1047,787903.2592867864
1048,1027216.0502758316
1049,1313894.88820898
1050,1530688.3746419456
1051,1568266.408895913
1052,1600868.7165623363
1053,1592674.780893224
1054,1367844.9424184936
1055,1184845.0378666723
1056,1070788.3617346475
1057,1033895.4567820106
1058,1043683.0817191689
1059,1114993.1251521278
1060,1248987.025612739
1061,1636074.2268204747
1062,1840821.7457922958
1063,1854547.8799066448
1064,1612315.9255314756
1065,1439298.6934756904
1066,1210920.500416006
1067,1038644.429984407
1068,885978.6203788323
1069,797968.4341516369
1070,807131.6399047935
1071,852395.596306662
1072,1029739.062988016
1073,1356285.957201888
1074,1713970.793969312
1075,1830678.5643651283
1076,1867077.2936555403
1077,1705020.502467875
1078,1456263.8774554287
1079,1346318.0800544508
1080,1301008.5826847348
1081,1284126.1512793386
1082,1302978.2219213757
1083,1310992.252592703
1084,1417413.8496518626
1085,1771319.8945227405
1086,1999208.4041276118
1087,1989751.3560479702
1088,1808088.6114226922
1089,1708001.1490442583
1090,1669140.2103867966
1091,1582201.6704239002
1092,1531389.748193603
1093,1450571.6233201348
1094,1485219.7447794387
1095,1480556.311205482
1096,1507625.0154115313
1097,1619274.8232138506
1098,1766259.791265444
1099,1764136.4102639945
1100,1743976.2353527215
1101,1564884.5324760661
1102,1335240.3897818367
1103,1171040.090795047
1104,1113499.6545219335
1105,1078547.1174349978
1106,1098194.9025820508
1107,1165611.8151424397
1108,1311925.0962045195
1109,1650795.1523194793
1110,1862858.4347817793
1111,1752527.100269039
1112,1522020.9102687484
1113,1243166.3781275551
1114,1122341.1157938594
1115,965007.2320471511
1116,865524.1194970355
1117,814987.5924313933
1118,820038.1651808119
1119,856149.8215122453
1120,1038658.2519000568
1121,1346538.7484987928
1122,1626986.7218921075
1123,1731296.4064316927
1124,1808097.3137343759
1125,1833496.3506509843
1126,1638756.5909314784
1127,1561660.481047916
1128,1494044.9101388326
1129,1448574.4854595603
1130,1447985.7337326584
1131,1423764.5521087942
1132,1312066.2864107983
1133,1241023.573406515
1134,1227800.1544132314
1135,1175995.9354936634
1136,1055037.2363490732
1137,878517.0857346717
1138,820392.1378965606
1139,723092.7776749105
1140,597121.6320133284
1141,543092.836324218
1142,547076.8513992995
1143,644131.568448486
1144,858687.1459927249
1145,1103166.7628619391
1146,1268379.2882075012
1147,1303522.2030513668
1148,1308674.997767714
1149,1250716.1154858388
1150,1125913.7922193748
1151,971957.1148517763
1152,885721.6465705666
1153,888542.9856163574
1154,887298.6922045194
1155,914098.2962019471
1156,1033369.4298222954
1157,1259217.8086201344
1158,1436427.8832107212
1159,1435429.5691482227
1160,1212160.540328733
1161,981783.6444080877
1162,887776.1838192228
1163,879465.4580366655
1164,853040.682906429
1165,878367.2964612488
1166,1016891.1199516085
1167,1224683.1218509711
1168,1409881.2313795
1169,1616131.7784234665
1170,1828225.1431515394
1171,1845168.803830665
1172,1808256.2482092297
1173,1674440.737243902
1174,1493857.9862872884
1175,1357882.9668957419
1176,1253600.725312374
1177,1202755.2257658127
1178,1153642.8199868621
1179,1194341.7509021098
1180,1215412.7069008509
1181,1297895.16490124
1182,1448637.893024565
1183,1482117.7661353431
1184,1406132.3989408996
1185,1245526.5313690766
1186,1135974.9794511066
1187,1113943.2086750777
1188,1025803.4871100531
1189,960001.81000882
1190,957596.6811802972
1191,1007983.633711558
1192,1197425.5610999984
1193,1403149.0709022647
1194,1614296.0042100062
1195,1623423.4785863655
1196,1657037.8335657227
1197,1587508.104957775
1198,1398294.581060145
1199,1214510.881855322
1200,1107900.6639875902
1201,1030282.254001685
1202,1032240.2859028453
1203,1054156.03298469
1204,1068584.0328508522
1205,1075032.5021342589
1206,1131669.8821237755
1207,1142942.5638107704
1208,1070188.443105055
1209,966038.5849259784
1210,956631.761885739
1211,918375.4971822697
1212,772981.820325924
1213,683186.2069342904
1214,692698.8227427406
1215,758502.6392924417
1216,966956.7669632003
1217,1283949.5742030544
1218,1599209.375901828
1219,1674509.3952218094
1220,1657557.065461325
1221,1623084.9791114465
1222,1443345.677834542
1223,1292676.79319591
1224,1193851.845650342
1225,1152543.8418416395
1226,1149926.2603022566
1227,1181946.7613497726
1228,1343686.4711125505
1229,1767828.3432180642
1230,2014573.3354000042
1231,2040564.1946479662
1232,1948333.4027402862
1233,1799517.1965775902
1234,1641013.5682130891
1235,1497500.2716070728
1236,1441234.3255515024
1237,1459330.0364931915
1238,1491376.0830064625
1239,1524820.0631287163
1240,1661171.1391316727
1241,1843376.9921883307
1242,2038810.2269683247
1243,2063294.7326191498
1244,2004253.7943356913
1245,1830588.3770363263
1246,1604903.7542497455
1247,1525997.1074918013
1248,1436082.9461608422
1249,1393131.534823303
1250,1410463.2926646066
1251,1465325.6059026655
1252,1583258.9328236713
1253,1924812.6601095793
1254,2124689.442975209
1255,2100489.068409196
1256,1940848.8151176104
1257,1842781.962861747
1258,1727904.2932361932
1259,1609908.9365884648
1260,1565722.3179734966
1261,1608029.5138429424
1262,1665477.9453025744
1263,1733899.4991772554
1264,1824052.1859078216
1265,2001135.212364575
1266,2136978.4388647242
1267,2160547.3029736998
1268,2143342.9780772096
1269,1988727.001391951
1270,1749727.660015836
1271,1619580.8646056058
1272,1540312.681252443
1273,1503427.2420363962
1274,1499887.922829373
1275,1584533.688130117
1276,1710941.7032104814
1277,2122419.511258646
1278,2336538.41670379
1279,2238784.4957604287
1280,2022703.213861807
1281,1815605.5721680634
1282,1750968.6073833485
1283,1685913.1203403692
1284,1654019.208032626
1285,1644673.7900909055
1286,1711922.613007433
1287,1810507.0590728293
1288,1930465.5818834915
1289,2135676.8544234317
1290,2287918.5553057897
1291,2292039.184918535
1292,2253949.564621582
1293,2099385.5236835848
