,Objective Value
517,853577.6583964301
518,855776.263801069
519,920413.7562162789
520,1135037.25259307
521,1454165.7410122782
522,1692409.7239764847
523,1714392.5571954832
524,1730141.2689136297
525,1641867.7476139148
526,1453008.5718652303
527,1272719.5636164541
528,1159561.9842920264
529,1127702.041041716
530,1108099.3468203899
531,1100983.2777029567
532,1095284.2855509466
533,1041451.1218591527
534,1075938.1687603304
535,1113759.8390476296
536,1072499.0994729334
537,966476.3015684385
538,810836.501173503
539,680453.0319572091
540,595343.171600808
541,523208.41957282723
542,540321.0381946326
543,632099.0182836538
544,867811.4623473106
545,1275994.8003033507
546,1544436.2391664342
547,1607311.0612489858
548,1661674.548041336
549,1630411.6606575765
550,1457242.9458708235
551,1323431.3482907594
552,1266744.2946120042
553,1259591.1907811505
554,1294905.8001494014
555,1383456.3710178095
556,1597119.3743316391
557,2004305.3259085948
558,2248395.743346484
559,2191561.9006492095
560,1926652.9212762371
561,1717806.2470488623
562,1571441.9277367285
563,1459281.554977065
564,1367618.495215267
565,1303008.267531281
566,1342447.475413888
567,1445257.0952017903
568,1671968.4752272272
569,1974876.3789078435
570,2171961.2064558654
571,2238056.9761511544
572,2169241.2842444656
573,1963098.3856966048
574,1668594.5582075198
575,1462150.6868141806
576,1361576.1065187072
577,1318792.2014344581
578,1334583.1078766393
579,1405216.7397303693
580,1581156.8428184877
581,1980730.9813068216
582,2190919.1132518756
583,2222014.022567955
584,2039791.4244342516
585,1962648.844294664
586,1901881.144650936
587,1827971.0183876243
588,1754552.455062803
589,1710724.6326338346
590,1748178.5516181597
591,1788171.5346775532
592,1838379.5804440181
593,1958375.868546822
594,2132423.263464651
595,2172234.3056714647
596,2184220.0007154695
597,1944376.410538573
598,1636147.8899699948
599,1401871.5859403412
600,1319010.0376175446
601,1337893.1030697534
602,1408680.3861284705
603,1539280.3290975248
604,1725521.137853633
605,2074175.9740511738
606,2269095.018035263
607,2143391.1487875795
608,1933536.4128910643
609,1750123.6022618017
610,1652028.8267165446
611,1611163.0202232038
612,1609848.406836947
613,1628424.9991872958
614,1706534.7561758757
615,1741577.3049913335
616,1817183.8121168055
617,1945184.946332426
618,2021395.0642282444
619,2023555.2168052488
620,1967813.8015576724
621,1787039.0158258996
622,1537740.543474397
623,1350946.3224630803
624,1222565.0977770935
625,1159872.8793042554
626,1153470.4319084482
627,1154128.212191111
628,1303948.4256003357
629,1714776.4601014133
630,1907527.3669171946
631,1924404.457102831
632,1737719.3944240566
633,1591827.6207442957
634,1467652.7969749777
635,1274063.946379965
636,1250941.3995083943
637,1243092.5230168798
638,1277708.9012181726
639,1295844.2813693031
640,1319973.173318609
641,1517352.1761255153
642,1715316.6296728863
643,1808346.620100811
644,1808368.361478153
