,1,2,3
1,-4567.004735236116,58.24714797466322,4508.7575872614525
2,-4582.973690481025,116.59001680216342,4466.383673678862
3,-4739.578658784981,328.34353653463774,4411.235122250343
4,-4815.6635728715655,492.77793723916807,4322.885635632398
5,-4545.449928202143,39.11336044177704,4506.336567760366
6,-4035.6896210907785,-565.2520405663533,4600.941661657132
7,-4727.658842191111,1150.378025427753,3577.280816763358
8,-5381.48841110037,1970.9486956475464,3410.5397154528237
9,-5143.524496869693,1122.0912522183553,4021.4332446513376
10,-5156.804710841903,1227.3078890930842,3929.4968217488195
11,-5581.554990719505,1967.3920945060245,3614.162896213481
12,-5473.245120877966,1829.4999998322287,3643.745121045737
13,-5648.282129411533,2129.956637120946,3518.3254922905867
14,-6751.465485634852,3837.5164349280785,2913.949050706773
15,-6366.23294699729,3376.212733068721,2990.0202139285693
16,-5785.547853034805,2357.8165599254003,3427.7312931094043
17,-5275.405918203551,1651.5566417731068,3623.8492764304438
18,-4684.280325120338,1851.4988349420646,2832.781490178273
19,-4472.237412919094,1711.5517972345826,2760.6856156845115
20,-4505.882783636926,1803.297890098488,2702.5848935384383
21,-4875.176939458343,2091.05453912978,2784.1224003285633
22,-4692.478491093288,1005.1294999999993,3687.3489910932885
23,-5121.354579999998,610.0776458548889,4511.276934145109
24,-4678.079360000003,-77.90934528148136,4755.988705281485
25,-4517.20908,-137.96317169815302,4655.172251698153
26,-4427.874200000001,-10.309043168176686,4438.183243168178
27,-4533.8057199999985,526.3386351478975,4007.467084852101
28,-4429.032120000001,966.5099048797019,3462.522215120299
29,-4236.412483499667,1214.1057,3022.3067834996673
30,-3533.890099626438,1175.5197000000003,2358.3703996264376
31,-2907.58728725309,1239.987173116815,1667.600114136275
32,-3186.136748467452,1505.0211625996617,1681.1155858677903
33,-4624.093672645714,2358.412541354941,2265.681131290773
34,-5563.345657177548,2542.7749953792313,3020.570661798317
35,-6362.895369242771,3678.9566357029953,2683.938733539776
36,-6064.214781324168,3312.5221233067086,2751.6926580174595
37,-5977.140675942999,3396.4517547693395,2580.6889211736598
38,-5912.369818939674,3176.42824508791,2735.9415738517637
39,-5978.294236931163,2909.3365395444353,3068.957697386728
40,-6180.593793599953,3188.228636148857,2992.365157451096
41,-4782.910059001153,2203.7774215150835,2579.13263748607
42,-3429.3278637328494,1454.4005683666815,1974.927295366168
43,-1707.7843457455258,691.6813417455244,1016.1030040000014
44,-1596.3171000000002,639.7438446004616,956.5732553995387
45,-1388.0655800000004,680.5740129985422,707.4915670014582
46,-961.8679080070312,874.3796995070304,87.48820850000084
47,-970.9201386355005,1035.5923516355003,-64.67221299999983
48,-949.9163101314243,1145.1413726314245,-195.22506250000015
49,-877.7169777190472,1193.7992562190477,-316.0822785000005
50,-718.8853382540287,1194.0920307540296,-475.2066925000008
51,-809.7326556362741,1109.4055000000003,-299.67284436372626
52,-975.5791431697011,894.8603000000003,80.71884316970082
53,-2159.3184600000004,618.1131468136073,1541.2053131863931
54,-3019.0029600000016,358.8727007875477,2660.130259212454
55,-3391.4790526963116,382.86398331060263,3008.615069385709
56,-3839.5676260656,1042.6834301109175,2796.8841959546826
57,-3866.071945028041,1841.8877788494956,2024.1841661785452
58,-4050.350705014506,2354.3327492170524,1696.0179557974534
59,-3964.085517847642,2640.6035780883026,1323.4819397593399
60,-3468.722816256095,2499.8696598412375,968.8531564148576
61,-2709.81412070439,2132.3018874728114,577.5122332315788
62,-2515.8816971567594,1827.844140989408,688.0375561673513
63,-2385.7760609146644,1362.0784772507711,1023.6975836638933
64,-2459.7377977658834,1379.4813261253846,1080.2564716404988
65,-2727.9578213252917,891.5613511787699,1836.3964701465218
66,-2860.359297073079,655.9165040004673,2204.4427930726115
67,-3018.477533865745,643.8224773657415,2374.6550565000034
68,-2817.7633799999985,569.0631210604683,2248.70025893953
69,-2127.1981400000022,539.6593807133747,1587.5387592866275
70,-1321.5968800000046,718.620069056267,602.9768109437376
71,-818.1409199999998,842.0511582108268,-23.910238210826915
72,-726.0979529083293,927.5415000000003,-201.44354709167106
73,-689.7095743107519,930.4638,-240.7542256892481
74,-662.1945182145415,869.5199000000002,-207.32538178545875
75,-890.5689399999974,791.3567427656136,99.21219723438377
76,-1492.5127799999973,638.7215965002603,853.791183499737
77,-2712.8553000000047,451.638315782001,2261.2169842180037
78,-2641.365692567904,511.1224968132295,2130.243195754674
79,-2448.8773240374976,456.3407634906026,1992.536560546895
80,-3182.855612759843,937.9378852669253,2244.917727492918
81,-3137.7470003327817,1005.4417672642139,2132.3052330685678
82,-2835.89035867082,1589.7122448722764,1246.1781137985438
83,-2722.7606181814926,2189.0353343518977,533.725283829595
84,-2765.600979364871,2213.2408742279295,552.3601051369416
85,-2929.0588788469263,2296.0041373532013,633.054741493725
86,-3633.999122081419,3124.798988092649,509.20013398877006
87,-4024.6622326611523,3581.783703338411,442.8785293227409
88,-4038.574233769604,4137.166733829925,-98.59250006032124
89,-3797.438106201452,2979.0216542192265,818.4164519822255
90,-2510.004212299309,1284.1836158654141,1225.820596433895
91,-2648.8425599999973,622.6763491866191,2026.1662108133783
92,-2356.5607600000003,658.5373639842924,1698.023396015708
93,-1903.469795543701,817.3941999999993,1086.0755955437016
94,-1943.989509320862,1078.0089000000003,865.9806093208618
95,-1808.9373124532326,1200.6149999999998,608.3223124532327
96,-1603.9817864661522,1210.8916000000008,393.09018646615135
97,-1408.768039366065,1231.4092999999993,177.35873936606575
98,-1314.0733785343289,1161.1603999999998,152.91297853432903
