,28,13,4,7,10,9,11,12,26,14,6,15,5,17,24,16,1,21,29,18,8,20,19,27,23,22,2,25,3,75,76,80,81,82,84,85,86
1,1600.0,0.0,0.0,0.0,0.0,543.8273247638854,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,385.86994797466355,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,2046.73732696447,300.0,3003.5541256483302,0.0,4057.4724509419993,0.0,0.0
2,1600.0,0.0,0.0,0.0,0.0,494.9479495189753,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,436.9249168021628,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,2142.69562124412,300.0,2957.63949018362,0.0,3978.9774691070797,0.0,0.0
3,1600.0,0.0,0.0,0.0,0.0,261.88982121501977,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,630.229936534638,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,2051.26998599124,300.0,2876.0054551993,0.0,3916.5015912668905,0.0,0.0
4,1600.0,0.0,0.0,0.0,0.0,164.39016712843386,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,811.703037239168,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,1958.5451613467503,300.0,2828.54760477528,0.0,3916.2087390448796,0.0,0.0
5,1600.0,0.0,0.0,0.0,0.0,757.8946317978553,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,491.5538604417763,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,2127.4805795663397,300.0,3022.0488993351,0.0,4178.32889020359,0.0,0.0
6,1600.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,0.0,305.2979589092233,0.0,155.70005943364663,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.44484365713197,0.0,0.0,700.0,2564.9860388801853,300.0,3429.3757626266797,0.0,4600.0,108.29014703883968,0.0
7,1600.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,0.0,312.6914692032642,0.0,1600.0,320.4841713063961,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,2765.054955040845,300.0,3800.0,84.50699230106966,4600.0,688.945350626751,0.0
8,1600.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,0.0,60.513712741218114,0.0,1600.0,401.93062003858563,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,2302.0693124650693,300.0,3800.0,347.12780939941877,4600.0,1068.083603288601,0.0
9,1600.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,0.0,194.45937992703875,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,956.3542582548689,300.0,3800.0,355.7182038666797,4600.0,1100.1216152734996,0.0
10,1600.0,0.0,0.0,0.0,0.0,1511.6175940252779,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,102.44897544941705,300.0,3800.0,191.4208007575753,4600.0,890.7442940404708,0.0
11,1600.0,0.0,0.0,0.0,0.0,649.6659567009465,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,1844.7136546734923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.67681184424964,0.0,300.0,3656.261641045654,0.0,4600.0,512.2375653400504,0.0
12,1600.0,0.0,0.0,0.0,0.0,347.90683516037734,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,145.6263575203534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,3444.8577979629354,0.0,4600.0,273.2163714899307,0.0
13,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.331779738167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,3180.4842509935906,0.0,4576.5524375065,0.0,0.0
14,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0280417103586,0.0,0.0,0.0,0.0,0.0,1432.84786212469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,3164.3968127001535,0.0,4594.124298543391,0.0,0.0
15,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.860966115486,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.53665173950594,0.0,300.0,3079.318866908531,0.0,4534.358271340201,0.0,0.0
16,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.085077723199,0.0,0.0,0.0,0.0,0.0,1980.199957968031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,852.3559084266103,300.0,3162.6126378238805,0.0,4600.0,10.399390595380282,0.0
17,1600.0,0.0,0.0,0.0,0.0,774.7878229096168,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,649.2414522994261,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.5222890556342,0.0,0.0,700.0,2664.003176278615,300.0,3592.3266346340242,0.0,4600.0,380.3829428643803,0.0
18,1600.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,0.0,308.24255068777984,0.0,1600.0,632.6661297006563,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.1269167122819,0.0,0.0,700.0,3675.402497186041,300.0,3800.0,100.42264863490709,4600.0,660.6784320005609,0.0
19,1600.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,0.0,713.3947470809071,0.0,1600.0,1085.291997234583,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.3484671845126,0.0,0.0,700.0,3996.2478677983,300.0,3800.0,194.65497867592967,4600.0,754.8204405876695,0.0
20,1600.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,0.0,701.5698763630744,0.0,1600.0,1154.1641900984882,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.924433038439,0.0,0.0,700.0,4225.7922463491805,300.0,3800.0,204.07758051961991,4600.0,765.1221985614611,0.0
21,1600.0,0.0,0.0,0.0,0.0,1533.1935805416588,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,1600.0,1289.4910391297794,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.9241468285618,0.0,0.0,700.0,4060.1296165289696,300.0,3720.0931068116697,0.0,4600.0,404.52952530042967,0.0
22,1600.0,0.0,0.0,0.0,0.0,1143.020588906712,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,1600.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,700.0,3600.1048716182495,300.0,3325.5433972337796,0.0,4600.0,0.0,0.0
23,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,971.4539458548888,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,700.0,3033.02787925132,300.0,2849.4132040837203,0.0,4600.0,0.0,0.0
24,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,154.81205471851945,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,700.0,2616.50980687044,300.0,2582.7241291915207,0.0,4345.611947859396,0.0,0.0
25,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,67.61372830184655,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,700.0,2513.00765088802,300.0,2519.31128303505,0.0,4257.301071855815,0.0,0.0
26,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,217.31345683182326,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,700.0,2573.3306643432607,300.0,2546.8778763094797,0.0,4351.861424010639,0.0,0.0
27,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,855.234635147897,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,700.0,2797.36446703158,300.0,2718.47948285806,0.0,4600.0,0.0,0.0
