Time Step,Import/Export_1,Import/Export_2,Import/Export_3
214,-1000.0,-1000.0,-1000.0
215,-1000.0,-1000.0,-1000.0
216,-1000.0,-1000.0,-1000.0
217,-1000.0,-1000.0,-1000.0
218,-1000.0,-1000.0,-1000.0
219,-1000.0,-1000.0,-1000.0
220,-1000.0,-1000.0,-1000.0
221,-1000.0,-1000.0,-1000.0
222,-1000.0,-1000.0,-1000.0
223,-1000.0,-1000.0,-1000.0
224,-1000.0,-1000.0,-1000.0
225,-1000.0,-1000.0,-1000.0
226,-1000.0,-1000.0,-1000.0
227,-1000.0,-1000.0,-1000.0
228,-1000.0,-1000.0,-1000.0
229,-1000.0,-1000.0,-1000.0
230,-1000.0,-1000.0,-1000.0
231,-1000.0,-1000.0,-1000.0
232,-1000.0,-1000.0,-1000.0
233,-1000.0,-1000.0,-1000.0
234,-1000.0,-999.7487820853448,-1000.0
235,-1000.0,-975.9094941980188,-1000.0
236,-1000.0,-953.3060123118084,-1000.0
237,-1000.0,-946.7020584543616,-1000.0
238,-1000.0,-893.9989145377344,-1000.0
239,-1000.0,-934.9908305983431,-1000.0
240,-1000.0,-884.0894338615708,-1000.0
241,-1000.0,-915.8922471403332,-1000.0
242,-1000.0,-991.3726067645282,-1000.0
243,-1000.0,-1000.0,-1000.0
244,-1000.0,-1000.0,-1000.0
245,-1000.0,-1000.0,-1000.0
246,-1000.0,-1000.0,-1000.0
247,-1000.0,-1000.0,-1000.0
248,-1000.0,-1000.0,-1000.0
249,-1000.0,-1000.0,-1000.0
250,-1000.0,-1000.0,-1000.0
251,-1000.0,-1000.0,-1000.0
252,-1000.0,-1000.0,-1000.0
253,-1000.0,-1000.0,-1000.0
254,-1000.0,-1000.0,-1000.0
255,-1000.0,-1000.0,-1000.0
256,-1000.0,-1000.0,-1000.0
257,-1000.0,-1000.0,-1000.0
258,-1000.0,-1000.0,-1000.0
259,-1000.0,-1000.0,-1000.0
260,-1000.0,-1000.0,-1000.0
261,-1000.0,-1000.0,-1000.0
262,-1000.0,-1000.0,-1000.0
263,-1000.0,-1000.0,-1000.0
264,-1000.0,-1000.0,-1000.0
265,-1000.0,-1000.0,-1000.0
266,-1000.0,-1000.0,-1000.0
267,-1000.0,-1000.0,-1000.0
268,-1000.0,-1000.0,-1000.0
269,-1000.0,-1000.0,-1000.0
270,-1000.0,-1000.0,-1000.0
271,-1000.0,-1000.0,-1000.0
272,-1000.0,-1000.0,-1000.0
273,-1000.0,-1000.0,-1000.0
274,-1000.0,-1000.0,-1000.0
275,-1000.0,-1000.0,-1000.0
276,-1000.0,-1000.0,-1000.0
277,-1000.0,-1000.0,-1000.0
278,-1000.0,-1000.0,-1000.0
279,-1000.0,-1000.0,-1000.0
280,-1000.0,-1000.0,-1000.0
281,-1000.0,-1000.0,-1000.0
282,-1000.0,-1000.0,-1000.0
283,-1000.0,-1000.0,-1000.0
284,-1000.0,-1000.0,-1000.0
285,-1000.0,-1000.0,-1000.0
286,-1000.0,-1000.0,-1000.0
287,-1000.0,-1000.0,-1000.0
288,-1000.0,-1000.0,-1000.0
289,-1000.0,-1000.0,-1000.0
290,-1000.0,-1000.0,-1000.0
291,-1000.0,-1000.0,-1000.0
292,-1000.0,-1000.0,-1000.0
293,-1000.0,-1000.0,-1000.0
294,-1000.0,-1000.0,-1000.0
295,-1000.0,-1000.0,-1000.0
296,-1000.0,-1000.0,-1000.0
297,-1000.0,-1000.0,-1000.0
298,-1000.0,-1000.0,-1000.0
299,-1000.0,-1000.0,-1000.0
300,-1000.0,-1000.0,-1000.0
301,-1000.0,-1000.0,-1000.0
302,-1000.0,-1000.0,-1000.0
303,-1000.0,-1000.0,-1000.0
304,-1000.0,-1000.0,-1000.0
305,-1000.0,-1000.0,-1000.0
306,-1000.0,-1000.0,-1000.0
307,-1000.0,-1000.0,-1000.0
308,-1000.0,-1000.0,-1000.0
309,-1000.0,-1000.0,-1000.0
310,-1000.0,-1000.0,-1000.0
311,-1000.0,-997.5037133158326,-1000.0
312,-1000.0,-1000.0,-1000.0
313,-1000.0,-1000.0,-1000.0
314,-1000.0,-1000.0,-1000.0
315,-1000.0,-1000.0,-1000.0
316,-1000.0,-1000.0,-1000.0
317,-1000.0,-1000.0,-1000.0
318,-1000.0,-1000.0,-1000.0
319,-1000.0,-1000.0,-1000.0
320,-1000.0,-1000.0,-1000.0
321,-1000.0,-1000.0,-1000.0
322,-1000.0,-1000.0,-1000.0
323,-1000.0,-1000.0,-1000.0
324,-1000.0,-1000.0,-1000.0
325,-1000.0,-1000.0,-1000.0
326,-1000.0,-1000.0,-1000.0
327,-1000.0,-1000.0,-1000.0
328,-1000.0,-1000.0,-1000.0
329,-1000.0,-1000.0,-1000.0
330,-1000.0,-1000.0,-1000.0
331,-1000.0,-1000.0,-1000.0
332,-1000.0,-1000.0,-1000.0
333,-1000.0,-1000.0,-1000.0
334,-1000.0,-1000.0,-1000.0
335,-1000.0,-1000.0,-1000.0
336,-1000.0,-1000.0,-1000.0
337,-1000.0,-1000.0,-1000.0
338,-1000.0,-1000.0,-1000.0
339,-1000.0,-1000.0,-1000.0
340,-1000.0,-1000.0,-1000.0
341,-1000.0,-1000.0,-1000.0
342,-1000.0,-1000.0,-1000.0
343,-1000.0,-1000.0,-1000.0
344,-1000.0,-1000.0,-1000.0
345,-1000.0,-1000.0,-1000.0
346,-1000.0,-1000.0,-1000.0
347,-1000.0,-1000.0,-1000.0
348,-1000.0,-1000.0,-1000.0
349,-1000.0,-1000.0,-1000.0
350,-1000.0,-1000.0,-1000.0
351,-1000.0,-1000.0,-1000.0
352,-1000.0,-1000.0,-1000.0
353,-1000.0,-1000.0,-1000.0
354,-1000.0,-1000.0,-1000.0
355,-1000.0,-1000.0,-1000.0
356,-1000.0,-1000.0,-1000.0
357,-1000.0,-1000.0,-1000.0
358,-1000.0,-1000.0,-1000.0
359,-1000.0,-911.940579102132,-1000.0
360,-1000.0,-1000.0,-1000.0
361,-1000.0,-1000.0,-1000.0
362,-1000.0,-1000.0,-1000.0
363,-1000.0,-953.6399805868605,-1000.0
364,-1000.0,-829.8178770906204,-1000.0
365,-1000.0,-902.8846945919404,-1000.0
366,-1000.0,-1000.0,-1000.0
367,-1000.0,-938.3943879392004,-1000.0
368,-1000.0,-946.9701096841204,-1000.0
369,-1000.0,-910.1602359276458,-1000.0
370,-1000.0,-815.3518491074833,-1000.0
371,-1000.0,-877.9676025857073,-1000.0
372,-1000.0,-893.4712975895236,-450.005671978789
373,-1000.0,-1000.0,-1000.0
374,-1000.0,-981.0467210520128,-191.55978073174947
375,-1000.0,-857.9951630257276,-191.35993213992901
376,-1000.0,-895.9052957501956,-233.3457931778579
377,-881.5196167937265,-945.1075199149846,-245.3609922137225
378,-768.179539312303,-956.0042751031733,-190.35855906616462
379,-905.426073952025,-936.9549327527488,-148.89299204145664
380,-1000.0,-937.5445504843797,-66.4207739928695
381,-1000.0,-938.1878207979207,-4.324018816117359
382,-1000.0,-891.8007300362942,4.6187979870319396
383,-1000.0,-923.9149891059801,6.965525205477206
384,-1000.0,-952.6728828669566,22.64935829584283
385,-1000.0,-963.8301589868981,-2.5620784533971346
386,-1000.0,-966.1731111764718,-45.73779789938044
387,-1000.0,-963.4837555727322,-101.2767898970742
388,-1000.0,-955.3149063891733,-170.39040654543624
389,-1000.0,-935.5868777031255,-191.8984602053838
390,-1000.0,-871.8195880707171,-208.06707635051453
391,-930.7811850175431,-904.7395196493999,-272.3424536694147
392,-826.0903730728642,-922.7343018629695,-260.43104429900177
393,-1000.0,-902.8927932100019,-118.90626991052932
394,-1000.0,-804.7410362899711,65.06554892459258
395,-1000.0,-950.9167271412573,175.6725719077881
396,-1000.0,-1000.0,-1000.0
397,-1000.0,-1000.0,-1000.0
398,-1000.0,-1000.0,-1000.0
399,-1000.0,-1000.0,-174.84482711932264
400,-1000.0,-831.0898270527657,-247.18989477738967
401,-1000.0,-999.6040091751952,-327.4113857978068
402,-1000.0,-1000.0,-390.0674916226312
403,-1000.0,-995.1360749305186,-460.72490350686803
404,-1000.0,-977.6423821384415,-512.0784117782371
405,-1000.0,-910.8462805334921,-555.67507021248
406,-1000.0,-1000.0,-594.007268631593
407,-1000.0,-1000.0,-681.690218128545
408,-1000.0,-1000.0,-681.3962452897032
409,-1000.0,-1000.0,-1000.0
410,-1000.0,-1000.0,-1000.0
411,-1000.0,-1000.0,-1000.0
412,-1000.0,-1000.0,-884.9094562158783
413,-1000.0,-1000.0,-472.4503898278208
414,-1000.0,-1000.0,-344.60033694857975
415,-1000.0,-954.1788709954717,-306.92016654379836
416,-1000.0,-957.9337131509719,-259.32925349979087
417,-1000.0,-866.8397502660705,-49.77670798997951
418,-1000.0,-949.9985217818587,243.32000262723432
419,-1000.0,-953.8240119797397,-1000.0
420,-1000.0,-1000.0,-1000.0
421,-1000.0,-1000.0,-1000.0
422,-1000.0,-958.6874075623616,-1000.0
423,-1000.0,-932.9989594106014,65.75705740482317
424,-1000.0,-822.2688548700546,350.9277557701355
425,-1000.0,-937.1459043607806,321.5496319786896
426,-1000.0,-930.511952041747,335.3929027041006
427,-1000.0,-891.3321254334819,341.25273513444154
428,-1000.0,-889.5157212697859,364.2395828338931
429,-1000.0,-931.2775748030699,408.0559406831976
430,-1000.0,-968.8020196206141,415.1157325510094
431,-1000.0,-991.7818263836145,409.7521904890705
432,-1000.0,-1000.0,0.86330150806657
433,-1000.0,-1000.0,-50.07056789014587
434,-1000.0,-1000.0,-30.026790567606668
435,-1000.0,-1000.0,196.65380457785386
436,-1000.0,-1000.0,373.2344389873556
437,-1000.0,-985.7582191913484,560.1150083091943
438,-1000.0,-887.7315125996481,258.8039186282049
439,-1000.0,-937.06355787755,738.4788383398916
440,-1000.0,-1000.0,1000.0
441,-1000.0,-931.8026887388583,850.833177152208
442,-1000.0,-952.3356835672505,1.6640204253480988
443,-1000.0,-953.2231843913073,-19.342449126167594
444,-1000.0,-954.6506085256619,-46.80675493529725
445,-1000.0,-960.0762663019409,-32.79962195083863
446,-1000.0,-945.3929777725427,-31.81360486873473
447,-1000.0,-943.4657590446684,7.050519572077974
448,-1000.0,-935.4929141293483,76.36583990161762
449,-1000.0,-1000.0,1000.0
450,-1000.0,-1000.0,1000.0
451,-1000.0,-1000.0,1000.0
452,-1000.0,-942.3459001944993,1000.0
453,-1000.0,-922.9004608428963,926.3829463030984
454,-1000.0,-883.2734217417828,250.681088133103
455,-1000.0,-960.7174911627251,510.853294677534
456,-1000.0,-1000.0,-95.65100425757691
457,-1000.0,-1000.0,-495.3571081748478
458,-1000.0,-1000.0,-645.7543745197845
459,-1000.0,-1000.0,-515.7936045779516
460,-1000.0,-1000.0,-312.51861664227545
461,-1000.0,-1000.0,240.47964671181398
462,-1000.0,-922.9662012304675,283.25472613569195
463,-1000.0,-930.6748249628781,69.42788708493345
464,-1000.0,-961.066930881384,1000.0
465,-1000.0,-928.7566613983026,686.9172064454617
466,-1000.0,-916.099435606292,32.423360721182235
467,-1000.0,-880.3367015999627,16.391936495650953
468,-1000.0,-810.9714599072092,25.441641528497712
469,-1000.0,-820.6567602564296,9.840591480126022
470,-1000.0,-898.0508035831463,-60.26007574216692
471,-1000.0,-966.8859329339891,-125.68222164483723
472,-1000.0,-958.5663716899837,1000.0
473,-1000.0,-1000.0,1000.0
474,-1000.0,-1000.0,1000.0
475,-1000.0,-1000.0,1000.0
476,-1000.0,-956.445344485684,527.6878996389189
477,-1000.0,-939.1854104618237,104.61632372027611
478,-1000.0,-914.3186724505069,197.33703992110395
479,-1000.0,-974.6171105186861,298.42865972741583
480,-1000.0,-1000.0,559.8566273919771
481,-1000.0,-1000.0,610.2741205634393
482,-1000.0,-1000.0,587.910958631526
483,-1000.0,-1000.0,559.6014211801357
484,-1000.0,-1000.0,564.0609702038112
485,-1000.0,-1000.0,544.7917735843835
486,-1000.0,-1000.0,310.90655983796887
487,-1000.0,-1000.0,553.962416920936
488,-1000.0,-1000.0,580.0274681160274
489,-1000.0,-1000.0,674.6128411776183
490,-1000.0,-1000.0,647.2709698900817
491,-1000.0,-1000.0,-128.25521337688315
492,-1000.0,-1000.0,-959.2044247349204
493,-1000.0,-1000.0,-1000.0
494,-1000.0,-1000.0,-1000.0
495,-1000.0,-1000.0,-1000.0
496,-1000.0,-1000.0,-318.96943331073817
497,-1000.0,-967.5324304375401,390.2866157740327
498,-1000.0,-958.4194613442617,362.47539512819185
499,-1000.0,-981.108817105503,306.0507772614949
500,-1000.0,-1000.0,-250.49382785450007
501,-1000.0,-1000.0,-339.94562655822256
502,-1000.0,-1000.0,-453.3279007675592
503,-1000.0,-1000.0,-909.7144746958938
504,-1000.0,-907.3507450486454,-512.9423774513518
505,-1000.0,-912.2324282784696,-1000.0
506,-1000.0,-891.2326251313461,-1000.0
507,-1000.0,-886.1600858832041,-1000.0
508,-1000.0,-899.7056538149409,-1000.0
509,-1000.0,-877.0101244227656,-1000.0
510,-1000.0,-834.5788875853839,-1000.0
511,-1000.0,-857.742174490683,-1000.0
512,-1000.0,-840.4760952487093,-1000.0
513,-1000.0,-1000.0,-1000.0
514,-1000.0,-1000.0,-1000.0
515,-1000.0,-1000.0,-437.93924092161024
516,-1000.0,-1000.0,-183.00907804278813
517,-1000.0,-1000.0,-196.445487757941
518,-1000.0,-1000.0,-398.554662260603
519,-1000.0,-1000.0,-492.8448863184376
520,-1000.0,-1000.0,-697.4018339881741
521,-1000.0,-1000.0,-172.8721206933651
522,-1000.0,-1000.0,325.53033412331206
523,-1000.0,-1000.0,374.1325794698132
524,-1000.0,-1000.0,380.61714339471473
525,-1000.0,-1000.0,491.39460997609785
526,-1000.0,-997.4387114210922,552.3589140198239
527,-1000.0,-1000.0,75.69082361101505
528,-1000.0,-1000.0,-566.1702553965806
529,-1000.0,-1000.0,-802.8679093831461
530,-1000.0,-1000.0,-802.1885032926775
531,-1000.0,-1000.0,-736.4855432747909
532,-1000.0,-1000.0,-488.17113091255624
533,-1000.0,-1000.0,82.35223514492645
534,-1000.0,-909.9264103325313,365.1113759639243
535,-1000.0,-928.3176893490718,971.1167828090863
536,-1000.0,-1000.0,1000.0
537,-1000.0,-977.5825733306797,1000.0
538,-1000.0,-949.5354068685242,75.31572584006972
539,-1000.0,-931.8317001798705,137.9265635186789
540,-1000.0,-913.9957436784746,261.2863865748259
541,-1000.0,-883.2847370354716,368.4135534812849
542,-1000.0,-836.2309751007735,518.7729008776287
543,-1000.0,-890.5522627837663,531.6194745126702
544,-1000.0,-904.4503294770645,430.2412511337766
545,-1000.0,-981.9287207140001,261.0879480357289
546,-1000.0,-1000.0,200.096012279746
547,-1000.0,-929.8914392922088,141.36104700572696
548,-1000.0,-918.657622982068,108.80041413689219
549,-1000.0,-905.3838332902301,21.04152578301023
550,-1000.0,-980.4899205594875,-82.20229485789241
551,-1000.0,-1000.0,-279.10646629079497
552,-1000.0,-1000.0,-410.99228170304457
553,-1000.0,-1000.0,-713.0172694214681
554,-1000.0,-961.4999068221875,-648.3873377829664
555,-1000.0,-957.5992402215236,-756.7559504792503
556,-1000.0,-1000.0,-1000.0
557,-1000.0,-1000.0,-1000.0
558,-1000.0,-1000.0,-824.504555111334
559,-1000.0,-1000.0,-697.9731073950461
560,-1000.0,-994.6072224843851,-589.8527317796566
561,-1000.0,-980.6851377539988,-383.0457212318024
562,-1000.0,-993.2319810855734,-197.0248895313414
563,-1000.0,-962.7885774924216,-102.14160497592457
564,-1000.0,-982.4506012462577,-34.06788007051148
565,-1000.0,-1000.0,-14.997511044701014
566,-1000.0,-1000.0,-56.59259024159496
567,-1000.0,-1000.0,-144.39156004759468
568,-1000.0,-981.069581497183,-286.724036583028
569,-997.5174999999999,-1000.0,-386.9975259456123
570,-985.9475000000002,-1000.0,-385.37403370260085
571,-998.7475000000022,-989.5388172557741,-346.4170136623645
572,-1000.0,-945.6236854641165,-330.68956094476357
573,-1000.0,-923.684191221942,-321.63093025507465
574,-1000.0,-949.0514692375664,-342.95794004043637
575,-1000.0,-1000.0,-442.7092202871195
576,-1000.0,-1000.0,-905.6981223483381
577,-1000.0,-1000.0,-1000.0
578,-1000.0,-1000.0,-1000.0
579,-1000.0,-1000.0,-1000.0
580,-1000.0,-998.7663117813477,-1000.0
581,-1000.0,-966.7230440011845,-350.56670063103843
582,-1000.0,-831.0809594837592,-205.53324113111967
583,-1000.0,-913.6466227473907,-78.1491526056825
584,-1000.0,-908.587027941026,49.70212213214609
585,-1000.0,-910.8787035629434,266.26436922329344
586,-1000.0,-885.407433924571,374.262527143381
587,-1000.0,-893.465870871607,419.07055807424877
588,-1000.0,-893.5583894233102,457.2362803415774
589,-1000.0,-884.5421780463985,465.68349151727807
590,-1000.0,-892.1056716427943,470.5486858209879
591,-1000.0,-907.2351886634542,446.1306875778091
592,-1000.0,-927.8754151636599,440.07181464702694
593,-1000.0,-974.2357980559827,363.7257187711566
594,-998.3874999999998,-1000.0,416.64387381086794
595,-1000.0,-992.60615553971,365.8236149777317
596,-1000.0,-978.2746531105113,383.94712016329595
597,-1000.0,-941.4725136672841,359.7191333342114
598,-1000.0,-943.31588479166,310.9457427353898
599,-1000.0,-1000.0,186.30500627324545
600,-1000.0,-1000.0,118.702755832295
601,-1000.0,-1000.0,59.10619378056549
602,-1000.0,-1000.0,2.3905876753951816
603,-1000.0,-1000.0,-65.8471703415023
604,-1000.0,-1000.0,-140.83313571075496
605,-1000.0,-1000.0,-200.7271904694345
606,-1000.0,-998.504355105759,-196.00988806149235
607,-1000.0,-900.2456337312769,-289.1093647269845
608,-1000.0,-895.3047726492896,-376.5259088143516
609,-1000.0,-904.9642150887857,-421.92849272842204
610,-1000.0,-928.6967114579375,-477.17002674772493
611,-1000.0,-954.5478829026451,-587.4199647792011
612,-1000.0,-955.9468504428205,-1000.0
613,-1000.0,-953.1281369381006,-1000.0
614,-1000.0,-947.1900008469236,-1000.0
615,-1000.0,-936.2929236521329,-1000.0
616,-1000.0,-968.9056186124208,-1000.0
617,-1000.0,-945.9619790134366,-1000.0
618,-1000.0,-989.2641656931478,-1000.0
619,-1000.0,-979.3831608697055,-1000.0
620,-1000.0,-1000.0,-1000.0
621,-1000.0,-1000.0,-1000.0
622,-1000.0,-1000.0,-1000.0
623,-1000.0,-1000.0,-1000.0
624,-1000.0,-1000.0,-1000.0
