,1,2,3
1,-4909.898792801103,-230.9288153713356,5140.827608172439
2,-4978.7094440441,-103.0240554174802,5081.733499461579
3,-5008.586712418675,-25.589607631833626,5034.176320050509
4,-5067.0442355281475,80.90944887377908,4986.134786654368
5,-5153.982156160842,257.6967224885091,4896.285433672333
6,-5270.306857522051,594.0471285351509,4676.259728986901
7,-4696.775516686254,534.5157162250594,4162.2598004611955
8,-4772.229917168231,723.4154525200638,4048.814464648167
9,-5215.791004518664,1122.0912522183553,4093.6997523003083
10,-5343.274153543069,911.85964685311,4431.414506689958
11,-5515.841658664101,1150.923416241415,4364.918242422686
12,-5820.0995122379445,1814.8427679836986,4005.256744254246
13,-5916.667863303755,1994.081182089412,3922.586681214343
14,-5984.255223211193,2103.5860982876097,3880.6691249235832
15,-5799.246948329955,1732.8517018579944,4066.3952464719605
16,-6016.603300164514,2377.6166019573693,3638.986698207145
17,-5363.046095069596,1002.3151894736807,4360.730905595916
18,-4671.575551093274,861.3240963253248,3810.2514547679493
19,-4436.111159864831,881.4801557023409,3554.63100416249
20,-4495.55904321293,1062.8985827129309,3432.6604604999993
21,-4808.370520000002,1380.1722665000007,3428.1982535000016
22,-4786.990802565307,1099.641811472018,3687.3489910932885
23,-5121.354579999998,1085.1057512513894,4036.248828748609
24,-4737.19159714801,878.4960551480119,3858.6955419999986
25,-4654.856936108532,872.1695786085343,3782.687357499998
26,-4427.874200000001,904.805140130793,3523.069059869208
27,-4533.8057199999985,1176.9651037362892,3356.8406162637093
28,-4429.032120000001,1334.8585263721507,3094.17359362785
29,-4243.28396,1344.3318227154969,2898.952137284503
30,-3568.6249993277734,1210.2545997013358,2358.3703996264376
31,-2907.58728725309,1239.987173116815,1667.600114136275
32,-3186.136748467452,1505.0211625996617,1681.1155858677903
33,-4624.093672645714,2358.412541354941,2265.681131290773
34,-5226.313051130632,2205.7423893323153,3020.570661798317
35,-6372.031212927488,3395.7632556637363,2976.2679572637517
36,-5620.910914939339,2742.8944507938268,2878.0164641455126
37,-5700.644086178728,2499.2594492985772,3201.3846368801505
38,-5724.530906777227,2485.475420840194,3239.0554859370322
39,-5674.825860525457,2569.765811918228,3105.060048607229
40,-5394.881740258977,1499.3619291906098,3895.519811068367
41,-4779.992386703121,2200.8597492170516,2579.13263748607
42,-3529.221508325719,1454.4005683666815,2074.8209399590373
43,-1939.7502649765236,616.5751999999998,1323.1750649765238
44,-1765.8169030711344,554.8138999999996,1211.0030030711348
45,-1817.7035307777558,615.2910999999999,1202.4124307777558
46,-1984.0728801779,852.0769999999998,1131.9958801779003
47,-1854.4745744909224,1014.8177999999998,839.6567744909224
