,Objective Value
453,1797359.5352784046
454,1548790.2407451177
455,1410544.305498481
456,1335357.1339406355
457,1284629.6477139026
458,1361093.4069742297
459,1422412.2028356998
460,1524810.1623325483
461,1916433.9833135481
462,2165237.8696961454
463,2164793.0522592175
464,1852049.8862395165
465,1582405.2989950075
466,1474811.4588032602
467,1327307.843405767
468,1228634.3397751937
469,1136630.9345010195
470,1146333.8606255178
471,1189901.1414474645
472,1376069.48517933
473,1729993.5580564004
474,2028438.3824729251
475,2109175.072208837
476,2141552.8099688804
477,1958676.7619773343
478,1708996.0392448823
479,1610153.8457625934
480,1528407.5697878846
481,1515486.7506570008
482,1542011.586657899
483,1591318.409497045
484,1688445.9510637885
485,1976866.254611085
486,2100149.1492423965
487,2023284.4153364447
488,1627769.9407515326
489,1328060.8029522996
490,1184132.5322950855
491,1058856.5228624484
492,1002036.1033107563
493,910334.3327878787
494,905139.3389657149
495,952091.0018236251
496,1132921.3438775854
497,1439500.3510979468
498,1738377.0896465646
499,1858586.6539688618
500,1879596.8263693089
501,1763897.3537150926
502,1477229.2017491115
503,1297803.9786083573
504,1251098.1594332187
505,1240037.6345679152
506,1248995.3494402368
507,1258273.9076157757
508,1241395.9763540328
509,1283735.8440929663
510,1388262.2767450397
511,1442827.3607055452
512,1315493.5476861743
513,1153451.961841214
514,1070845.9313913863
515,1027275.0626516276
516,939055.2630670101
517,853577.6583964301
518,855776.263801069
519,920413.7562162789
520,1137746.3648721636
521,1455969.7014573298
522,1692403.884631789
523,1714359.6564268153
524,1730112.1139824153
525,1641799.2429631026
526,1453006.5127902068
527,1272719.7900681573
528,1159266.9321526664
529,1127527.2753056888
530,1108001.6355668097
531,1100890.410990592
532,1095174.742393985
533,1041320.4264794996
534,1075859.5691863964
535,1114522.0118562966
536,1075009.022082459
537,971621.5542013976
538,810836.501173503
539,680426.8054134164
540,595437.201151342
541,528533.2373341847
542,540312.0234337266
543,632099.0182836538
544,866561.0755799015
545,1278977.358426045
546,1544433.6955297566
547,1607311.061181821
548,1661692.7029947778
549,1630448.504294355
550,1457342.2480966644
551,1323496.6112159777
552,1266744.2946120042
553,1259591.190752599
554,1294905.8001557488
555,1383456.3710178095
556,1597143.813584855
557,1990410.0506134813
558,2230598.0757301003
559,2190468.4955642694
560,1926739.5517450664
561,1718538.7978992679
562,1571783.4034442608
563,1462502.1279852577
564,1369174.1259877384
565,1303922.1459613463
566,1342150.9586334352
567,1447231.9490077375
568,1672344.0565948698
569,1974883.9849821066
570,2172019.645475738
571,2232439.260618203
572,2168777.328561011
573,1964643.0437765808
574,1669173.5809579329
575,1462351.593123439
576,1361274.7168983803
577,1318540.4488061296
578,1334044.2844221934
579,1406021.5477381286
580,1581285.4556125263
581,1970039.1346776087
582,2177471.9162888895
583,2214139.082144887
584,2042851.6615261436
585,1963367.4520878645
586,1902125.4905995524
587,1828248.2435369282
588,1754851.5228988742
589,1711045.601884159
590,1748393.2224966402
591,1788591.0131601533
592,1838754.6154376313
593,1958569.723712501
594,2131701.6235452406
595,2169946.7868397385
596,2178307.86595156
597,1946846.5219983312
598,1636918.8763482124
599,1402370.0234784659
600,1319010.0376243764
601,1337893.1030697536
602,1408680.3021881916
603,1539244.126104263
604,1725460.1308622973
605,2064166.710011599
606,2253938.936445982
607,2146040.2235751376
608,1935626.1657036822
609,1750542.191016202
610,1652301.1250716674
611,1611574.9337496394
612,1610753.358399492
613,1629313.2941835688
614,1706776.5003561836
615,1741931.4817802045
616,1817358.1558272876
617,1946315.0283189835
618,2022137.3911178627
619,2023366.835873069
620,1969191.3216126235
621,1787447.7485872137
622,1537987.1953347693
623,1350945.3901902805
624,1222565.0977770935
625,1159872.8793042554
626,1153470.4318946458
627,1154128.2122518572
628,1303947.065207737
629,1714866.2951567334
630,1907393.9444411502
631,1924283.36655932
632,1737961.882301689
633,1592014.3455198437
634,1467187.3825673996
635,1277563.537902735
636,1253285.6112117139
637,1247117.0212710677
638,1277896.5237113913
639,1297142.1846106471
640,1320382.957982742
641,1517339.9999966444
642,1715415.8663144163
643,1809535.76656896
644,1809704.8720204646
645,1616525.3241452756
646,1396992.8061911273
647,1234338.3313146043
648,1085479.107908247
649,1069833.3603420462
650,1139859.7342333668
651,1234742.1493781984
652,1407534.1084676865
653,1773886.278801431
654,1953579.2829291655
655,1889860.1710692644
656,1553491.8648981736
657,1382735.4816006066
658,1266647.9738247995
659,1241238.2737190726
660,1171004.2104529045
661,1133246.3735801086
662,1145943.8605520104
663,1177091.1150901313
664,1335951.6565015258
665,1526384.7953459187
666,1736683.9796449887
667,1802512.2674078906
668,1765719.1213220796
669,1576990.139478766
670,1337529.0976153128
671,1198058.4954397778
672,1113914.578502814
673,1120445.3148710153
674,1125653.295639125
675,1151510.3613778383
676,1167350.9384347466
677,1164037.0012696672
678,1241398.86913526
679,1276836.5413376386
680,1189986.2094394157
681,1037061.0873190275
682,935456.1431833529
683,949634.4681061512
684,956355.1087731086
685,898179.831128902
686,906917.2908646411
687,978057.587100535
688,1159153.4368915511
689,1404297.0977117007
690,1534213.6497419565
691,1510810.0609492245
692,1509917.7699351069
693,1414758.1572193187
694,1202235.4140295873
695,987783.3499986344
696,934994.2053635811
697,867072.798469217
698,846264.985910024
699,869413.2246162362
700,942885.8964543076
701,954916.3010204847
702,1013662.1333208195
703,1083438.5729641456
704,1100853.1924780898
705,1009729.8728039225
706,924397.6858858465
707,827580.0118360906
708,623136.6893286579
709,550218.780800042
710,556484.9403203025
711,658546.5094236917
712,860348.953757317
713,1156274.3509328223
714,1400199.407948651
715,1529017.7895353262
716,1616344.2394572732
717,1543903.1765574212
718,1312323.3599018245
719,1205482.0568298195
720,1107333.9924549223
721,1088635.861540285
722,1077850.3540174363
723,1146444.5960096545
724,1261013.713230106
725,1517990.1628995503
726,1743278.2248208579
727,1847479.845962508
728,1752602.6579481484
729,1552801.5802888707
730,1437846.0621410066
731,1345199.2691252984
732,1207374.8185258117
733,1194640.6299010527
734,1202784.1434467295
735,1237716.3244986462
736,1211362.4457687235
737,1347872.4836818408
738,1447842.523633924
739,1457830.8574549903
740,1429025.6926784902
741,1272723.885686839
742,1115858.3174262252
743,976019.9412112592
744,900295.3565151305
745,845358.7891507179
746,850281.976356134
747,851913.2037148471
748,865006.6464323552
749,845785.2101617595
750,926774.7325099797
751,956831.9001396154
752,856799.4921529018
753,773085.6943564748
754,741344.6621173691
755,700234.0847742364
756,618715.7464544352
757,632007.1229208722
758,743324.0753013882
759,865132.3752847323
760,1097204.5227024413
761,1375950.2416135992
762,1479608.3550626065
763,1607687.5429584158
764,1740009.0830312984
765,1468520.2222298125
766,1267652.3190042588
767,1214833.1435315495
768,1124853.4083431833
769,1093188.5240809512
770,1111091.3604242892
771,1121560.3119391436
772,1224298.515074985
773,1646887.0763215006
774,2001279.20123645
775,2138576.803261504
776,2042866.6210161315
777,1888679.819863904
778,1725220.8366429037
779,1674204.8307963447
780,1631249.8984359896
781,1533055.8039000568
782,1468460.289428067
783,1489904.4613128651
784,1565605.0377980855
785,1717420.2838708286
786,1794861.1808900607
787,1762345.465165361
788,1648603.3232071223
789,1401901.702926661
790,1146452.6073497362
791,981106.815561961
792,934323.046358716
793,911171.2609053828
794,941981.1489505555
795,1014000.0905633896
796,1170640.4637423968
797,1527824.9994928094
798,1803069.3074501501
799,1804632.1341284967
800,1622839.4293431237
801,1499654.8144267565
802,1421193.8570190405
803,1403139.573091983
804,1314593.7989723103
805,1306789.5927058693
806,1337273.6206114292
807,1460719.6492607123
808,1744977.2987080915
809,2022970.703711744
810,2186563.1619827976
811,2141362.379818024
812,2032862.802456008
813,1739412.6390161642
814,1372680.0195358142
815,1195856.2366476606
816,1054366.402474615
817,963705.2087420948
818,923525.9399666736
819,945088.9388797763
820,1049809.5082951447
821,1335518.2480816557
822,1543173.3509278598
823,1538955.4837860037
824,1301945.8380486206
825,1071820.878890302
826,914898.0545068776
827,906706.9986441346
828,797427.1718615157
829,762021.1679055981
830,763684.7205012029
831,824702.1741538857
832,963628.2711909749
833,1176883.45529547
834,1491169.7885650555
835,1616675.1924946767
836,1504349.6439362152
837,1333592.1565005784
838,1199353.3740563996
839,1101233.3955689187
840,995163.7642710847
841,939782.1478331005
842,943364.8748553898
843,970101.3500776972
