,1,2,3
1,-4904.419140847123,642.7406732627073,4261.678467584416
2,-4933.041964922668,723.6061420773859,4209.435822845282
3,-5225.459039624801,930.4966945274566,4294.962345097345
4,-5361.042161933363,1097.5887667354089,4263.453395197954
5,-4688.107020901888,424.6750127078757,4263.432008194012
6,-4016.958922998545,-583.5597198655272,4600.518642864072
7,-4759.168099999999,1223.908299999999,3535.2598
8,-5381.488357004425,1970.933699999989,3410.554657004436
9,-5146.260808547249,1122.0912522183553,4024.169556328894
10,-5160.0902953233335,1227.3078890930842,3932.7824062302493
11,-5750.502420399812,1986.5243999999,3763.9780203999117
12,-5739.1991335487455,1855.493900000026,3883.7052335487197
13,-5933.635041829499,2152.831841829497,3780.8032000000017
14,-5971.07146234423,2289.6457140476186,3681.4257482966113
15,-5891.403999999986,2132.252399999982,3759.151600000004
16,-6057.220740026793,2377.6166019573693,3679.604138069423
17,-5459.742569306859,1870.2475495236392,3589.4950197832195
18,-4690.065536625385,1864.9625999999942,2825.1029366253906
19,-4462.535533669389,1706.8093162196824,2755.726217449707
20,-4495.785554738882,1798.309576433075,2697.4759783058066
21,-4824.206440902637,2076.9990527650425,2747.2073881375945
22,-4692.478491093288,1005.1294999999993,3687.3489910932885
23,-4939.3363927433265,428.05945859821696,4511.276934145109
24,-4305.947796258191,-232.7214000000008,4538.669196258193
25,-4298.621489135072,-205.57689999999957,4504.198389135071
26,-4427.874200000001,-24.561642246069823,4452.435842246071
27,-4365.901050482104,358.4339656300032,4007.467084852101
28,-4429.031408407278,966.5091932869788,3462.522215120299
29,-4236.412483499667,1214.1057,3022.3067834996673
30,-3533.890099626438,1175.5197000000003,2358.3703996264376
31,-2907.58728725309,1239.987173116815,1667.600114136275
32,-3186.136748467452,1505.0211625996617,1681.1155858677903
33,-4624.093672645714,2358.412541354941,2265.681131290773
34,-5897.9704869157795,2877.399825117462,3020.570661798317
35,-6572.361840210499,3701.9498605589406,2870.411979651559
36,-6261.383000000001,3332.0365999999985,2929.346400000002
37,-6173.653199999994,3416.712199999995,2756.9409999999993
38,-6101.75880000001,3195.2546000000084,2906.504200000001
39,-6170.208499999997,2928.7445999999964,3241.4639000000006
40,-6361.068447997289,3207.4248479972875,3153.6436000000012
41,-4779.992567806748,2200.859930320679,2579.13263748607
42,-3390.788152889731,1454.4005683666815,1936.3875845230496
43,-1717.7332263501917,701.6302223501904,1016.1030040000014
44,-1596.3171000000002,644.8675000000025,951.4495999999978
45,-1388.0655800000004,684.8881463404136,703.1774336595868
46,-966.3263388791574,878.8381303791566,87.48820850000084
47,-975.0731441308312,1039.745357130831,-64.67221299999983
48,-953.4403678319616,1148.6654303319617,-195.22506250000015
49,-880.1157215000051,1196.1980000000055,-316.0822785000005
50,-719.137328334255,1194.3440208342558,-475.2066925000008
51,-809.7326556362643,1109.4055000000003,-299.6728443637359
52,-975.5791431695892,894.8603000000003,80.71884316958891
53,-2159.3184600000004,623.2351655283708,1536.0832944716296
54,-3019.0029600000016,371.53949268083716,2647.4634673191645
55,-3391.4790526963116,399.9527341312164,2991.526318565095
56,-3798.0074437056533,1042.6834301109175,2755.324013594736
57,-3836.4872763326684,1841.8877788494956,1994.5994974831726
58,-4023.0694864330844,2354.3327492170524,1668.7367372160318
59,-3940.8699037344854,2640.6035780883026,1300.2663256461828
60,-3451.2336971074055,2499.8696598412375,951.3640372661679
61,-2698.9743719851926,2132.3018874728114,566.6724845123813
62,-2515.8816971567594,1831.722865803104,684.1588313536554
63,-2385.7760609146644,1367.6313719551245,1018.1446889595401
64,-2459.7377977658834,1387.0620437173147,1072.6757540485687
65,-2727.9578213252917,904.8265436848599,1823.1312776404318
66,-2860.359297073079,667.3857881238469,2192.973508949232
67,-3031.963613970601,657.3085574705976,2374.6550565000034
68,-2817.7633799999985,578.4633910567359,2239.2999889432626
69,-2127.1981400000022,550.0923626028659,1577.1057773971363
70,-1321.5968800000046,722.4964357730637,599.1004442269409
71,-818.1409199999998,842.3784000000021,-24.237480000002282
72,-726.0979578105934,927.5415000000003,-201.44354218940688
73,-689.7095702061114,930.4638,-240.75422979388858
74,-662.1945198612871,869.5199000000002,-207.32538013871317
75,-890.5689399999974,792.5659229072513,98.00301709274608
76,-1492.5127799999973,644.6606578865343,847.852122113463
77,-2712.8553000000047,463.08783414898744,2249.7674658510173
78,-2652.6920305503713,522.4488347956973,2130.243195754674
79,-2457.8088295203916,465.2722689734965,1992.536560546895
80,-3194.545207074948,949.6274795820299,2244.917727492918
81,-3137.7470003327817,1016.4980001488188,2121.249000183963
82,-2835.89035867082,1595.6530815191213,1240.237277151699
83,-2721.898653189838,2189.0353343518977,532.8633188379404
84,-2613.1776999999993,2213.2408742279295,399.93682577207
85,-2694.1416177128644,2296.0041373532013,398.1374803596632
86,-3187.29173861493,3124.798988092649,62.49275052228144
87,-3494.312845616493,3581.783703338411,-87.47085772191784
88,-3700.9482614617573,4137.166733829925,-436.2184723681676
89,-3395.0123742192277,2979.0216542192265,415.99072000000103
90,-2510.004212299309,1284.3841054997981,1225.620106799511
91,-2648.8425599999973,627.2928268297999,2021.5497331701974
92,-2356.5607600000003,661.8685549610202,1694.69220503898
93,-1640.7919295409597,817.3941999999993,823.3977295409604
94,-1787.227759757817,1078.0089000000003,709.2188597578167
95,-1773.2052000000028,1200.6149999999998,572.590200000003
96,-1603.9817864661359,1210.8916000000008,393.090186466135
97,-1408.7680384554474,1231.4092999999993,177.35873845544805
98,-1314.0733785344269,1161.1603999999998,152.9129785344272
99,-1221.667722363181,988.9763999999991,232.69132236318183
100,-1201.2100881840067,800.1725000000001,401.03758818400667
101,-1984.5975599999983,533.3485439042847,1451.2490160957136
102,-2671.7731999999996,729.5323723581555,1942.2408276418441
103,-3106.431087290064,1331.680483749237,1774.7506035408271
104,-3616.5501308627922,2856.4853690843793,760.0647617784128
105,-4620.749321408448,5367.072175424096,-746.3228540156477
106,-3972.106669729153,6042.305118796355,-2070.1984490672016
107,-3817.331379597963,6344.744755052715,-2527.413375454752
108,-3755.247096842777,6108.987238953664,-2353.740142110887
109,-3622.9150506947344,5734.805047313055,-2111.8899966183208
110,-3421.5990000002366,5333.798000000101,-1912.198999999864
111,-2905.243199999628,4516.409499999851,-1611.1663000002227
112,-2539.058249188325,3881.2417536972625,-1342.1835045089376
113,-2505.40077932665,2619.1721901882906,-113.77141086164038
114,-2814.8753249956226,1089.5698558934607,1725.3054691021619
115,-2858.3051799999994,431.290658375915,2427.0145216240844
116,-2301.5197000000007,482.2973562624463,1819.2223437375544
117,-1598.0582799999993,611.1964804893892,986.8617995106101
118,-1069.5304702011454,773.4283,296.10217020114544
119,-910.2092044343798,923.5188000000003,-13.3095955656205
120,-798.0972252355682,947.8875000000007,-149.79027476443247
