,Timestep,Line,Actual,Predicted
1550,2677,3,-2761.9795,-3141.513
1551,2678,1,-4378.674,-3978.1262
1552,2678,2,7155.415,6989.6494
1553,2678,3,-2776.741,-3099.725
1554,2679,1,-3762.043,-3758.369
1555,2679,2,6624.8774,6516.3203
1556,2679,3,-2862.8342,-2901.234
1557,2680,1,-4064.3362,-3350.973
1558,2680,2,6148.3203,5653.809
1559,2680,3,-2083.984,-2470.7756
1560,2681,1,-3133.4836,-2889.7039
1561,2681,2,4438.1743,4273.042
1562,2681,3,-1304.6906,-1704.6064
1563,2682,1,-2294.8667,-1936.8071
1564,2682,2,2393.67,2343.1282
1565,2682,3,-98.80313,-691.13513
1566,2683,1,-1834.1853,-1574.8645
1567,2683,2,1328.0144,1191.5946
1568,2683,3,506.17078,218.28218
1569,2684,1,-1785.4083,-1512.1248
1570,2684,2,1190.0029,1197.6823
1571,2684,3,595.40546,101.72048
1572,2685,1,-1732.7057,-1400.9496
1573,2685,2,1247.1292,1139.6587
1574,2685,3,485.57672,62.904274
1575,2686,1,-1458.3749,-1230.1311
1576,2686,2,1427.3107,1183.0283
1577,2686,3,31.06435,-232.96153
1578,2687,1,-1167.7106,-1150.7225
1579,2687,2,1584.1256,1224.8652
1580,2687,3,-416.4152,-484.00552
1581,2688,1,-1499.3657,-1120.2692
1582,2688,2,1669.9484,1260.616
1583,2688,3,-170.58246,-662.0686
1584,2689,1,-1616.4928,-1246.137
1585,2689,2,1655.2526,1066.862
1586,2689,3,-38.75973,-460.0947
1587,2690,1,-1667.446,-1269.64
1588,2690,2,1650.9109,1007.0147
1589,2690,3,16.534933,-391.93246
1590,2691,1,-1754.4989,-1292.58
1591,2691,2,1648.3704,977.76227
1592,2691,3,106.12871,-347.5546
1593,2692,1,-1927.2804,-1272.4907
1594,2692,2,1649.7509,951.00134
1595,2692,3,277.5295,-337.9272
1596,2693,1,-2255.6409,-1242.5382
1597,2693,2,1715.8492,924.4316
1598,2693,3,539.7919,-344.96643
1599,2694,1,-2115.563,-1337.7916
1600,2694,2,1830.6893,948.01373
1601,2694,3,284.87357,-340.36627
1602,2695,1,-1161.4282,-1717.6708
1603,2695,2,2615.1128,1372.651
1604,2695,3,-1453.6848,-413.0399
1605,2696,1,-2033.6525,-2231.6367
1606,2696,2,3788.0618,2689.0916
1607,2696,3,-1754.4094,-962.7667
1608,2697,1,-2894.548,-2815.0068
1609,2697,2,5158.471,4327.8145
1610,2697,3,-2263.9229,-1711.8842
1611,2698,1,-3807.0693,-3825.7268
1612,2698,2,6694.8374,5952.2725
1613,2698,3,-2887.768,-2405.1067
1614,2699,1,-4493.2974,-4515.7944
1615,2699,2,6954.278,6821.4688
1616,2699,3,-2460.9805,-2697.3464
1617,2700,1,-4501.0557,-4693.1455
1618,2700,2,6811.715,6915.926
1619,2700,3,-2310.6597,-2634.2488
1620,2701,1,-4551.9927,-4744.2573
1621,2701,2,6586.345,6790.041
1622,2701,3,-2034.3527,-2506.3994
1623,2702,1,-4834.107,-4602.766
1624,2702,2,6507.1006,6234.5024
1625,2702,3,-1672.9943,-2118.4028
1626,2703,1,-4663.5503,-4239.581
1627,2703,2,6220.0454,5516.1636
1628,2703,3,-1556.4948,-1798.145
1629,2704,1,-3655.2927,-3572.343
1630,2704,2,6261.343,4450.9404
1631,2704,3,-2606.0503,-1382.5806
1632,2705,1,-2374.9346,-2444.8506
1633,2705,2,4183.7715,3325.8923
1634,2705,3,-1808.8372,-1323.1884
1635,2706,1,-1339.8021,-1327.6537
1636,2706,2,2175.7065,1891.83
1637,2706,3,-835.90454,-874.9261
1638,2707,1,-885.238,-1042.1334
1639,2707,2,1097.0175,1093.2118
1640,2707,3,-211.77948,-274.17987
1641,2708,1,-869.3645,-995.8881
1642,2708,2,895.16345,1040.1648
1643,2708,3,-25.799173,-225.95152
1644,2709,1,-854.9695,-1049.7046
1645,2709,2,924.6452,993.001
1646,2709,3,-69.6756,-88.22512
1647,2710,1,-798.5576,-993.628
1648,2710,2,1138.2778,1013.2509
1649,2710,3,-339.7202,-192.23225
1650,2711,1,-738.7287,-779.755
1651,2711,2,1313.968,1027.6676
1652,2711,3,-575.2393,-513.1083
1653,2712,1,-695.43274,-809.2083
1654,2712,2,1382.8511,1079.4178
1655,2712,3,-687.4186,-694.3793
1656,2713,1,-676.6253,-832.5938
1657,2713,2,1388.7797,1073.6616
1658,2713,3,-712.1545,-718.96216
1659,2714,1,-666.7247,-836.7585
1660,2714,2,1345.4097,1072.252
1661,2714,3,-678.685,-727.71063
1662,2715,1,-663.007,-813.33203
1663,2715,2,1226.569,1085.7164
1664,2715,3,-563.5622,-742.059
1665,2716,1,-652.2184,-787.89044
1666,2716,2,977.53735,1046.5498
1667,2716,3,-325.3188,-654.04724
1668,2717,1,-1828.0448,-860.8612
1669,2717,2,621.30786,1005.82495
1670,2717,3,1206.7368,-391.69043
1671,2718,1,-2694.7346,-1590.8811
1672,2718,2,657.79974,769.7654
1673,2718,3,2036.9353,800.2296
1674,2719,1,-3089.8374,-2720.9534
1675,2719,2,1483.7838,1491.7665
1676,2719,3,1606.0535,1370.521
1677,2720,1,-3765.3267,-3632.9717
1678,2720,2,3825.7258,3760.4402
1679,2720,3,-60.39935,-13.716786
1680,2721,1,-4157.3286,-4316.266
1681,2721,2,5947.9956,6010.558
1682,2721,3,-1790.6669,-1860.6266
1683,2722,1,-3703.6897,-4402.8506
1684,2722,2,6730.776,6979.127
1685,2722,3,-3027.0864,-2545.0703
1686,2723,1,-3973.756,-4454.2393
1687,2723,2,6889.658,7647.6235
1688,2723,3,-2915.9019,-2992.7266
1689,2724,1,-4322.7773,-4486.2524
1690,2724,2,7301.8833,7990.641
1691,2724,3,-2979.1055,-3189.863
1692,2725,1,-4252.9395,-4449.1035
1693,2725,2,7333.535,7843.697
1694,2725,3,-3080.5962,-3129.976
1695,2726,1,-4106.589,-4256.8433
1696,2726,2,7312.937,7218.948
1697,2726,3,-3206.3486,-2873.6243
1698,2727,1,-4247.731,-3702.2144
1699,2727,2,6034.368,5945.2607
1700,2727,3,-1786.6371,-2281.9219
1701,2728,1,-2792.956,-2718.1448
1702,2728,2,4141.3623,4127.147
1703,2728,3,-1348.4064,-1360.9496
1704,2729,1,-2462.2341,-2359.4714
1705,2729,2,2671.3767,2696.8552
1706,2729,3,-209.14223,-215.80182
1707,2730,1,-2606.1655,-2436.6907
1708,2730,2,1531.0326,1403.2606
1709,2730,3,1075.1328,1020.5765
1710,2731,1,-2567.945,-2339.807
1711,2731,2,721.8351,854.3549
1712,2731,3,1846.11,1528.8441
1713,2732,1,-2346.4019,-2297.2065
1714,2732,2,739.2112,797.6227
1715,2732,3,1607.1908,1564.2086
1716,2733,1,-1637.5006,-2088.345
1717,2733,2,849.07446,803.8397
1718,2733,3,788.4263,1329.8413
1719,2734,1,-1282.7269,-1661.2617
1720,2734,2,1124.072,892.6027
1721,2734,3,158.65492,722.6037
1722,2735,1,-1313.6581,-1480.3577
1723,2735,2,1356.6558,1229.0588
1724,2735,3,-42.99758,196.78664
1725,2736,1,-2545.696,-1573.6387
1726,2736,2,1660.9675,1441.8804
1727,2736,3,884.7287,-49.44934
1728,2737,1,-2481.8892,-1743.068
1729,2737,2,1485.6311,1332.5521
1730,2737,3,996.258,105.059074
1731,2738,1,-2623.5564,-1793.7656
1732,2738,2,1358.7129,1245.4507
1733,2738,3,1264.8435,210.88776
1734,2739,1,-1079.4214,-1728.2299
1735,2739,2,1220.6332,1269.1368
1736,2739,3,-141.21188,204.14757
1737,2740,1,-1035.6246,-1492.8573
1738,2740,2,996.90356,1344.3562
1739,2740,3,38.72115,73.5857
1740,2741,1,-2047.515,-1427.4448
1741,2741,2,645.04175,1109.6582
1742,2741,3,1402.4735,341.18332
1743,2742,1,-2736.496,-2036.0676
1744,2742,2,568.35876,803.4743
1745,2742,3,2168.1377,1326.0042
1746,2743,1,-2971.327,-2663.3518
1747,2743,2,757.295,957.56824
1748,2743,3,2214.0317,1777.3674
1749,2744,1,-2530.8975,-2923.4258
1750,2744,2,1442.9666,1310.2914
1751,2744,3,1087.9307,1780.1227
1752,2745,1,-2520.0662,-2761.3882
1753,2745,2,1942.4453,1928.6041
1754,2745,3,577.62103,1020.71045
1755,2746,1,-2672.117,-3050.3308
1756,2746,2,2578.0645,2597.5132
1757,2746,3,94.05227,788.90686
1758,2747,1,-3049.9214,-3378.7834
1759,2747,2,3040.6172,3017.8574
1760,2747,3,9.303954,728.6133
1761,2748,1,-3339.464,-3619.5173
1762,2748,2,3465.1501,3440.3804
1763,2748,3,-125.686,481.71237
1764,2749,1,-3199.2375,-3374.456
1765,2749,2,3166.2158,3118.0703
1766,2749,3,33.02133,543.2629
1767,2750,1,-3009.611,-3161.4949
1768,2750,2,3029.1467,3022.6504
1769,2750,3,-19.535646,317.80072
1770,2751,1,-2903.759,-3181.2827
1771,2751,2,3251.656,3196.5808
1772,2751,3,-347.89682,116.22956
1773,2752,1,-2806.4062,-3102.645
1774,2752,2,3389.402,3342.515
1775,2752,3,-582.9961,-83.27154
1776,2753,1,-2676.1428,-2936.4949
1777,2753,2,2916.884,2914.5574
1778,2753,3,-240.7411,130.07895
1779,2754,1,-2680.8147,-2620.555
1780,2754,2,1446.8499,1481.6986
1781,2754,3,1233.9648,1219.8992
1782,2755,1,-2660.9712,-2556.736
1783,2755,2,686.5122,771.05426
1784,2755,3,1974.4587,1839.4492
1785,2756,1,-2676.7917,-2439.5867
1786,2756,2,549.6731,713.348
1787,2756,3,2127.1187,1795.9795
1788,2757,1,-1805.7062,-2433.6843
1789,2757,2,734.5269,706.9661
1790,2757,3,1071.1792,1773.696
1791,2758,1,-1289.1686,-1813.5997
1792,2758,2,1071.994,790.435
1793,2758,3,217.1746,1020.6112
1794,2759,1,-1381.872,-1476.2117
1795,2759,2,1397.1177,1151.6982
1796,2759,3,-15.245716,249.32973
1797,2760,1,-1324.4884,-1482.9073
1798,2760,2,1529.0126,1408.8413
1799,2760,3,-204.52444,-258.01218
1800,2761,1,-1324.0414,-1470.134
1801,2761,2,1527.3162,1374.8516
1802,2761,3,-203.27501,-385.61462
1803,2762,1,-1373.2217,-1363.919
1804,2762,2,1470.0947,1369.7008
1805,2762,3,-96.873184,-489.78247
1806,2763,1,-1473.6414,-1288.9529
1807,2763,2,1338.2698,1317.7358
1808,2763,3,135.37155,-483.4004
1809,2764,1,-1423.3403,-1164.4874
1810,2764,2,1109.2096,1220.0325
1811,2764,3,314.1308,-413.43668
1812,2765,1,-1898.7638,-1113.753
1813,2765,2,738.67346,1098.4437
1814,2765,3,1160.0907,-209.56085
1815,2766,1,-2614.578,-1795.4584
1816,2766,2,621.8384,833.8338
1817,2766,3,1992.7394,1024.2126
1818,2767,1,-2422.8367,-2582.9026
1819,2767,2,1301.1963,1173.5391
1820,2767,3,1121.64,1521.5172
1821,2768,1,-1905.0013,-2547.6875
1822,2768,2,2093.9304,1845.13
1823,2768,3,-188.92912,863.3537
1824,2769,1,-1960.0421,-2342.853
1825,2769,2,2790.6658,2705.4373
1826,2769,3,-830.62384,-230.56683
1827,2770,1,-2081.3657,-2280.0713
1828,2770,2,3364.368,3335.2754
1829,2770,3,-1283.0022,-994.3262
1830,2771,1,-2095.552,-2281.1724
1831,2771,2,3529.6743,3469.8918
1832,2771,3,-1434.1221,-1138.4205
1833,2772,1,-2175.333,-2360.3923
1834,2772,2,3805.4915,3728.4253
1835,2772,3,-1630.1586,-1353.7114
1836,2773,1,-2060.809,-2315.606
1837,2773,2,3701.2515,3593.8696
1838,2773,3,-1640.4423,-1284.1666
1839,2774,1,-1855.2021,-2154.645
1840,2774,2,3204.0178,3160.7358
1841,2774,3,-1348.8156,-1062.4684
1842,2775,1,-1558.999,-1918.8699
1843,2775,2,2435.1675,2350.4092
1844,2775,3,-876.1686,-460.2678
1845,2776,1,-1485.2599,-1790.9987
1846,2776,2,2049.7083,2024.2863
1847,2776,3,-564.4483,-296.3537
1848,2777,1,-1674.9619,-1723.3158
1849,2777,2,1572.4885,1521.6787
1850,2777,3,102.47341,155.78133
1851,2778,1,-1782.635,-1695.397
1852,2778,2,1030.2705,942.7198
1853,2778,3,752.3644,729.24963
1854,2779,1,-1719.4329,-1651.0632
1855,2779,2,776.1673,767.68976
1856,2779,3,943.2655,899.09644
1857,2780,1,-1537.1987,-1603.8855
1858,2780,2,751.24805,755.128
1859,2780,3,785.9509,873.77997
1860,2781,1,-1194.9097,-1522.5896
1861,2781,2,953.6854,814.3774
1862,2781,3,241.2243,691.1566
1863,2782,1,-1356.4149,-1287.4114
1864,2782,2,1264.9052,1016.8543
1865,2782,3,91.51001,140.76534
1866,2783,1,-1376.61,-1273.2856
1867,2783,2,1520.8699,1234.3029
1868,2783,3,-144.25983,-297.82236
1869,2784,1,-1837.2488,-1501.1265
1870,2784,2,1771.1415,1401.559
1871,2784,3,66.10746,-408.20087
1872,2785,1,-1579.9143,-1683.4004
1873,2785,2,1879.0724,1540.7571
1874,2785,3,-299.15784,-458.88025
1875,2786,1,-1744.1464,-1819.79
1876,2786,2,1928.4392,1471.352
1877,2786,3,-184.29272,-314.8583
1878,2787,1,-1902.6492,-1964.5575
1879,2787,2,1979.6298,1515.6554
1880,2787,3,-76.98073,-225.7375
1881,2788,1,-2152.936,-2002.1556
1882,2788,2,1805.5908,1596.1776
1883,2788,3,347.3454,-243.96834
1884,2789,1,-2145.2427,-2051.924
1885,2789,2,1312.8756,1728.7369
1886,2789,3,832.3672,-189.96428
1887,2790,1,-1946.973,-1976.4729
1888,2790,2,1151.7266,1302.748
1889,2790,3,795.2463,549.2804
1890,2791,1,-2193.3315,-2156.2173
1891,2791,2,1506.6302,1583.7603
1892,2791,3,686.7015,586.556
1893,2792,1,-3021.848,-2649.4485
1894,2792,2,2849.7537,2686.334
1895,2792,3,172.09438,87.57001
1896,2793,1,-3449.4792,-2924.4805
1897,2793,2,4153.5527,4037.3276
1898,2793,3,-704.0736,-1115.2552
1899,2794,1,-3905.5671,-3359.4834
1900,2794,2,5030.4863,5035.9297
1901,2794,3,-1124.9193,-1759.8188
1902,2795,1,-4314.988,-3797.2793
1903,2795,2,5814.2544,5785.1655
1904,2795,3,-1499.2662,-2111.3782
1905,2796,1,-4673.241,-3851.322
1906,2796,2,6108.8276,6004.0483
1907,2796,3,-1435.587,-2313.7014
1908,2797,1,-4142.7573,-3813.3818
1909,2797,2,5841.796,5900.7524
1910,2797,3,-1699.0387,-2237.5083
1911,2798,1,-3727.3328,-3467.5376
1912,2798,2,5292.037,5353.3423
1913,2798,3,-1564.7048,-1980.391
1914,2799,1,-3092.6492,-2806.5828
1915,2799,2,4352.7397,4341.037
1916,2799,3,-1260.0906,-1435.9962
1917,2800,1,-2758.7605,-2607.0647
1918,2800,2,3895.17,3889.9763
1919,2800,3,-1136.4098,-1252.0294
1920,2801,1,-2307.3057,-2197.23
1921,2801,2,2848.1965,2989.2683
1922,2801,3,-540.8906,-842.1882
1923,2802,1,-1565.105,-1731.1805
1924,2802,2,1674.5153,1703.207
1925,2802,3,-109.4104,72.89725
1926,2803,1,-1465.3933,-1570.8423
1927,2803,2,814.12103,795.4651
1928,2803,3,651.2725,799.2307
1929,2804,1,-1544.4286,-1600.283
1930,2804,2,664.68463,692.0627
1931,2804,3,879.7439,967.4313
1932,2805,1,-1024.0112,-1604.8285
1933,2805,2,799.2828,675.6232
1934,2805,3,224.72847,994.9887
1935,2806,1,-961.0948,-1242.4823
1936,2806,2,1043.192,840.9519
1937,2806,3,-82.09725,378.97925
1938,2807,1,-895.8803,-997.44366
1939,2807,2,1181.2123,1068.762
1940,2807,3,-285.332,-247.89445
1941,2808,1,-851.1482,-1010.7063
1942,2808,2,1335.1394,1130.5851
1943,2808,3,-483.9914,-401.5604
1944,2809,1,-848.8177,-1072.4733
1945,2809,2,1362.4613,1187.5731
1946,2809,3,-513.64343,-523.907
1947,2810,1,-928.1454,-1100.5181
1948,2810,2,1300.5193,1202.9438
1949,2810,3,-372.37408,-523.18805
1950,2811,1,-1007.2711,-1116.0087
1951,2811,2,1234.0691,1192.6378
1952,2811,3,-226.79796,-432.31555
1953,2812,1,-1097.8173,-1126.8411
1954,2812,2,1079.0663,1177.5543
1955,2812,3,18.751074,-331.68347
1956,2813,1,-1498.5474,-1188.9252
1957,2813,2,732.4369,1156.2697
1958,2813,3,766.11084,-119.73843
1959,2814,1,-2195.7324,-1673.3693
1960,2814,2,848.2894,921.6281
1961,2814,3,1347.443,712.1338
1962,2815,1,-2377.1367,-2544.2576
1963,2815,2,1969.4694,1823.5813
1964,2815,3,407.6673,726.5633
1965,2816,1,-3283.2708,-3551.3352
1966,2816,2,4628.1714,4374.0938
1967,2816,3,-1344.9011,-723.18164
1968,2817,1,-4397.6553,-3958.638
1969,2817,2,5803.472,5736.6587
1970,2817,3,-1405.817,-1969.3754
1971,2818,1,-4063.107,-4254.077
1972,2818,2,6214.266,6389.587
1973,2818,3,-2151.1592,-2286.7466
1974,2819,1,-4093.8635,-4324.803
1975,2819,2,6297.425,6437.271
1976,2819,3,-2203.561,-2269.5635
1977,2820,1,-4073.2302,-4536.609
1978,2820,2,7139.8276,6873.6484
1979,2820,3,-3066.5977,-2432.1577
1980,2821,1,-4256.432,-4652.4976
1981,2821,2,6975.353,6746.965
1982,2821,3,-2718.9211,-2260.5994
1983,2822,1,-4420.7876,-4654.137
1984,2822,2,6841.0176,6583.8555
1985,2822,3,-2420.23,-2164.633
1986,2823,1,-4698.287,-4426.667
1987,2823,2,6610.153,6055.003
1988,2823,3,-1911.8658,-1908.1663
1989,2824,1,-3568.8826,-3748.908
1990,2824,2,5281.1865,5422.6743
1991,2824,3,-1712.304,-1760.5155
1992,2825,1,-2709.8381,-3050.4443
1993,2825,2,3802.852,3907.792
1994,2825,3,-1093.0139,-632.42303
1995,2826,1,-2149.9272,-2519.5454
1996,2826,2,1948.6991,2062.7231
1997,2826,3,201.2281,606.7639
1998,2827,1,-2138.3198,-2249.874
1999,2827,2,853.6119,862.01556
2000,2827,3,1284.708,1480.9878
2001,2828,1,-2018.626,-2079.9639
2002,2828,2,735.46765,798.6367
2003,2828,3,1283.1584,1393.4329
2004,2829,1,-1408.4679,-1953.715
2005,2829,2,905.35596,814.6097
2006,2829,3,503.11218,1203.2092
2007,2830,1,-1380.9741,-1620.6537
2008,2830,2,1172.5573,949.4903
2009,2830,3,208.41692,680.5136
2010,2831,1,-1315.6946,-1388.7914
2011,2831,2,1327.9933,1192.7345
2012,2831,3,-12.298962,240.47905
2013,2832,1,-1724.6511,-1490.3713
2014,2832,2,1467.9253,1194.6827
2015,2832,3,256.72565,188.27026
2016,2833,1,-2008.145,-1623.6139
2017,2833,2,1494.4196,1088.9291
2018,2833,3,513.7254,268.967
2019,2834,1,-2347.1602,-1639.1713
2020,2834,2,1490.4998,1077.294
2021,2834,3,856.66064,267.5854
2022,2835,1,-2368.3782,-1679.4835
2023,2835,2,1510.3802,1075.8771
2024,2835,3,857.99786,268.7485
2025,2836,1,-2292.5747,-1687.9476
2026,2836,2,1532.4962,1132.9592
2027,2836,3,760.0784,211.7332
2028,2837,1,-2243.197,-1809.5477
2029,2837,2,1597.9106,1194.2473
2030,2837,3,645.2865,224.12062
2031,2838,1,-2456.1997,-2000.7223
2032,2838,2,1858.208,1362.1709
2033,2838,3,597.9916,139.30708
2034,2839,1,-2078.1567,-2220.1055
2035,2839,2,2532.4895,2391.6526
2036,2839,3,-454.33264,-579.8516
2037,2840,1,-2756.8738,-2940.6567
2038,2840,2,4035.3584,3898.1177
2039,2840,3,-1278.4845,-1203.3965
2040,2841,1,-4634.498,-4128.228
2041,2841,2,6116.084,5451.0815
2042,2841,3,-1481.5859,-1645.3585
2043,2842,1,-4757.0176,-4722.7065
2044,2842,2,5912.7334,6243.965
2045,2842,3,-1155.7162,-1808.2997
2046,2843,1,-4428.34,-4250.062
2047,2843,2,5433.3877,5798.949
2048,2843,3,-1005.0485,-1737.1985
2049,2844,1,-4124.01,-3560.7224
2050,2844,2,4894.138,4976.8247
2051,2844,3,-770.1286,-1426.9092
2052,2845,1,-3681.921,-3442.54
2053,2845,2,4475.3286,4775.9834
2054,2845,3,-793.4075,-1364.1731
2055,2846,1,-3534.1477,-3557.308
2056,2846,2,4450.1353,4616.547
2057,2846,3,-915.9877,-1233.3232
2058,2847,1,-3629.1794,-3633.685
2059,2847,2,4851.453,4469.767
2060,2847,3,-1222.2738,-1148.3741
2061,2848,1,-4033.7075,-3317.106
2062,2848,2,4564.8545,4131.9014
2063,2848,3,-531.1469,-1171.4008
2064,2849,1,-2747.2532,-2711.269
2065,2849,2,3202.4539,3400.7188
2066,2849,3,-455.20062,-990.2756
2067,2850,1,-2295.5425,-2118.2236
2068,2850,2,2148.4685,2228.0005
2069,2850,3,147.07425,-309.35342
2070,2851,1,-1980.2256,-1846.8896
2071,2851,2,1604.7771,1539.683
2072,2851,3,375.44867,229.46556
2073,2852,1,-1951.1584,-1861.4545
2074,2852,2,1458.519,1500.5966
2075,2852,3,492.63956,228.39369
2076,2853,1,-1934.8683,-1926.0795
2077,2853,2,1585.529,1522.8545
2078,2853,3,349.33932,260.9563
2079,2854,1,-3035.1536,-2077.4258
2080,2854,2,1886.8116,1683.0138
2081,2854,3,1148.3419,138.98122
2082,2855,1,-2592.892,-2418.883
2083,2855,2,2285.5076,1479.7802
2084,2855,3,307.3842,362.9658
2085,2856,1,-2410.7346,-2438.2197
2086,2856,2,2323.4517,1119.9863
2087,2856,3,87.28332,586.682
2088,2857,1,-2134.8638,-2391.347
2089,2857,2,2386.6736,1030.5444
2090,2857,3,-251.8099,583.1217
2091,2858,1,-2035.7911,-2313.8167
2092,2858,2,2297.717,892.9747
2093,2858,3,-261.92587,653.7312
2094,2859,1,-2109.6304,-2267.566
2095,2859,2,2371.2332,843.9436
2096,2859,3,-261.60272,668.7556
2097,2860,1,-2352.8215,-2138.527
2098,2860,2,2271.0173,862.1751
2099,2860,3,81.80447,535.7073
2100,2861,1,-2341.1873,-2033.2471
2101,2861,2,2240.5315,963.7991
2102,2861,3,100.65581,329.7271
2103,2862,1,-2327.2493,-1958.6147
2104,2862,2,2214.2913,1039.1064
2105,2862,3,112.95817,148.41568
2106,2863,1,-2918.005,-2152.2917
2107,2863,2,2681.4954,1532.6721
2108,2863,3,236.5098,-157.32108
2109,2864,1,-2824.2573,-2750.4133
2110,2864,2,3648.5278,3008.5276
2111,2864,3,-824.27026,-756.59784
2112,2865,1,-3804.0,-3119.5454
2113,2865,2,4462.196,4140.1436
2114,2865,3,-658.1958,-1217.6426
2115,2866,1,-3999.255,-3330.879
2116,2866,2,4833.8247,4584.2544
2117,2866,3,-834.56976,-1336.3981
2118,2867,1,-3565.454,-3226.0278
2119,2867,2,4507.5347,4486.5605
2120,2867,3,-942.08093,-1298.9718
2121,2868,1,-3849.3003,-3457.7026
2122,2868,2,4306.818,4569.1245
2123,2868,3,-457.5172,-1245.1356
2124,2869,1,-3930.4292,-3438.9592
2125,2869,2,4215.964,4050.284
2126,2869,3,-285.53513,-924.9939
2127,2870,1,-3692.8762,-3289.4827
2128,2870,2,4173.797,3597.6777
2129,2870,3,-480.92062,-755.28595
2130,2871,1,-2677.9167,-3103.805
2131,2871,2,3770.663,3070.8462
2132,2871,3,-1092.7458,-557.8643
2133,2872,1,-3061.6575,-2929.7844
2134,2872,2,4573.7295,2855.0066
2135,2872,3,-1512.0719,-602.8022
2136,2873,1,-2892.08,-2506.5996
2137,2873,2,3815.9119,2647.029
2138,2873,3,-923.8317,-812.17975
2139,2874,1,-1562.3558,-1533.7468
2140,2874,2,2277.3093,1886.1487
2141,2874,3,-714.9534,-798.9972
2142,2875,1,-959.2673,-1040.3794
2143,2875,2,1310.9595,1204.6318
2144,2875,3,-351.692,-488.57916
2145,2876,1,-752.3389,-906.94965
2146,2876,2,989.21533,1091.7961
2147,2876,3,-236.8765,-372.20047
2148,2877,1,-710.9163,-942.89496
2149,2877,2,1067.9501,1065.2552
2150,2877,3,-357.03397,-256.43588
2151,2878,1,-768.2303,-964.50824
2152,2878,2,1348.5334,1117.4646
2153,2878,3,-580.30304,-331.73804
2154,2879,1,-1889.4407,-1127.4988
2155,2879,2,1483.4098,1177.342
2156,2879,3,406.03073,-458.50723
2157,2880,1,-2203.4478,-1335.6382
2158,2880,2,1608.8317,1046.584
2159,2880,3,594.6163,-264.40515
2160,2881,1,-2254.8704,-1554.7069
2161,2881,2,1625.0679,942.7873
2162,2881,3,629.80273,-62.007393
2163,2882,1,-2221.9277,-1617.1044
2164,2882,2,1642.4733,954.0282
2165,2882,3,579.4547,-6.287157
2166,2883,1,-2120.5208,-1650.6404
2167,2883,2,1563.6049,973.5597
2168,2883,3,556.9161,16.842455
2169,2884,1,-1894.0068,-1545.9125
2170,2884,2,1519.0516,1097.0013
2171,2884,3,374.95566,-120.81128
2172,2885,1,-1120.0946,-1346.9169
2173,2885,2,1175.8785,1301.114
2174,2885,3,-55.784042,-379.63507
2175,2886,1,-1319.896,-1260.529
2176,2886,2,1058.9946,1289.2986
2177,2886,3,260.901,-301.64777
2178,2887,1,-1337.3197,-1396.7146
2179,2887,2,1158.4249,1302.1808
2180,2887,3,178.89482,0.5621486
2181,2888,1,-1722.1116,-1747.0471
2182,2888,2,1962.5822,1873.1079
2183,2888,3,-240.47078,-101.82775
2184,2889,1,-2600.1875,-2487.7097
2185,2889,2,4024.5154,3777.014
2186,2889,3,-1424.328,-1397.631
2187,2890,1,-3125.818,-2842.9773
2188,2890,2,4770.893,4506.537
2189,2890,3,-1645.075,-1803.7311
2190,2891,1,-3565.7708,-3227.5293
2191,2891,2,5549.2183,5205.197
2192,2891,3,-1983.4475,-2165.164
2193,2892,1,-4680.191,-3717.1104
2194,2892,2,6874.9756,6079.24
2195,2892,3,-2194.7852,-2634.0034
2196,2893,1,-3706.1108,-3445.3237
2197,2893,2,6134.85,5616.3467
2198,2893,3,-2428.739,-2438.1157
2199,2894,1,-3550.3801,-3186.3333
2200,2894,2,5696.5015,5167.8213
2201,2894,3,-2146.1208,-2229.9849
2202,2895,1,-2931.392,-2717.397
2203,2895,2,4711.6113,4260.741
2204,2895,3,-1780.2194,-1801.7589
2205,2896,1,-2808.1323,-2646.7358
2206,2896,2,4527.061,4033.8635
2207,2896,3,-1718.9287,-1696.579
2208,2897,1,-2292.8477,-2263.889
2209,2897,2,3640.083,3118.4326
2210,2897,3,-1347.2352,-1283.6753
2211,2898,1,-1736.3911,-1643.0392
2212,2898,2,2305.1738,1880.4039
2213,2898,3,-568.7831,-624.09985
2214,2899,1,-1451.8822,-1307.5868
2215,2899,2,1516.8456,1284.3629
2216,2899,3,-64.96357,-332.12393
2217,2900,1,-1499.3083,-1324.3375
2218,2900,2,1413.4642,1279.9872
2219,2900,3,85.84416,-325.61737
2220,2901,1,-1415.374,-1331.9636
2221,2901,2,1627.9703,1293.5856
2222,2901,3,-212.5964,-385.16055
2223,2902,1,-1508.8373,-1342.5327
2224,2902,2,1810.2382,1351.8555
2225,2902,3,-301.40076,-564.5341
2226,2903,1,-1833.5458,-1414.7416
2227,2903,2,1954.683,1214.0183
2228,2903,3,-121.1374,-494.74176
2229,2904,1,-1916.5211,-1383.9304
2230,2904,2,1999.3412,947.72705
2231,2904,3,-82.820175,-318.90247
2232,2905,1,-1769.3322,-1300.3073
2233,2905,2,2007.2495,779.791
2234,2905,3,-237.91736,-220.34868
2235,2906,1,-1806.5116,-1230.1129
2236,2906,2,1937.4994,648.0003
2237,2906,3,-130.98753,-150.13498
2238,2907,1,-1875.633,-1213.2057
2239,2907,2,1885.5364,635.088
2240,2907,3,-9.903515,-151.30605
2241,2908,1,-1937.1117,-1229.871
2242,2908,2,1872.2903,659.4426
