,Timestep,Line,Actual,Predicted
9051,2857,47->68,255.56665,215.84875
9052,2857,25->47,-294.6655,-288.83472
9053,2857,65->68,115.012764,-147.3363
9054,2857,83->25,214.83786,349.03296
9055,2857,24->25,509.88388,949.1017
9056,2857,47->73,242.59149,161.1212
9057,2857,47->72,313.65845,161.2599
9058,2857,9->10,1000.0,536.25354
9059,2857,55->119,906.36707,967.66595
9060,2857,89->120,585.6421,639.9132
9061,2858,37->65,-345.5614,-343.27847
9062,2858,49->68,46.18547,-11.263502
9063,2858,37->39,-710.2224,-603.4052
9064,2858,47->68,256.26126,163.23346
9065,2858,25->47,-286.32782,-261.31708
9066,2858,65->68,95.29593,-163.83426
9067,2858,83->25,224.62462,422.3009
9068,2858,24->25,469.05487,964.4757
9069,2858,47->73,244.64903,130.01353
9070,2858,47->72,313.21353,131.39453
9071,2858,9->10,1000.0,411.7479
9072,2858,55->119,999.99994,981.8182
9073,2858,89->120,429.96323,533.41296
9074,2859,37->65,-349.66058,-334.9222
9075,2859,49->68,51.8738,-11.383034
9076,2859,37->39,-747.7559,-575.13025
9077,2859,47->68,269.32343,151.95142
9078,2859,25->47,-292.0068,-253.35103
9079,2859,65->68,125.79985,-151.67456
9080,2859,83->25,172.4547,437.21353
9081,2859,24->25,547.7523,989.26935
9082,2859,47->73,241.53279,125.300705
9083,2859,47->72,293.27988,122.42679
9084,2859,9->10,1000.0,383.2113
9085,2859,55->119,902.43756,988.86383
9086,2859,89->120,446.61618,531.4406
9087,2860,37->65,-366.44876,-326.347
9088,2860,49->68,48.325542,0.8480386
9089,2860,37->39,-763.9956,-541.3128
9090,2860,47->68,328.12027,195.0296
9091,2860,25->47,-299.6973,-269.2626
9092,2860,65->68,93.24016,-78.17138
9093,2860,83->25,27.121359,337.87628
9094,2860,24->25,895.55853,1013.9221
9095,2860,47->73,191.06392,162.71236
9096,2860,47->72,180.12555,144.14796
9097,2860,9->10,1000.0,478.53204
9098,2860,55->119,882.3279,991.9579
9099,2860,89->120,619.2183,676.25287
9100,2861,37->65,-362.36334,-319.82367
9101,2861,49->68,49.82499,17.46927
9102,2861,37->39,-746.51105,-526.9527
9103,2861,47->68,344.87704,256.7705
9104,2861,25->47,-298.56403,-294.2015
9105,2861,65->68,100.20367,16.139044
9106,2861,83->25,-26.792727,191.33455
9107,2861,24->25,960.54144,1041.4532
9108,2861,47->73,185.24347,208.91055
9109,2861,47->72,152.94376,170.43547
9110,2861,9->10,1000.0,633.6696
9111,2861,55->119,886.2145,992.38574
9112,2861,89->120,620.9804,888.3214
9113,2862,37->65,-350.65027,-318.7345
9114,2862,49->68,51.605145,36.366337
9115,2862,37->39,-695.7228,-561.94806
9116,2862,47->68,330.72687,257.9851
9117,2862,25->47,-312.1069,-305.40067
9118,2862,65->68,109.5023,134.02094
9119,2862,83->25,-25.624825,144.05879
9120,2862,24->25,994.3941,1102.6287
9121,2862,47->73,199.95914,238.86807
9122,2862,47->72,164.01776,188.05368
9123,2862,9->10,1000.0,664.0927
9124,2862,55->119,999.99994,1004.46497
9125,2862,89->120,940.1215,1001.4732
9126,2863,37->65,-415.57504,-344.8524
9127,2863,49->68,69.4625,61.468952
9128,2863,37->39,-928.03986,-710.3636
9129,2863,47->68,309.23074,269.4643
9130,2863,25->47,-365.08365,-331.35168
9131,2863,65->68,169.62529,252.35223
9132,2863,83->25,55.65494,65.40165
9133,2863,24->25,1153.6516,1111.8267
9134,2863,47->73,223.5096,270.3538
9135,2863,47->72,200.96849,218.50926
9136,2863,9->10,1000.0,725.3206
9137,2863,55->119,999.99994,999.0102
9138,2863,89->120,1000.0,1089.1156
9139,2864,37->65,-365.73227,-400.85855
9140,2864,49->68,165.44554,119.956345
9141,2864,37->39,-1020.6805,-1042.9381
9142,2864,47->68,333.8336,282.51074
9143,2864,25->47,-439.38846,-395.12616
9144,2864,65->68,711.1724,494.94843
9145,2864,83->25,-195.59418,-27.965076
9146,2864,24->25,1194.0507,1103.9004
9147,2864,47->73,309.6571,314.0599
9148,2864,47->72,302.61807,285.42926
9149,2864,9->10,1000.0,761.884
9150,2864,55->119,999.99994,984.371
9151,2864,89->120,1000.0,1086.693
9152,2865,37->65,-524.05615,-394.1342
9153,2865,49->68,181.80931,181.649
9154,2865,37->39,-1537.7277,-1220.0182
9155,2865,47->68,310.20645,291.6131
9156,2865,25->47,-493.14148,-460.03055
9157,2865,65->68,724.2576,790.40106
9158,2865,83->25,-44.465294,-63.185284
9159,2865,24->25,1293.54,1083.2928
9160,2865,47->73,324.53848,366.9914
9161,2865,47->72,366.45883,364.93713
9162,2865,9->10,1000.0,922.3224
9163,2865,55->119,968.6066,989.2688
9164,2865,89->120,1000.0,968.29047
9165,2866,37->65,-570.2436,-418.98627
9166,2866,49->68,192.59125,200.60918
9167,2866,37->39,-1713.3318,-1345.3771
9168,2866,47->68,275.20547,285.2639
9169,2866,25->47,-509.70132,-489.9865
9170,2866,65->68,761.5253,871.26465
9171,2866,83->25,62.35537,-38.922226
9172,2866,24->25,1143.6228,1078.4622
9173,2866,47->73,359.86774,385.23547
9174,2866,47->72,451.35797,415.00793
9175,2866,9->10,1000.0,948.36993
9176,2866,55->119,999.99994,989.4165
9177,2866,89->120,1000.0,900.5097
9178,2867,37->65,-521.85333,-403.8651
9179,2867,49->68,172.85599,190.69937
9180,2867,37->39,-1553.9805,-1275.0457
9181,2867,47->68,254.05016,280.89386
9182,2867,25->47,-474.52365,-481.23517
9183,2867,65->68,684.9793,816.7736
9184,2867,83->25,123.55054,-16.149885
9185,2867,24->25,891.546,1036.4495
9186,2867,47->73,363.16824,369.60608
9187,2867,47->72,482.12354,410.1839
9188,2867,9->10,1000.0,940.7354
9189,2867,55->119,999.99994,988.3954
9190,2867,89->120,1000.0,862.73157
9191,2868,37->65,-460.23364,-482.07544
9192,2868,49->68,150.43295,212.40242
9193,2868,37->39,-1449.477,-1598.5988
9194,2868,47->68,243.33278,244.57312
9195,2868,25->47,-526.2248,-510.62283
9196,2868,65->68,615.9818,901.60297
9197,2868,83->25,292.12436,-6.486871
9198,2868,24->25,1121.2405,1028.9784
9199,2868,47->73,362.03842,408.61417
9200,2868,47->72,499.096,462.91565
9201,2868,9->10,1000.0,816.05817
9202,2868,55->119,999.99994,983.26227
9203,2868,89->120,1000.0,930.65594
9204,2869,37->65,-436.1715,-529.4229
9205,2869,49->68,156.99933,197.49953
9206,2869,37->39,-1420.5962,-1741.2085
9207,2869,47->68,179.61177,150.93143
9208,2869,25->47,-527.6614,-488.10785
9209,2869,65->68,664.3872,840.29974
9210,2869,83->25,363.43237,95.58903
9211,2869,24->25,1182.5675,1093.6123
9212,2869,47->73,346.0728,377.37762
9213,2869,47->72,484.46375,437.05695
9214,2869,9->10,1000.0,620.9973
9215,2869,55->119,999.99994,977.402
9216,2869,89->120,886.04425,966.1415
9217,2870,37->65,-419.0542,-498.48752
9218,2870,49->68,149.27457,172.88005
9219,2870,37->39,-1332.2561,-1609.4495
9220,2870,47->68,235.75548,114.716194
9221,2870,25->47,-526.3633,-440.6429
9222,2870,65->68,629.2259,757.10815
9223,2870,83->25,305.4878,152.77019
9224,2870,24->25,1109.715,1148.525
9225,2870,47->73,378.88483,325.54352
9226,2870,47->72,502.9824,365.40204
9227,2870,9->10,1000.0,518.22534
9228,2870,55->119,999.99994,989.37506
9229,2870,89->120,843.4099,988.9184
9230,2871,37->65,-388.4663,-463.73853
9231,2871,49->68,134.6837,144.21677
9232,2871,37->39,-1181.4789,-1415.8771
9233,2871,47->68,292.4523,116.14394
9234,2871,25->47,-409.76987,-398.72345
9235,2871,65->68,561.74927,635.09406
9236,2871,83->25,23.029158,201.92165
9237,2871,24->25,675.1729,1180.435
9238,2871,47->73,359.6045,284.74405
9239,2871,47->72,442.45828,305.59357
9240,2871,9->10,1000.0,496.23752
9241,2871,55->119,999.99994,997.66364
9242,2871,89->120,1000.0,965.6862
9243,2872,37->65,-472.49805,-448.8076
9244,2872,49->68,199.39758,146.27905
9245,2872,37->39,-1445.5425,-1294.8591
9246,2872,47->68,293.45242,182.11021
9247,2872,25->47,-452.61835,-415.21793
9248,2872,65->68,834.3408,639.46716
9249,2872,83->25,-119.82663,82.874626
9250,2872,24->25,810.82526,1180.3423
9251,2872,47->73,415.8677,323.50525
9252,2872,47->72,460.0119,325.2115
9253,2872,9->10,1000.0,609.1597
9254,2872,55->119,999.99994,992.69196
9255,2872,89->120,1000.0,1020.07104
9256,2873,37->65,-391.6575,-350.32034
9257,2873,49->68,172.1158,125.39027
9258,2873,37->39,-1096.8401,-892.5552
9259,2873,47->68,323.69748,296.7666
9260,2873,25->47,-441.2986,-398.72015
9261,2873,65->68,717.4007,549.45123
9262,2873,83->25,-181.4835,-104.918205
9263,2873,24->25,1143.7676,1105.6637
9264,2873,47->73,351.96436,323.90466
9265,2873,47->72,320.93753,284.84143
9266,2873,9->10,1000.0,906.9783
9267,2873,55->119,999.99994,990.6536
9268,2873,89->120,1000.0,1119.369
9269,2874,37->65,-189.46841,-199.60953
9270,2874,49->68,107.168755,81.844055
9271,2874,37->39,-338.00436,-283.87415
9272,2874,47->68,317.00043,307.22794
9273,2874,25->47,-338.27753,-318.1205
9274,2874,65->68,466.87735,340.34085
9275,2874,83->25,-192.42946,-128.48573
9276,2874,24->25,889.03503,901.42944
9277,2874,47->73,287.94046,252.37187
9278,2874,47->72,232.57181,206.22511
9279,2874,9->10,1000.0,1019.13617
9280,2874,55->119,999.99994,996.37524
9281,2874,89->120,1000.0,891.60004
9282,2875,37->65,-126.31997,-135.57626
9283,2875,49->68,49.398872,44.831413
9284,2875,37->39,0.19595402,6.866552
9285,2875,47->68,319.48465,322.0451
9286,2875,25->47,-256.92377,-256.61984
9287,2875,65->68,186.19655,171.59767
9288,2875,83->25,-146.53432,-131.6254
9289,2875,24->25,722.7539,768.68317
9290,2875,47->73,219.84708,204.5382
9291,2875,47->72,152.98445,148.0298
9292,2875,9->10,1000.0,1034.4525
9293,2875,55->119,999.99994,995.4148
9294,2875,89->120,874.11774,745.8396
9295,2876,37->65,-108.14566,-117.81199
9296,2876,49->68,30.272532,35.004436
9297,2876,37->39,107.59452,80.37917
9298,2876,47->68,322.87924,326.89597
9299,2876,25->47,-225.47678,-236.67397
9300,2876,65->68,90.915825,129.85202
9301,2876,83->25,-124.00364,-123.55407
9302,2876,24->25,650.3147,733.51373
9303,2876,47->73,194.7676,193.60011
9304,2876,47->72,124.35225,131.26224
9305,2876,9->10,1000.0,1049.2352
9306,2876,55->119,999.99994,996.96704
9307,2876,89->120,654.7613,737.0179
9308,2877,37->65,-102.31697,-112.30198
9309,2877,49->68,38.618877,31.694427
9310,2877,37->39,104.397675,94.35157
9311,2877,47->68,329.42105,325.6422
9312,2877,25->47,-233.14728,-229.8187
9313,2877,65->68,137.34259,105.34249
9314,2877,83->25,-185.34094,-105.00259
9315,2877,24->25,665.1905,713.69586
9316,2877,47->73,199.30428,187.72942
9317,2877,47->72,132.19675,121.77315
9318,2877,9->10,1000.0,1046.5133
9319,2877,55->119,999.99994,998.465
9320,2877,89->120,1000.0,660.3285
9321,2878,37->65,-96.4928,-119.106026
9322,2878,49->68,62.735023,37.330482
9323,2878,37->39,57.657234,71.761894
9324,2878,47->68,344.45398,330.38428
9325,2878,25->47,-258.44843,-239.39525
9326,2878,65->68,269.26468,143.48822
9327,2878,83->25,-246.02846,-128.1852
9328,2878,24->25,716.9749,748.4247
9329,2878,47->73,217.55916,191.3437
9330,2878,47->72,157.23674,132.08134
9331,2878,9->10,1000.0,1052.0769
9332,2878,55->119,999.99994,997.02106
9333,2878,89->120,1000.0,837.38794
9334,2879,37->65,-247.22932,-156.24074
9335,2879,49->68,24.605309,48.52023
9336,2879,37->39,-297.688,-72.83479
9337,2879,47->68,307.71213,323.20282
9338,2879,25->47,-295.8177,-274.8088
9339,2879,65->68,-8.397199,186.40083
9340,2879,83->25,61.195126,-132.29745
9341,2879,24->25,987.5106,781.8202
9342,2879,47->73,177.64291,194.9529
9343,2879,47->72,141.1118,162.60588
9344,2879,9->10,1000.0,991.3289
9345,2879,55->119,999.99994,985.1999
9346,2879,89->120,1000.0,918.86237
9347,2880,37->65,-320.23474,-191.20189
9348,2880,49->68,14.155712,41.954056
9349,2880,37->39,-482.74252,-176.8095
9350,2880,47->68,315.54324,302.12436
9351,2880,25->47,-290.6673,-286.33762
9352,2880,65->68,-100.909836,148.5758
9353,2880,83->25,98.82253,-62.720924
9354,2880,24->25,1010.98096,832.3969
9355,2880,47->73,159.54416,196.35765
9356,2880,47->72,126.85392,171.39409
9357,2880,9->10,1000.0,963.61426
9358,2880,55->119,999.99994,981.1383
9359,2880,89->120,1000.0,948.7811
9360,2881,37->65,-331.89035,-234.30591
9361,2881,49->68,12.208639,29.576334
9362,2881,37->39,-511.72272,-298.22974
9363,2881,47->68,316.87076,285.5976
9364,2881,25->47,-289.65125,-293.62244
9365,2881,65->68,-116.91073,77.06112
9366,2881,83->25,106.28716,18.57998
9367,2881,24->25,1015.31915,871.8463
9368,2881,47->73,155.50766,197.78249
9369,2881,47->72,124.12724,174.28694
9370,2881,9->10,1000.0,928.1528
9371,2881,55->119,999.99994,975.14886
9372,2881,89->120,1000.0,909.8572
9373,2882,37->65,-328.77893,-246.16716
9374,2882,49->68,14.697328,25.670486
9375,2882,37->39,-509.45938,-328.79382
9376,2882,47->68,319.71082,282.7552
9377,2882,25->47,-288.4287,-295.01633
9378,2882,65->68,-101.1423,50.100533
9379,2882,83->25,91.0822,41.4635
9380,2882,24->25,1004.17883,878.22046
9381,2882,47->73,157.25005,194.87047
9382,2882,47->72,125.29039,172.6502
9383,2882,9->10,1000.0,919.43054
9384,2882,55->119,999.99994,972.32404
9385,2882,89->120,1000.0,899.48486
9386,2883,37->65,-296.93646,-252.46689
9387,2883,49->68,16.479546,23.594706
9388,2883,37->39,-424.89792,-345.48105
9389,2883,47->68,309.7897,281.64285
9390,2883,25->47,-292.96887,-295.43857
9391,2883,65->68,-73.77436,36.525475
9392,2883,83->25,99.00314,54.339012
9393,2883,24->25,1006.71436,885.7671
9394,2883,47->73,164.77774,192.82008
9395,2883,47->72,131.52885,170.4474
9396,2883,9->10,1000.0,910.3065
9397,2883,55->119,999.99994,971.8606
9398,2883,89->120,1000.0,896.31976
9399,2884,37->65,-234.69832,-226.40155
9400,2884,49->68,28.274359,33.956165
9401,2884,37->39,-293.6098,-271.16098
9402,2884,47->68,296.3584,293.24075
9403,2884,25->47,-302.18237,-292.55032
9404,2884,65->68,25.985197,92.43801
9405,2884,83->25,71.80538,-5.5218325
9406,2884,24->25,991.7111,880.77814
9407,2884,47->73,188.25513,190.80713
9408,2884,47->72,149.6879,165.47939
9409,2884,9->10,1000.0,941.76746
9410,2884,55->119,921.1047,976.4048
9411,2884,89->120,1000.0,958.8608
9412,2885,37->65,-133.93939,-193.58032
9413,2885,49->68,33.755013,48.715008
9414,2885,37->39,6.4540606,-184.68204
9415,2885,47->68,306.7142,311.78934
9416,2885,25->47,-259.4749,-291.14468
9417,2885,65->68,105.01398,167.45824
9418,2885,83->25,-45.903755,-85.267426
9419,2885,24->25,779.0381,869.95447
9420,2885,47->73,201.80316,195.13663
9421,2885,47->72,141.63194,161.11781
9422,2885,9->10,1000.0,985.9939
9423,2885,55->119,999.99994,983.0953
9424,2885,89->120,696.2558,980.00726
9425,2886,37->65,-158.65678,-156.5115
9426,2886,49->68,16.382008,45.59658
9427,2886,37->39,-24.204058,-66.29282
9428,2886,47->68,288.8755,308.95764
9429,2886,25->47,-247.68251,-263.14117
9430,2886,65->68,3.0831196,145.00595
9431,2886,83->25,125.888954,-36.941208
9432,2886,24->25,763.4635,815.6833
9433,2886,47->73,192.95255,200.49791
9434,2886,47->72,127.15811,139.97113
9435,2886,9->10,1000.0,1023.0835
9436,2886,55->119,999.99994,996.4928
9437,2886,89->120,-318.5609,537.3779
9438,2887,37->65,-168.17757,-176.48756
9439,2887,49->68,23.544998,30.298687
9440,2887,37->39,-63.075874,-119.69237
9441,2887,47->68,292.1298,274.01562
9442,2887,25->47,-246.75664,-277.54242
9443,2887,65->68,34.797234,49.6456
9444,2887,83->25,119.75399,111.40324
9445,2887,24->25,739.55566,825.8296
9446,2887,47->73,198.85556,215.52556
9447,2887,47->72,131.08739,155.99939
9448,2887,9->10,1000.0,1025.1237
9449,2887,55->119,999.99994,1003.1136
9450,2887,89->120,-614.96375,-426.06284
9451,2888,37->65,-211.98851,-212.53568
9452,2888,49->68,75.93141,52.916515
9453,2888,37->39,-323.08878,-283.39334
9454,2888,47->68,297.62555,275.33356
9455,2888,25->47,-313.28387,-312.09335
9456,2888,65->68,292.82892,153.63173
9457,2888,83->25,2.6772313,97.00959
9458,2888,24->25,871.0732,878.28436
9459,2888,47->73,251.31696,248.86554
9460,2888,47->72,196.5183,190.59854
9461,2888,9->10,1000.0,1004.66943
9462,2888,55->119,999.99994,1003.01654
9463,2888,89->120,-105.73953,-571.20874
9464,2889,37->65,-311.67932,-297.83337
9465,2889,49->68,212.38991,199.40279
9466,2889,37->39,-965.7735,-864.62445
9467,2889,47->68,311.28287,329.08502
9468,2889,25->47,-474.81888,-438.54868
9469,2889,65->68,971.90497,898.6306
9470,2889,83->25,-290.47473,-290.74875
9471,2889,24->25,1138.3905,1070.973
9472,2889,47->73,405.03772,380.64966
9473,2889,47->72,371.62817,330.55807
9474,2889,9->10,1000.0,1017.668
9475,2889,55->119,999.99994,1006.9361
9476,2889,89->120,1000.0,726.05096
9477,2890,37->65,-382.81754,-349.68658
9478,2890,49->68,249.6379,252.82785
9479,2890,37->39,-1284.2745,-1160.9077
9480,2890,47->68,321.04456,351.367
9481,2890,25->47,-528.09576,-493.44254
9482,2890,65->68,1138.144,1175.4417
9483,2890,83->25,-320.85162,-429.6704
9484,2890,24->25,1251.4818,1150.8871
9485,2890,47->73,444.5467,434.68994
9486,2890,47->72,422.33197,389.5314
9487,2890,9->10,1000.0,1031.8635
9488,2890,55->119,999.99994,1006.82
9489,2890,89->120,1000.0,1019.501
9490,2891,37->65,-442.91412,-419.47122
9491,2891,49->68,293.43677,299.39758
9492,2891,37->39,-1582.865,-1502.0605
9493,2891,47->68,334.31268,350.77768
9494,2891,25->47,-580.85254,-560.717
9495,2891,65->68,1341.1013,1403.4811
9496,2891,83->25,-379.267,-484.0406
9497,2891,24->25,1338.4061,1237.1667
9498,2891,47->73,494.00336,500.58807
9499,2891,47->72,479.73264,469.6579
9500,2891,9->10,1000.0,1038.888
9501,2891,55->119,999.99994,1004.5185
9502,2891,89->120,1000.0,1155.1984
9503,2892,37->65,-645.5584,-489.97943
9504,2892,49->68,344.75565,342.04028
9505,2892,37->39,-2285.236,-1840.6624
9506,2892,47->68,343.42426,328.3743
9507,2892,25->47,-650.52936,-622.56805
9508,2892,65->68,1506.9061,1601.3253
9509,2892,83->25,-376.67133,-464.06332
9510,2892,24->25,1475.5386,1260.3888
9511,2892,47->73,547.3337,563.3386
9512,2892,47->72,551.2325,565.76514
9513,2892,9->10,1000.0,1029.7742
9514,2892,55->119,999.99994,998.5109
9515,2892,89->120,1000.0,1152.3717
9516,2893,37->65,-487.77887,-456.55032
9517,2893,49->68,323.515,322.1928
9518,2893,37->39,-1807.3168,-1685.5109
9519,2893,47->68,330.43292,339.1602
9520,2893,25->47,-601.7172,-593.56964
9521,2893,65->68,1477.7655,1517.9779
9522,2893,83->25,-395.37305,-465.80652
9523,2893,24->25,1204.6714,1217.6051
9524,2893,47->73,544.7899,541.86584
9525,2893,47->72,561.534,537.1578
9526,2893,9->10,1000.0,1040.6592
9527,2893,55->119,999.99994,1000.123
9528,2893,89->120,1000.0,1143.7506
9529,2894,37->65,-460.78662,-425.991
9530,2894,49->68,299.70834,299.03384
9531,2894,37->39,-1653.3588,-1529.6152
9532,2894,47->68,343.8871,343.00714
9533,2894,25->47,-576.399,-563.2407
9534,2894,65->68,1361.7131,1413.3932
9535,2894,83->25,-402.22244,-456.15454
9536,2894,24->25,1262.0582,1184.2467
9537,2894,47->73,501.88315,515.989
9538,2894,47->72,498.7649,502.35526
9539,2894,9->10,1000.0,1045.6188
9540,2894,55->119,999.99994,1000.8199
9541,2894,89->120,1000.0,1124.4144
9542,2895,37->65,-369.0026,-344.50638
9543,2895,49->68,250.47092,235.63255
9544,2895,37->39,-1241.1304,-1091.5476
9545,2895,47->68,344.5498,341.0422
9546,2895,25->47,-511.822,-480.6713
9547,2895,65->68,1142.4586,1107.0001
9548,2895,83->25,-384.8351,-380.55002
9549,2895,24->25,1194.2725,1119.942
9550,2895,47->73,438.49524,433.39114
9551,2895,47->72,413.68222,398.64758
9552,2895,9->10,1000.0,1036.4463
9553,2895,55->119,999.99994,1003.3564
9554,2895,89->120,1000.0,1025.5659
9555,2896,37->65,-357.09174,-329.3584
9556,2896,49->68,238.42159,219.8941
9557,2896,37->39,-1178.2877,-1003.9496
9558,2896,47->68,343.21658,335.10147
9559,2896,25->47,-494.76486,-461.95145
9560,2896,65->68,1085.9058,1025.6798
9561,2896,83->25,-376.95807,-341.83713
9562,2896,24->25,1154.946,1103.7085
9563,2896,47->73,430.63382,416.125
9564,2896,47->72,398.739,374.478
9565,2896,9->10,1000.0,1013.7934
9566,2896,55->119,999.99994,1002.5431
9567,2896,89->120,1000.0,984.1449
9568,2897,37->65,-287.39404,-273.11047
9569,2897,49->68,188.2312,162.41563
9570,2897,37->39,-834.2422,-684.22174
9571,2897,47->68,322.88693,332.38254
9572,2897,25->47,-433.8211,-398.00574
9573,2897,65->68,852.3643,728.09357
9574,2897,83->25,-302.08926,-248.47348
9575,2897,24->25,1039.4796,1012.2545
9576,2897,47->73,383.63998,350.1019
9577,2897,47->72,337.50305,296.0927
9578,2897,9->10,1000.0,1007.85187
9579,2897,55->119,999.99994,1000.0467
9580,2897,89->120,1000.0,806.1551
9581,2898,37->65,-207.91179,-195.57289
9582,2898,49->68,102.06496,80.91147
9583,2898,37->39,-386.31555,-260.50772
9584,2898,47->68,302.36703,308.57108
9585,2898,25->47,-343.94687,-305.60947
9586,2898,65->68,434.433,302.2982
9587,2898,83->25,-115.15083,-62.34674
9588,2898,24->25,913.3676,831.83203
9589,2898,47->73,293.69592,266.40872
9590,2898,47->72,234.43883,200.1034
9591,2898,9->10,1000.0,1014.25507
9592,2898,55->119,999.99994,997.5675
9593,2898,89->120,592.1307,206.34436
9594,2899,37->65,-165.76985,-164.00018
9595,2899,49->68,48.94499,44.85064
9596,2899,37->39,-137.26126,-85.69729
9597,2899,47->68,294.25238,294.94666
9598,2899,25->47,-288.98672,-266.9046
9599,2899,65->68,176.18927,123.40142
9600,2899,83->25,18.706802,18.425085
9601,2899,24->25,841.1575,770.5777
9602,2899,47->73,235.48457,225.85909
9603,2899,47->72,169.95657,158.03432
9604,2899,9->10,1000.0,1014.7561
9605,2899,55->119,999.99994,996.5281
9606,2899,89->120,108.04117,-28.612495
9607,2900,37->65,-171.44533,-161.18947
9608,2900,49->68,37.4596,43.14389
9609,2900,37->39,-133.44016,-78.13702
9610,2900,47->68,290.77267,298.02728
9611,2900,25->47,-282.95743,-261.04266
9612,2900,65->68,117.722595,112.59544
9613,2900,83->25,59.597088,10.673629
9614,2900,24->25,851.86835,752.6724
9615,2900,47->73,221.81096,217.77452
9616,2900,47->72,157.85553,149.96466
9617,2900,9->10,1000.0,984.7227
9618,2900,55->119,999.99994,995.4883
9619,2900,89->120,30.756355,86.039185
9620,2901,37->65,-174.53256,-164.36885
9621,2901,49->68,54.319096,45.47404
9622,2901,37->39,-187.14413,-90.0193
9623,2901,47->68,306.92633,299.74252
9624,2901,25->47,-289.63364,-265.336
9625,2901,65->68,208.09302,128.70653
9626,2901,83->25,-77.161064,1.5656081
9627,2901,24->25,841.2247,770.3175
9628,2901,47->73,236.19586,218.92682
9629,2901,47->72,171.1257,152.98177
9630,2901,9->10,1000.0,974.218
9631,2901,55->119,999.99994,995.99835
9632,2901,89->120,631.6612,144.28867
9633,2902,37->65,-199.41765,-192.10606
9634,2902,49->68,61.905563,51.518658
9635,2902,37->39,-279.06302,-194.98813
9636,2902,47->68,316.5621,301.37323
9637,2902,25->47,-298.3594,-290.9612
9638,2902,65->68,235.37035,180.59854
9639,2902,83->25,-133.76282,-33.32926
9640,2902,24->25,865.76013,875.2758
9641,2902,47->73,241.60896,226.14624
9642,2902,47->72,177.95099,168.80353
9643,2902,9->10,1000.0,962.43933
9644,2902,55->119,999.99994,997.65875
9645,2902,89->120,1000.0,511.35242
9646,2903,37->65,-280.73444,-220.10565
9647,2903,49->68,51.02454,53.54943
9648,2903,37->39,-484.49527,-303.25052
9649,2903,47->68,327.31732,310.1823
9650,2903,25->47,-290.33072,-310.23358
9651,2903,65->68,134.16714,227.154
9652,2903,83->25,-101.36725,-65.38448
9653,2903,24->25,879.35266,974.84357
9654,2903,47->73,224.68396,242.06958
9655,2903,47->72,161.9297,183.55626
9656,2903,9->10,1000.0,924.3307
9657,2903,55->119,999.99994,1004.7502
9658,2903,89->120,1000.0,844.0632
9659,2904,37->65,-307.0315,-217.71352
9660,2904,49->68,47.994213,50.627586
9661,2904,37->39,-548.8894,-296.93286
9662,2904,47->68,334.43216,312.0637
9663,2904,25->47,-284.49216,-303.05374
9664,2904,65->68,101.8681,255.91347
9665,2904,83->25,-94.61539,-32.46507
9666,2904,24->25,870.72345,1022.13696
9667,2904,47->73,219.3288,257.9592
9668,2904,47->72,155.30504,189.40742
9669,2904,9->10,1000.0,854.0866
9670,2904,55->119,999.99994,1021.46246
9671,2904,89->120,915.99976,918.3132
9672,2905,37->65,-291.0757,-197.95985
9673,2905,49->68,55.083965,49.70447
9674,2905,37->39,-513.038,-232.73175
9675,2905,47->68,346.91678,297.06982
9676,2905,25->47,-276.49686,-290.8425
9677,2905,65->68,143.56786,269.26053
9678,2905,83->25,-133.35565,3.172413
9679,2905,24->25,822.0771,1031.089
9680,2905,47->73,224.8032,250.70688
9681,2905,47->72,156.26704,182.21638
9682,2905,9->10,1000.0,799.74567
9683,2905,55->119,999.99994,1032.0541
9684,2905,89->120,694.7977,889.17944
9685,2906,37->65,-293.3245,-183.05713
9686,2906,49->68,48.956337,49.956852
9687,2906,37->39,-499.8847,-183.1291
9688,2906,47->68,342.1881,288.67825
9689,2906,25->47,-276.21777,-282.28497
9690,2906,65->68,105.65568,283.21326
9691,2906,83->25,-99.85399,21.587914
9692,2906,24->25,836.9388,1037.6449
9693,2906,47->73,219.50543,245.37587
9694,2906,47->72,151.7667,176.6051
9695,2906,9->10,1000.0,767.1658
9696,2906,55->119,999.99994,1038.4636
9697,2906,89->120,678.4724,871.7115
9698,2907,37->65,-299.35876,-177.65817
9699,2907,49->68,42.656796,50.519848
9700,2907,37->39,-500.44714,-164.65952
9701,2907,47->68,335.64508,293.2667
9702,2907,25->47,-277.9245,-281.3556
9703,2907,65->68,67.24029,285.45123
9704,2907,83->25,-61.90617,5.3289113
9705,2907,24->25,859.8088,1019.00006
9706,2907,47->73,214.11998,244.46593
9707,2907,47->72,148.14388,177.40271
9708,2907,9->10,1000.0,771.1389
9709,2907,55->119,999.99994,1036.7747
9710,2907,89->120,690.58563,863.37683
9711,2908,37->65,-305.377,-179.00148
9712,2908,49->68,39.381706,51.080692
9713,2908,37->39,-510.598,-167.71065
9714,2908,47->68,331.3098,298.73492
9715,2908,25->47,-280.19385,-282.91968
9716,2908,65->68,46.75425,284.6767
9717,2908,83->25,-36.087677,-10.076169
9718,2908,24->25,877.0307,1007.16315
9719,2908,47->73,211.74207,246.76149
9720,2908,47->72,146.93361,179.59158
9721,2908,9->10,1000.0,788.08795
9722,2908,55->119,999.99994,1033.3602
9723,2908,89->120,681.46814,861.7387
9724,2909,37->65,-299.94702,-178.7193
9725,2909,49->68,43.56839,51.676174
