,Timestep,Line,Actual,Predicted
7929,2770,89->120,1000.0,541.9912
7930,2771,37->65,-265.4713,-288.32486
7931,2771,49->68,192.36446,156.94092
7932,2771,37->39,-753.3875,-767.86194
7933,2771,47->68,335.7823,328.0058
7934,2771,25->47,-424.26852,-406.50644
7935,2771,65->68,878.6944,707.49774
7936,2771,83->25,-370.74612,-194.98749
7937,2771,24->25,1023.17114,1066.3846
7938,2771,47->73,356.1216,281.7579
7939,2771,47->72,323.58426,266.55643
7940,2771,9->10,1000.0,968.00995
7941,2771,55->119,999.99994,993.82104
7942,2771,89->120,1000.0,669.75464
7943,2772,37->65,-275.90543,-303.54364
7944,2772,49->68,212.30917,182.59868
7945,2772,37->39,-832.6581,-869.6301
7946,2772,47->68,343.55392,340.08383
7947,2772,25->47,-442.17615,-427.28412
7948,2772,65->68,977.9435,832.6156
7949,2772,83->25,-417.90698,-245.13184
7950,2772,24->25,1042.5004,1097.2996
7951,2772,47->73,375.6349,306.30643
7952,2772,47->72,345.31042,293.97037
7953,2772,9->10,1000.0,975.1597
7954,2772,55->119,999.99994,993.6601
7955,2772,89->120,1000.0,785.5846
7956,2773,37->65,-265.346,-293.69525
7957,2773,49->68,208.10278,175.86906
7958,2773,37->39,-785.62067,-823.4101
7959,2773,47->68,347.50058,339.50696
7960,2773,25->47,-431.08914,-417.87198
7961,2773,65->68,958.08344,803.60614
7962,2773,83->25,-433.79,-239.48036
7963,2773,24->25,1012.54364,1089.1807
7964,2773,47->73,369.3497,298.20728
7965,2773,47->72,336.1593,281.8108
7966,2773,9->10,1000.0,972.06415
7967,2773,55->119,999.99994,993.7543
7968,2773,89->120,1000.0,747.7236
7969,2774,37->65,-244.41472,-264.2677
7970,2774,49->68,173.77905,139.59227
7971,2774,37->39,-635.81226,-648.40753
7972,2774,47->68,338.05884,321.43423
7973,2774,25->47,-394.34995,-385.8823
7974,2774,65->68,783.92395,622.2823
7975,2774,83->25,-372.11618,-178.08359
7976,2774,24->25,952.7415,1007.51276
7977,2774,47->73,337.2445,273.3575
7978,2774,47->72,296.43442,251.7545
7979,2774,9->10,1000.0,968.9448
7980,2774,55->119,999.99994,993.9023
7981,2774,89->120,1000.0,572.20874
7982,2775,37->65,-206.95801,-237.18095
7983,2775,49->68,121.4622,74.47493
7984,2775,37->39,-398.04517,-421.5265
7985,2775,47->68,329.55746,274.6743
7986,2775,25->47,-336.18353,-339.50534
7987,2775,65->68,524.41504,283.84317
7988,2775,83->25,-240.31963,-29.667194
7989,2775,24->25,858.1319,955.9648
7990,2775,47->73,285.1146,237.44344
7991,2775,47->72,233.43144,202.52042
7992,2775,9->10,1000.0,979.02185
7993,2775,55->119,999.99994,994.63965
7994,2775,89->120,490.05295,-23.765326
7995,2776,37->65,-196.33041,-223.39316
7996,2776,49->68,91.91325,44.820602
7997,2776,37->39,-297.14673,-314.30508
7998,2776,47->68,316.92606,259.21204
7999,2776,25->47,-305.47833,-318.57834
8000,2776,65->68,373.85788,142.6105
8001,2776,83->25,-113.440865,16.085226
8002,2776,24->25,799.7454,906.6426
8003,2776,47->73,264.87296,230.04814
8004,2776,47->72,203.18262,180.96445
8005,2776,9->10,1000.0,982.145
8006,2776,55->119,999.99994,994.55304
8007,2776,89->120,-115.722534,-251.25969
8008,2777,37->65,-215.11008,-218.93959
8009,2777,49->68,40.21588,6.566381
8010,2777,37->39,-251.07498,-225.45488
8011,2777,47->68,263.61145,227.66547
8012,2777,25->47,-288.56223,-300.81018
8013,2777,65->68,94.23194,-53.461132
8014,2777,83->25,112.23491,92.26325
8015,2777,24->25,807.97974,860.0889
8016,2777,47->73,243.32121,226.40295
8017,2777,47->72,176.36075,165.95943
8018,2777,9->10,1000.0,987.2742
8019,2777,55->119,999.99994,994.6229
8020,2777,89->120,-1000.0,-586.2718
8021,2778,37->65,-251.1609,-234.86621
8022,2778,49->68,-33.079014,-31.762682
8023,2778,37->39,-225.30373,-216.22379
8024,2778,47->68,130.5558,169.33304
8025,2778,25->47,-309.8216,-292.92108
8026,2778,65->68,-306.3977,-264.96533
8027,2778,83->25,124.87608,185.5955
8028,2778,24->25,871.47266,842.5494
8029,2778,47->73,259.91125,236.6875
8030,2778,47->72,192.99394,156.44902
8031,2778,9->10,1000.0,997.6697
8032,2778,55->119,999.99994,994.29663
8033,2778,89->120,-1000.0,-864.46185
8034,2779,37->65,-249.50168,-236.81921
8035,2779,49->68,-58.211243,-44.657223
8036,2779,37->39,-172.68503,-201.07089
8037,2779,47->68,97.719406,146.91664
8038,2779,25->47,-305.09842,-282.5633
8039,2779,65->68,-435.7062,-340.56
8040,2779,83->25,127.22851,230.35896
8041,2779,24->25,864.91925,823.1748
8042,2779,47->73,257.07672,236.75597
8043,2779,47->72,188.00352,150.6773
8044,2779,9->10,1000.0,1002.0459
8045,2779,55->119,999.99994,994.62744
8046,2779,89->120,-1000.0,-891.2456
8047,2780,37->65,-221.99185,-234.9727
8048,2780,49->68,-46.87193,-46.91259
8049,2780,37->39,-104.51922,-195.47377
8050,2780,47->68,137.81018,148.26323
8051,2780,25->47,-282.8222,-277.9183
8052,2780,65->68,-361.1785,-351.17804
8053,2780,83->25,120.40099,228.2136
8054,2780,24->25,807.4646,812.80304
8055,2780,47->73,242.73607,232.60869
8056,2780,47->72,169.41888,145.33818
8057,2780,9->10,1000.0,1002.0382
8058,2780,55->119,999.99994,994.26843
8059,2780,89->120,-1000.0,-892.3934
8060,2781,37->65,-151.64265,-227.62955
8061,2781,49->68,8.237649,-42.887768
8062,2781,37->39,11.978784,-182.34358
8063,2781,47->68,277.44775,165.94556
8064,2781,25->47,-232.89906,-274.0691
8065,2781,65->68,-35.61033,-321.79666
8066,2781,83->25,133.45398,192.74124
8067,2781,24->25,688.89276,800.9895
8068,2781,47->73,206.12212,225.897
8069,2781,47->72,124.92521,138.02219
8070,2781,9->10,1000.0,1002.7007
8071,2781,55->119,999.99994,993.9007
8072,2781,89->120,-1000.0,-872.1599
8073,2782,37->65,-154.99683,-204.3902
8074,2782,49->68,31.655327,-25.273785
8075,2782,37->39,-62.442554,-113.72946
8076,2782,47->68,290.8924,222.91608
8077,2782,25->47,-266.0342,-261.74524
8078,2782,65->68,89.7176,-214.60095
8079,2782,83->25,81.879555,119.13146
8080,2782,24->25,791.06195,792.85284
8081,2782,47->73,220.91396,203.36562
8082,2782,47->72,148.2523,119.09765
8083,2782,9->10,1000.0,1013.6736
8084,2782,55->119,999.99994,994.8669
8085,2782,89->120,-395.3127,-626.3663
8086,2783,37->65,-164.51012,-160.34651
8087,2783,49->68,48.91668,9.143952
8088,2783,37->39,-140.24544,-28.797085
8089,2783,47->68,302.30554,278.6433
8090,2783,25->47,-282.71283,-251.19058
8091,2783,65->68,181.0976,-14.238951
8092,2783,83->25,-32.02207,16.671434
8093,2783,24->25,821.1638,761.48395
8094,2783,47->73,235.22998,194.83145
8095,2783,47->72,165.85182,111.38632
8096,2783,9->10,1000.0,978.52545
8097,2783,55->119,999.99994,994.6036
8098,2783,89->120,255.84912,-16.264439
8099,2784,37->65,-228.9066,-161.0953
8100,2784,49->68,47.25678,28.200151
8101,2784,37->39,-344.2256,-93.336464
8102,2784,47->68,295.74933,297.66635
8103,2784,25->47,-305.2773,-259.68097
8104,2784,65->68,147.4579,128.58466
8105,2784,83->25,30.97654,-44.31275
8106,2784,24->25,927.8628,783.9416
8107,2784,47->73,230.65814,183.86295
8108,2784,47->72,171.6098,105.893974
8109,2784,9->10,1000.0,921.1007
8110,2784,55->119,949.01447,991.73376
8111,2784,89->120,374.08316,396.64447
8112,2785,37->65,-205.16919,-173.59477
8113,2785,49->68,64.17995,40.442204
8114,2785,37->39,-313.71713,-163.75471
8115,2785,47->68,312.62103,308.26178
8116,2785,25->47,-304.69992,-269.18726
8117,2785,65->68,253.2068,200.1306
8118,2785,83->25,-127.98793,-50.878998
8119,2785,24->25,884.31616,855.00024
8120,2785,47->73,242.79565,181.9016
8121,2785,47->72,182.68272,106.11355
8122,2785,9->10,1000.0,906.82117
8123,2785,55->119,991.309,991.1393
8124,2785,89->120,1000.0,557.6284
8125,2786,37->65,-230.84723,-196.99185
8126,2786,49->68,59.851295,40.59348
8127,2786,37->39,-382.90982,-241.67218
8128,2786,47->68,309.91727,295.06207
8129,2786,25->47,-308.31973,-284.95148
8130,2786,65->68,222.46143,189.31808
8131,2786,83->25,-93.33293,-9.045429
8132,2786,24->25,915.4028,875.42786
8133,2786,47->73,234.29837,186.73952
8134,2786,47->72,179.83417,125.42785
8135,2786,9->10,1000.0,893.15295
8136,2786,55->119,999.99994,989.0858
8137,2786,89->120,1000.0,605.56866
8138,2787,37->65,-250.44185,-220.52895
8139,2787,49->68,56.845566,35.750732
8140,2787,37->39,-441.86902,-307.5689
8141,2787,47->68,304.59283,287.25674
8142,2787,25->47,-314.75037,-296.65637
8143,2787,65->68,203.9147,155.20782
8144,2787,83->25,-56.86581,35.271996
8145,2787,24->25,952.4537,916.3614
8146,2787,47->73,227.52649,181.8725
8147,2787,47->72,179.68886,131.70131
8148,2787,9->10,1000.0,898.4523
8149,2787,55->119,999.99994,988.67773
8150,2787,89->120,1000.0,621.1456
8151,2788,37->65,-257.83453,-227.84943
8152,2788,49->68,38.37874,33.09442
8153,2788,37->39,-422.6905,-319.53882
8154,2788,47->68,279.10596,291.36108
8155,2788,25->47,-320.4454,-296.79868
8156,2788,65->68,104.29522,139.68205
8157,2788,83->25,135.02635,49.202003
8158,2788,24->25,1016.93945,947.343
8159,2788,47->73,212.02591,174.52446
8160,2788,47->72,170.81467,125.024605
8161,2788,9->10,1000.0,918.0159
8162,2788,55->119,999.99994,990.04663
8163,2788,89->120,292.70447,629.7225
8164,2789,37->65,-231.71783,-237.02979
8165,2789,49->68,5.225789,16.401697
8166,2789,37->39,-261.6173,-300.38318
8167,2789,47->68,245.12347,290.1153
8168,2789,25->47,-297.19986,-292.30792
8169,2789,65->68,-59.657413,42.51768
8170,2789,83->25,371.9511,92.064445
8171,2789,24->25,982.7569,958.0961
8172,2789,47->73,187.53441,163.02708
8173,2789,47->72,144.11444,111.58953
8174,2789,9->10,1000.0,960.15576
8175,2789,55->119,999.99994,991.9587
8176,2789,89->120,-1000.0,507.87784
8177,2790,37->65,-236.19896,-270.70444
8178,2790,49->68,-13.030562,-30.810535
8179,2790,37->39,-234.14864,-322.5806
8180,2790,47->68,201.17836,210.29533
8181,2790,25->47,-292.36475,-303.3236
8182,2790,65->68,-160.86438,-242.34587
8183,2790,83->25,273.15872,294.34598
8184,2790,24->25,911.102,995.0835
8185,2790,47->73,205.932,179.0734
8186,2790,47->72,155.79886,128.83553
8187,2790,9->10,1000.0,985.45514
8188,2790,55->119,999.99994,993.32745
8189,2790,89->120,-1000.0,-532.15924
8190,2791,37->65,-263.99527,-291.94342
8191,2791,49->68,8.329875,-25.042894
8192,2791,37->39,-365.79922,-401.1453
8193,2791,47->68,202.66998,176.86354
8194,2791,25->47,-320.27164,-329.8637
8195,2791,65->68,-61.89905,-232.77245
8196,2791,83->25,271.0585,349.10193
8197,2791,24->25,972.2071,1044.3427
8198,2791,47->73,226.19371,203.92572
8199,2791,47->72,181.2696,165.1909
8200,2791,9->10,1000.0,963.54865
8201,2791,55->119,999.99994,994.43384
8202,2791,89->120,-1000.0,-853.078
8203,2792,37->65,-334.93823,-331.83145
8204,2792,49->68,100.10431,54.920876
8205,2792,37->39,-801.073,-696.8372
8206,2792,47->68,246.9067,208.76054
8207,2792,25->47,-418.33722,-389.7776
8208,2792,65->68,397.62332,120.064835
8209,2792,83->25,250.78424,230.6219
8210,2792,24->25,1216.7152,1150.5052
8211,2792,47->73,286.17892,261.53262
8212,2792,47->72,264.592,242.73131
8213,2792,9->10,1000.0,985.08765
8214,2792,55->119,999.99994,995.43427
8215,2792,89->120,-481.017,-408.8633
8216,2793,37->65,-405.62845,-386.09985
8217,2793,49->68,186.95375,151.87799
8218,2793,37->39,-1222.6157,-1112.2521
8219,2793,47->68,269.33362,281.33038
8220,2793,25->47,-506.9314,-464.11038
8221,2793,65->68,826.47815,668.7704
8222,2793,83->25,-31.4339,-31.534842
8223,2793,24->25,1345.7375,1220.4954
8224,2793,47->73,370.90622,311.95782
8225,2793,47->72,364.70544,307.34094
8226,2793,9->10,1000.0,948.114
8227,2793,55->119,999.99994,990.90155
8228,2793,89->120,726.04944,570.5167
8229,2794,37->65,-467.4456,-452.14893
8230,2794,49->68,239.45793,223.67657
8231,2794,37->39,-1543.1233,-1485.429
8232,2794,47->68,285.15845,288.29727
8233,2794,25->47,-569.464,-545.6376
8234,2794,65->68,1074.7742,1010.3823
8235,2794,83->25,-132.24635,-123.79878
8236,2794,24->25,1457.7809,1264.183
8237,2794,47->73,421.50922,402.08786
8238,2794,47->72,429.55392,424.07895
8239,2794,9->10,1000.0,950.1966
8240,2794,55->119,999.99994,989.4947
8241,2794,89->120,1000.0,889.6273
8242,2795,37->65,-543.657,-502.02145
8243,2795,49->68,280.70663,272.03568
8244,2795,37->39,-1878.7559,-1750.964
8245,2795,47->68,314.15256,266.99927
8246,2795,25->47,-607.93005,-605.58356
8247,2795,65->68,1254.9081,1211.7219
8248,2795,83->25,-221.73575,-147.66309
8249,2795,24->25,1506.381,1254.7858
8250,2795,47->73,458.6939,480.67386
8251,2795,47->72,475.45032,532.6751
8252,2795,9->10,1000.0,954.9822
8253,2795,55->119,999.99994,989.7373
8254,2795,89->120,1000.0,988.4746
8255,2796,37->65,-599.7346,-522.37946
8256,2796,49->68,291.5072,270.89807
8257,2796,37->39,-2048.5457,-1829.141
8258,2796,47->68,313.67123,226.31363
8259,2796,25->47,-630.5123,-612.1452
8260,2796,65->68,1276.8605,1182.6737
8261,2796,83->25,-189.2645,-129.46933
8262,2796,24->25,1583.7125,1210.3894
8263,2796,47->73,458.83188,478.15497
8264,2796,47->72,489.1643,561.00964
8265,2796,9->10,1000.0,949.65106
8266,2796,55->119,999.99994,991.13184
8267,2796,89->120,1000.0,1035.1298
8268,2797,37->65,-516.97217,-518.095
8269,2797,49->68,287.55716,267.34656
8270,2797,37->39,-1819.1642,-1803.9524
8271,2797,47->68,286.00626,224.46155
8272,2797,25->47,-612.0787,-606.9286
8273,2797,65->68,1296.4506,1163.1511
8274,2797,83->25,-144.86308,-92.3887
8275,2797,24->25,1339.4054,1204.827
8276,2797,47->73,478.59198,468.40335
8277,2797,47->72,544.975,561.53107
8278,2797,9->10,1000.0,958.2366
8279,2797,55->119,999.99994,991.1508
8280,2797,89->120,1000.0,1051.5607
8281,2798,37->65,-457.582,-479.73422
8282,2798,49->68,261.19327,246.51599
8283,2798,37->39,-1567.3285,-1622.9431
8284,2798,47->68,274.01886,246.13948
8285,2798,25->47,-575.6607,-580.679
8286,2798,65->68,1179.296,1060.5255
8287,2798,83->25,-95.45753,-68.365486
8288,2798,24->25,1222.2192,1163.7795
8289,2798,47->73,450.2931,442.28732
8290,2798,47->72,526.66516,535.92194
8291,2798,9->10,1000.0,989.3105
8292,2798,55->119,999.99994,989.9656
8293,2798,89->120,1000.0,1082.1555
8294,2799,37->65,-377.5075,-390.72318
8295,2799,49->68,212.74316,191.62386
8296,2799,37->39,-1187.5841,-1191.9653
8297,2799,47->68,277.83047,275.60086
8298,2799,25->47,-505.58105,-499.9347
8299,2799,65->68,953.79504,792.28705
8300,2799,83->25,-75.44275,-40.219864
8301,2799,24->25,1097.4191,1086.2225
8302,2799,47->73,384.78186,361.61426
8303,2799,47->72,452.91632,440.37375
8304,2799,9->10,1000.0,1024.6621
8305,2799,55->119,999.99994,992.54224
8306,2799,89->120,1000.0,1087.0199
8307,2800,37->65,-336.3013,-351.9987
8308,2800,49->68,190.64479,157.72272
8309,2800,37->39,-997.10016,-992.6172
8310,2800,47->68,286.64096,282.68225
8311,2800,25->47,-469.8069,-456.77325
8312,2800,65->68,851.1001,631.6004
8313,2800,83->25,-92.319725,-7.9587393
8314,2800,24->25,1047.8717,1042.839
8315,2800,47->73,354.535,319.26367
8316,2800,47->72,409.04065,384.77383
8317,2800,9->10,1000.0,1033.8945
8318,2800,55->119,999.99994,993.2479
8319,2800,89->120,1000.0,1055.5675
8320,2801,37->65,-268.85715,-273.97797
8321,2801,49->68,132.07117,100.14261
8322,2801,37->39,-630.43207,-615.05304
8323,2801,47->68,313.3042,300.89856
8324,2801,25->47,-402.4258,-374.7767
8325,2801,65->68,566.3916,389.14703
8326,2801,83->25,-111.303604,-4.674978
8327,2801,24->25,1116.8944,969.18915
8328,2801,47->73,265.67447,235.13887
8329,2801,47->72,269.04016,270.35684
8330,2801,9->10,1000.0,1026.4296
8331,2801,55->119,999.99994,992.54364
8332,2801,89->120,1000.0,943.22644
8333,2802,37->65,-198.01741,-202.8204
8334,2802,49->68,59.185352,34.024334
8335,2802,37->39,-232.0106,-223.47359
8336,2802,47->68,308.3793,314.08838
8337,2802,25->47,-300.46732,-292.01895
8338,2802,65->68,208.02269,113.990814
8339,2802,83->25,-58.94437,49.521477
8340,2802,24->25,893.554,912.0881
8341,2802,47->73,194.94203,152.29688
8342,2802,47->72,173.49051,147.79288
8343,2802,9->10,1000.0,1010.41174
8344,2802,55->119,999.99994,995.6672
8345,2802,89->120,977.76666,666.49066
8346,2803,37->65,-178.72853,-203.89145
8347,2803,49->68,-6.9771233,-20.56181
8348,2803,37->39,-21.111357,-109.14656
8349,2803,47->68,289.60092,251.33165
8350,2803,25->47,-240.42361,-263.13617
8351,2803,65->68,-134.89616,-180.98866
8352,2803,83->25,194.1166,201.53464
8353,2803,24->25,831.01337,891.3624
8354,2803,47->73,127.78459,139.81744
8355,2803,47->72,98.34539,114.50768
8356,2803,9->10,1000.0,1018.37335
8357,2803,55->119,999.99994,997.1394
8358,2803,89->120,-96.82929,-61.33902
8359,2804,37->65,-184.22122,-215.89977
8360,2804,49->68,-21.868185,-33.530857
8361,2804,37->39,-5.772699,-125.29735
8362,2804,47->68,281.81647,227.91397
8363,2804,25->47,-233.47932,-265.08588
8364,2804,65->68,-215.32643,-259.41373
8365,2804,83->25,276.84552,246.88496
8366,2804,24->25,844.1098,902.4888
8367,2804,47->73,112.476135,140.26877
8368,2804,47->72,84.113464,113.79507
8369,2804,9->10,1000.0,1018.6712
8370,2804,55->119,999.99994,997.1369
8371,2804,89->120,-412.01746,-261.93887
8372,2805,37->65,-135.51126,-218.5859
8373,2805,49->68,7.126071,-37.20162
8374,2805,37->39,83.60247,-129.71791
8375,2805,47->68,313.75085,219.39455
8376,2805,25->47,-226.93593,-266.76944
8377,2805,65->68,-40.742622,-280.92566
8378,2805,83->25,0.67863935,252.66183
8379,2805,24->25,744.48785,900.33295
8380,2805,47->73,139.03302,143.93954
8381,2805,47->72,101.270676,115.13784
8382,2805,9->10,1000.0,1013.86945
8383,2805,55->119,999.99994,997.0704
8384,2805,89->120,511.15216,-354.08432
8385,2806,37->65,-122.35915,-179.3239
8386,2806,49->68,30.699186,-14.966118
8387,2806,37->39,62.15307,-40.32689
8388,2806,47->68,328.2284,281.24988
8389,2806,25->47,-247.74031,-245.06664
8390,2806,65->68,89.85401,-132.94574
8391,2806,83->25,-121.097565,100.8009
8392,2806,24->25,774.24603,825.9873
8393,2806,47->73,161.13765,129.97005
8394,2806,47->72,125.32662,94.7205
8395,2806,9->10,1000.0,1023.7105
8396,2806,55->119,999.99994,997.13245
8397,2806,89->120,1000.0,119.6115
8398,2807,37->65,-110.46815,-129.2011
8399,2807,49->68,45.801598,22.5586
8400,2807,37->39,60.534393,63.597923
8401,2807,47->68,339.5133,340.148
8402,2807,25->47,-255.92596,-227.96667
8403,2807,65->68,174.19167,70.714874
8404,2807,83->25,-180.6787,-51.393257
8405,2807,24->25,770.6994,779.08105
8406,2807,47->73,176.89812,138.43741
8407,2807,47->72,138.94788,91.60604
8408,2807,9->10,1000.0,1030.4812
8409,2807,55->119,999.99994,999.05005
8410,2807,89->120,1000.0,669.51825
8411,2808,37->65,-103.493065,-118.859375
8412,2808,49->68,60.238884,33.497116
8413,2808,37->39,43.861374,57.54493
8414,2808,47->68,348.3262,331.58185
8415,2808,25->47,-263.85278,-231.7457
8416,2808,65->68,253.93971,137.2581
8417,2808,83->25,-236.14648,-83.891525
8418,2808,24->25,763.81006,738.32574
8419,2808,47->73,196.12067,154.47235
8420,2808,47->72,153.02942,109.2411
8421,2808,9->10,1000.0,990.28455
8422,2808,55->119,999.99994,997.28064
8423,2808,89->120,1000.0,706.4353
8424,2809,37->65,-104.976654,-116.90335
8425,2809,49->68,61.371937,40.747246
8426,2809,37->39,34.50754,28.507904
8427,2809,47->68,345.55194,313.9673
8428,2809,25->47,-264.14127,-240.75249
8429,2809,65->68,259.92044,170.80582
8430,2809,83->25,-240.3906,-100.54641
8431,2809,24->25,754.598,678.84985
8432,2809,47->73,205.1129,175.6186
8433,2809,47->72,155.89375,135.93275
8434,2809,9->10,1000.0,937.41754
8435,2809,55->119,999.99994,994.5549
8436,2809,89->120,1000.0,688.1301
8437,2810,37->65,-110.85129,-116.973976
8438,2810,49->68,53.011936,42.65646
8439,2810,37->39,34.101852,20.077002
8440,2810,47->68,330.52246,314.78818
8441,2810,25->47,-266.10425,-241.83951
8442,2810,65->68,213.82971,190.34686
8443,2810,83->25,-187.84535,-108.61976
8444,2810,24->25,773.1369,694.8151
8445,2810,47->73,206.5698,177.94456
8446,2810,47->72,153.73167,128.50887
8447,2810,9->10,1000.0,922.4693
8448,2810,55->119,999.99994,994.1216
8449,2810,89->120,1000.0,655.86993
8450,2811,37->65,-120.99623,-118.53308
8451,2811,49->68,43.49697,40.755325
8452,2811,37->39,24.490461,22.751469
8453,2811,47->68,318.58112,326.43887
8454,2811,25->47,-262.52164,-237.55984
8455,2811,65->68,160.3421,197.87698
8456,2811,83->25,-125.774864,-113.91069
8457,2811,24->25,774.0185,755.3491
8458,2811,47->73,204.77194,168.82553
8459,2811,47->72,147.84933,98.205376
8460,2811,9->10,1000.0,929.8354
8461,2811,55->119,999.99994,994.6202
8462,2811,89->120,824.932,619.02496
8463,2812,37->65,-133.63359,-128.36577
8464,2812,49->68,26.724035,27.807732
8465,2812,37->39,28.015757,14.802134
8466,2812,47->68,305.7404,310.02585
8467,2812,25->47,-246.98808,-241.2835
8468,2812,65->68,66.82364,124.832405
8469,2812,83->25,1.1295184,-77.05482
8470,2812,24->25,744.08185,736.89703
8471,2812,47->73,195.25449,171.76604
8472,2812,47->72,131.91777,97.96527
8473,2812,9->10,1000.0,927.7488
8474,2812,55->119,999.99994,993.37726
8475,2812,89->120,88.61887,469.42734
8476,2813,37->65,-197.71115,-159.11273
8477,2813,49->68,-31.07512,2.414728
8478,2813,37->39,-47.43023,-22.680607
8479,2813,47->68,209.18806,278.47842
8480,2813,25->47,-253.43346,-249.4418
8481,2813,65->68,-266.18613,-38.474377
8482,2813,83->25,211.51326,34.46617
8483,2813,24->25,788.4595,774.45966
8484,2813,47->73,192.42519,176.99162
8485,2813,47->72,129.51001,101.024574
8486,2813,9->10,1000.0,965.29474
8487,2813,55->119,999.99994,993.82
8488,2813,89->120,-1000.0,56.68068
8489,2814,37->65,-303.5308,-228.3749
8490,2814,49->68,-74.48319,-35.365715
8491,2814,37->39,-315.21155,-202.36868
8492,2814,47->68,52.913826,177.59695
8493,2814,25->47,-338.4892,-289.19305
8494,2814,65->68,-538.7686,-264.1989
8495,2814,83->25,234.6435,233.30022
8496,2814,24->25,1003.8575,864.051
8497,2814,47->73,249.99925,203.33025
8498,2814,47->72,201.39662,137.96921
8499,2814,9->10,1000.0,951.2077
8500,2814,55->119,999.99994,991.67896
8501,2814,89->120,-1000.0,-813.66003
8502,2815,37->65,-300.30157,-299.67908
8503,2815,49->68,38.866207,21.585258
8504,2815,37->39,-523.1405,-529.46014
8505,2815,47->68,201.20552,157.83914
8506,2815,25->47,-350.1042,-368.9874
8507,2815,65->68,61.217613,-54.391777
8508,2815,83->25,218.66562,241.18517
8509,2815,24->25,984.92487,1043.4178
8510,2815,47->73,271.1817,276.74557
8511,2815,47->72,223.45212,233.39946
8512,2815,9->10,1000.0,967.07794
8513,2815,55->119,999.99994,992.63806
8514,2815,89->120,-1000.0,-877.2546
8515,2816,37->65,-386.20142,-438.25577
8516,2816,49->68,233.79572,207.40276
8517,2816,37->39,-1266.1924,-1366.2692
8518,2816,47->68,280.39172,241.11536
8519,2816,25->47,-530.89813,-540.5187
8520,2816,65->68,1068.2449,916.79736
8521,2816,83->25,-179.87117,4.400977
8522,2816,24->25,1279.8496,1310.765
8523,2816,47->73,442.43872,462.83575
8524,2816,47->72,420.00864,424.20776
8525,2816,9->10,1000.0,972.5104
8526,2816,55->119,999.99994,999.3121
8527,2816,89->120,875.6379,162.24265
8528,2817,37->65,-535.21295,-502.00513
8529,2817,49->68,280.55756,285.0578
8530,2817,37->39,-1849.4933,-1770.4089
8531,2817,47->68,279.60635,286.5821
8532,2817,25->47,-623.25464,-610.7713
8533,2817,65->68,1258.4177,1317.6011
8534,2817,83->25,-148.6296,-153.83345
8535,2817,24->25,1538.3239,1338.0624
8536,2817,47->73,486.67584,520.72595
8537,2817,47->72,490.25363,515.82996
8538,2817,9->10,1000.0,950.53424
8539,2817,55->119,999.99994,992.98395
8540,2817,89->120,1000.0,923.1739
8541,2818,37->65,-486.5417,-550.16376
8542,2818,49->68,324.22974,312.81082
8543,2818,37->39,-1862.7245,-2009.6295
8544,2818,47->68,324.05453,256.64188
8545,2818,25->47,-633.5674,-654.3308
8546,2818,65->68,1531.2263,1416.2421
8547,2818,83->25,-376.4654,-147.53413
8548,2818,24->25,1456.7389,1315.147
8549,2818,47->73,524.77985,563.06384
8550,2818,47->72,527.1425,600.11584
8551,2818,9->10,1000.0,951.11566
8552,2818,55->119,999.99994,992.3069
8553,2818,89->120,1000.0,1027.0543
8554,2819,37->65,-489.3255,-553.4743
8555,2819,49->68,331.7493,310.60092
8556,2819,37->39,-1881.2533,-2030.3495
8557,2819,47->68,322.1014,240.00784
8558,2819,25->47,-640.4874,-653.49243
8559,2819,65->68,1571.19,1397.7483
8560,2819,83->25,-381.90936,-130.78462
8561,2819,24->25,1464.7067,1299.0322
8562,2819,47->73,524.9536,556.7977
8563,2819,47->72,536.36426,609.186
8564,2819,9->10,1000.0,955.38135
8565,2819,55->119,999.99994,993.90845
8566,2819,89->120,1000.0,1061.1677
8567,2820,37->65,-508.71304,-579.1987
8568,2820,49->68,385.7398,324.28622
8569,2820,37->39,-2082.4202,-2163.7983
8570,2820,47->68,245.02832,202.05383
8571,2820,25->47,-681.1908,-662.1507
8572,2820,65->68,1847.0825,1464.39
8573,2820,83->25,-280.59662,-83.34638
8574,2820,24->25,1081.5029,1311.2903
8575,2820,47->73,647.438,552.9862
8576,2820,47->72,742.21545,633.5635
8577,2820,9->10,1000.0,940.39124
8578,2820,55->119,999.99994,996.14636
8579,2820,89->120,1000.0,1073.0424
8580,2821,37->65,-531.15826,-587.6895
8581,2821,49->68,361.20795,315.6253
8582,2821,37->39,-2105.281,-2176.1143
8583,2821,47->68,232.22404,179.49066
8584,2821,25->47,-678.3778,-654.52356
8585,2821,65->68,1703.3352,1413.3981
8586,2821,83->25,-147.81177,-18.335896
8587,2821,24->25,1089.4269,1321.0558
8588,2821,47->73,622.1673,527.3462
8589,2821,47->72,741.60144,625.53625
8590,2821,9->10,1000.0,934.3873
8591,2821,55->119,999.99994,995.71594
8592,2821,89->120,1000.0,1065.633
8593,2822,37->65,-553.842,-596.1588
8594,2822,49->68,343.56912,302.72208
8595,2822,37->39,-2123.8079,-2179.6428
8596,2822,47->68,228.01645,157.32404
8597,2822,25->47,-675.41516,-644.2426
8598,2822,65->68,1591.2333,1338.8829
8599,2822,83->25,-62.800663,39.918472
8600,2822,24->25,1130.5232,1310.0787
8601,2822,47->73,598.5761,500.47675
