,1,2,3
1,37.28,37.28,37.28
2,36.47399310153192,37.06,36.0000001
3,36.47399310153192,37.06,36.0000001
4,36.05,36.11181586274062,36.0000001
5,36.05,36.05,36.05
6,36.0000001,36.0000001,36.0000001
7,36.0000001,36.0000001,36.0000001
8,36.0000001,36.0000001,36.0000001
9,36.0000001,36.0000001,36.0000001
10,35.46,35.46,35.46
11,35.46,35.46,35.46
12,35.46,35.46,35.46
13,35.46,35.46,35.46
14,36.05,37.06,35.23305922200109
15,37.06,37.06,37.06
16,37.28,37.28,37.28
17,37.43,37.43,37.43
18,37.28,37.28,37.28
19,36.473992990964575,37.06,35.9999999
20,36.05,37.06,8.93
21,36.05,37.06,8.93
22,36.05,37.06,0.0
23,35.46,14.63094295515477,0.0
24,35.46,14.63094295515477,0.0
25,35.46,14.63094295515477,0.0
26,35.46,14.63094295515477,0.0
27,35.46,14.63094295515477,0.0
28,35.46,14.63094295515477,0.0
29,36.05,14.874379400263098,0.0
30,36.05,37.06,0.0
31,47.42,37.06,0.0
32,47.42,37.06,0.0
33,47.42,37.43,0.0
34,48.19,37.43,0.0
35,48.19,37.43,0.0
36,47.42,37.43,8.93
37,47.42,37.06,8.93
38,47.42,37.06,8.93
39,47.42,37.06,8.93
40,47.42,77.41,8.93
41,48.19,77.41,8.93
42,48.19,77.41,8.93
43,48.19,77.41,8.93
44,47.42,77.41,8.93
45,47.42,77.41,8.93
46,47.42,77.41,8.93
47,47.42,37.43,8.93
48,37.28,37.43,8.93
49,37.28,37.43,8.93
50,37.28,37.43,8.93
51,37.28,37.43,8.93
52,37.28,37.43,8.93
53,37.28,37.43,8.93
54,47.42,47.799999899999996,8.93
55,47.42,77.41,8.93
56,47.42,77.41,8.93
57,47.42,77.41,8.93
58,47.42,77.41,23.16252085922065
59,48.19,77.41,24.555337095912876
60,48.19,77.41,24.555337095912876
61,48.19,77.41,24.555337095912876
62,48.19,77.41,24.555337095912876
63,48.53,77.41,25.170346862763996
64,48.53,50.76773870668805,46.72
65,48.53,50.76773870668805,46.72
66,48.53,50.76773870668805,46.72
67,48.53,50.76773870668805,46.72
68,48.53,77.41,25.170346862763996
69,48.53,77.41,25.170346862763996
70,48.19,77.41,24.555337095912876
71,47.42,61.53877141113339,35.9999999
72,37.28,37.43,35.9999999
73,37.28,37.43,35.9999999
74,37.28,37.43,35.9999999
75,37.28,37.43,8.93
76,37.28,37.43,8.93
77,37.28,37.43,8.93
78,47.42,40.896663820029346,35.9999999
79,48.19,77.41,24.555337095912876
80,48.53,77.41,25.170346862763996
81,60.443440178640216,77.41,46.72
82,48.53,77.41,25.170346862763996
83,48.19,77.41,24.555337095912876
84,47.42,48.28542380921638,46.72
85,47.42,44.829146797670646,46.72
86,47.42,44.829146797670646,46.72
87,48.53,77.41,25.170346862763996
88,60.443440178640216,77.41,46.72
89,60.73091528802787,77.41,47.24
90,61.040503812084744,77.41,47.799999899999996
91,60.73091528802787,77.41,47.24
92,60.73091528802787,77.41,47.24
93,60.73091528802787,77.41,47.24
94,48.53,50.76773870668805,46.72
95,48.53,64.02108630860506,35.9999999
96,48.19,63.26073760127139,35.9999999
97,47.20293626655547,47.799999899999996,46.72
98,41.27652626389555,47.799999899999996,35.9999999
99,41.27652626389555,47.799999899999996,35.9999999
100,41.27652626389555,47.799999899999996,35.9999999
