,Objective Value
102,2266498.102389031
103,2317366.5425731298
104,2102056.2674843874
105,1899262.594485108
106,1814613.8840158274
107,1727300.2253973668
108,1706839.7898486378
109,1716089.8353188494
110,1755178.6169056273
111,1792442.1270203323
112,1853958.2011484888
113,2049417.6733249926
114,2231948.730921331
115,2286045.419694655
116,2140938.683267179
117,1968484.5025882742
118,1772062.8006607909
119,1614176.2362184017
120,1560312.7118712324
121,1542552.3007650238
122,1519590.5173786862
123,1554930.0798335853
124,1640620.3229520735
125,1908609.6332558536
126,2092186.2072788966
127,2147458.1295301807
128,2040796.522468541
129,1961183.2192646894
130,1950450.023159388
131,1866236.7164792314
132,1774331.7489664159
133,1716237.8231548173
134,1669140.8899068013
135,1612602.9361399533
136,1627352.0021716503
137,1823975.8531135493
138,1996761.4228568326
139,2046506.2217518613
140,1977879.3813016636
141,1855482.7331398379
142,1657039.8759242888
143,1510358.625959369
144,1475466.110687321
145,1429697.9986044338
146,1411813.438966336
147,1380533.8383277217
148,1269619.5633539641
149,1127722.9234112797
150,1154648.2456257634
151,1157488.248844896
152,1027106.5686791702
153,877586.2552800085
154,793875.8844848289
155,693190.1617019908
156,556217.5410258383
157,501100.62127747486
158,452210.9769361334
159,508247.24687036616
160,672190.3821251864
161,973906.8046120079
162,1228663.8388275048
163,1364184.588917718
164,1360928.4525482578
165,1299603.8701683527
166,1186582.2574509191
167,1047445.4901388013
168,1000598.6009807378
169,987724.2970173928
170,988656.4632002185
171,1039808.9174693152
172,1073625.6914848255
173,1078462.8912305462
174,1157190.2839323005
175,1309381.4829283154
176,1237064.5349994155
177,1097966.4752034515
178,1024344.5981647552
179,974713.4009069446
180,905110.0297294578
181,884718.4257990622
182,888654.223407007
183,904771.7838149698
184,997645.4620281784
185,1258081.4791172969
186,1507899.6950666246
187,1579804.0588299015
188,1563667.384017685
189,1497318.5671644332
190,1351763.3426243283
191,1194847.803755945
192,1130452.1622007324
193,1111726.339597389
194,1100208.7253165524
195,1113832.1895381443
196,1112734.294363246
197,1060304.7236425509
198,1051222.474436929
199,1074776.5634261726
200,917576.901957284
201,768012.5165994136
202,706982.4552488417
203,646489.3552691061
204,513280.53405580175
205,444620.84177993797
206,413095.5142320152
207,482844.07140981744
208,719924.3082705652
209,1103798.3550827093
210,1414708.6474147988
211,1534824.9843928453
212,1560011.1669552356
213,1494034.0000103998
214,1366734.6439117577
215,1183040.5342377864
216,1089138.7739313375
217,1015713.29958904
218,988432.5530625655
219,1003953.2014687196
220,1018256.2044886148
221,1010569.0134246117
222,1018356.9640434607
223,1063269.6341526823
224,1055086.3941081355
225,1008146.2092712304
226,1015759.4816040682
227,962600.4490752689
228,849309.994451834
229,792865.7206067493
230,805186.7594592696
231,865070.1545918116
232,1044251.5392851799
233,1324577.093505738
234,1513759.8054780548
235,1568792.3600647198
236,1596556.7821897867
237,1498634.1783376161
238,1293075.6222578317
239,1065485.6331744906
240,963926.401426152
241,922128.9686311086
242,924816.2536752453
243,946556.8137416141
244,1057413.1613588016
245,1406839.339163048
246,1649426.1767083071
247,1839231.9372267576
248,1828781.5553694442
249,1669839.6482955692
250,1499866.4887922502
251,1319267.4833981574
252,1290570.73533416
253,1281963.8588780172
254,1309473.9601060124
255,1333328.3425303956
256,1424872.6588045007
257,1606091.929083402
258,1784366.5312434742
259,1874656.7887469877
260,1824954.9533842702
261,1669998.1840285747
262,1486662.3013186292
263,1374926.4308344817
264,1303528.0220079203
265,1281214.6923160634
266,1265474.107134996
267,1346665.4385287045
268,1488326.1480716593
269,1792431.0206847275
270,1977106.2764009305
271,2002039.1764793536
272,1801639.6840742957
273,1580864.583557548
274,1444921.792994944
275,1282036.2759044159
276,1236692.3771105302
277,1136697.165793671
278,1102544.4544423006
279,1136844.5836044694
280,1303792.0074934186
281,1650890.6337587333
282,1870507.4496170331
283,1907162.215473294
284,1826685.9374777165
285,1637235.8181162127
286,1345221.7176039927
287,1157699.1394167715
288,1093982.116627345
289,1088646.330039226
290,1152271.0188007688
291,1246193.482929407
292,1375385.7884763875
293,1689519.9381721292
294,1942611.3032566626
295,1986149.5406763265
296,1797746.4807261364
297,1679643.8542048938
298,1611245.2439925643
299,1479217.4967088166
300,1419023.3779527573
301,1357228.1282178273
302,1342425.9681646163
303,1381587.4570750822
304,1538196.7348804902
305,1787593.7386232265
306,2055570.6772735845
307,2194726.7698325072
308,2159336.2447530264
309,2022032.1110787343
310,1799463.097123127
311,1647457.9759766017
312,1586059.499171779
313,1565258.3001917822
314,1609401.2231790335
315,1623645.4307671022
316,1722306.1400445371
317,1964397.9992308444
318,2164147.0315637803
319,2164354.406094728
320,1947694.4425133571
321,1681593.6434657413
322,1490043.2390569234
323,1362142.5593071724
324,1247908.36319191
325,1141437.6965236259
326,1089405.1228982643
327,1112394.1912943781
328,1320408.4396949625
329,1649214.3363812275
330,1892474.181971782
331,1989571.186202516
332,1981381.8397142696
333,1801688.979601739
334,1576824.3067661715
335,1435869.057339468
336,1352341.7107393541
337,1348077.1630330354
338,1361824.0926489248
339,1368657.8661780178
340,1369773.6981165772
341,1407427.604125492
342,1463520.71106664
343,1509872.7017446477
344,1387425.375543837
345,1156931.963475198
346,969337.5631053451
347,882994.0190925477
348,795885.5115756815
349,728071.00360598
350,713423.7616935457
351,784459.8071509645
352,971111.1351367112
353,1295901.027757023
354,1482486.678562486
355,1562105.6673557484
356,1586609.7431293114
357,1502936.9732080682
358,1339416.1755314167
359,1173835.3096742206
360,1079128.0801471486
361,1055438.977711139
362,1058032.4023132843
363,1078579.3787701982
364,1088633.2240968442
365,1060076.6260080317
366,1113097.2138720886
367,1197816.5161818746
368,1145077.601533846
369,1003134.5322620507
370,950647.9841538679
371,911586.7847300642
372,788093.3944128029
373,714059.2382447545
374,779728.2681140534
375,921339.8837916771
376,1134473.7148638426
377,1394128.1997379973
378,1525360.7520083014
379,1539562.2883990258
380,1510151.9946474424
381,1494410.5617679053
382,1285078.6451102481
383,1181339.5216433299
384,1123335.0980641393
385,1109559.6697854465
386,1129858.9342229334
387,1182060.802288553
388,1407666.4596415036
389,1798498.9820058648
390,2034496.5143973548
391,2088233.2808303882
392,1998049.2824864336
393,1858942.989466642
394,1738100.8045333836
395,1608476.6497705984
396,1535237.1835899176
397,1394988.8690536679
398,1317031.3638618602
399,1321927.3184513685
400,1415116.828740009
401,1655851.9579235832
402,1926196.931854233
403,2023720.4943104067
404,2039654.5635527323
405,1898541.624749275
406,1665281.7034726602
407,1566885.9342643525
408,1599350.6405642983
409,1595032.4897867185
410,1654968.485650598
411,1712032.3232432886
412,1838637.5255066124
413,2189119.823456225
414,2321380.6629627324
415,2125069.5013500233
416,1779395.7924291193
417,1479435.7910190867
418,1345946.7895925487
419,1245914.9516441675
420,1147726.7770208633
421,1064164.8870128556
422,1082672.9773355303
423,1157697.1525853362
424,1360909.9208033967
425,1656210.751750488
426,1943903.5298318365
427,2080950.1875001611
428,2055660.6916634012
429,1890079.8080623893
430,1639691.5205311272
431,1470429.3035708568
432,1400376.6383444709
433,1367017.2829701276
434,1414676.0712063322
435,1486481.3804405506
436,1654154.7830110847
437,2068487.6093488475
438,2238694.7929507494
439,2170806.3361082976
440,1873553.641234527
441,1635558.2508734348
442,1501867.4944329706
443,1409433.9783671289
444,1392155.3328200928
445,1321412.0111992236
446,1354682.5775833342
447,1424594.0806276146
448,1516500.3110054468
449,1768153.5785015665
450,2010958.6134498327
451,2056873.901636626
452,1997971.2149518714
453,1796452.0413326016
454,1548366.5885852687
455,1410180.5223260045
456,1335072.6867931976
457,1284549.1750487185
458,1361062.507979896
459,1422342.963687024
460,1524713.249545889
461,1919109.0403302168
462,2177844.4357099603
463,2173193.3199641616
464,1851535.7108161605
465,1583914.8211771194
466,1476540.9831417708
467,1326708.879787187
468,1227880.5570598305
469,1131705.2103475148
470,1141211.80739324
471,1188829.0929633959
472,1375736.4665435918
473,1729065.5956105243
474,2028378.5515605365
475,2107724.033173993
476,2142054.5498351185
477,1957288.9769467495
478,1708138.040779322
479,1609952.4609583083
480,1528107.5360825125
481,1515325.8832359954
482,1542036.3036947788
483,1591309.3372328728
484,1688368.4060063397
485,1985841.6416651425
486,2109843.8090821244
487,2023188.0314214611
488,1627279.1255040956
489,1327133.634619831
490,1182669.3583315185
491,1054531.9513211516
492,986502.183160478
493,901038.7770447838
494,901698.1476705954
495,952122.3287323425
496,1132115.4068843557
497,1436264.2812302506
498,1737263.8914979752
499,1858548.5477219343
500,1879507.7897533388
501,1763335.4894868117
502,1476522.8631962317
503,1297255.0111191566
504,1250631.845914154
505,1239528.3627190443
506,1248333.692173164
507,1257517.9870616905
508,1240635.061031035
509,1283131.740539844
510,1388217.6537960635
511,1442525.7898829572
512,1313151.6159634711
513,1149167.3737157756
514,1070347.8948886544
515,1026298.9026302674
516,939971.6812130573
517,853629.9275802746
518,855838.8548229649
519,920588.290849627
520,1137815.7421252416
521,1454104.9118934937
522,1691947.8767804753
523,1714247.2838001666
524,1730141.3705185675
525,1641697.9493826039
526,1452620.9451318406
527,1272422.5904615154
528,1159270.546988589
529,1127580.7785227422
530,1108059.9063096312
531,1100966.2622552356
532,1095288.0750089656
533,1041467.3931325077
534,1075970.0071501774
535,1113776.738499671
536,1072499.0994729334
537,969972.781144135
538,812992.1698858909
539,680453.8146401497
540,595337.2554238794
541,521768.869201203
542,540299.3346773079
543,632099.0182836538
544,871486.924263166
545,1275994.8003033507
546,1543788.2489591935
547,1607137.5192423
548,1661659.8252276983
549,1630350.1847940846
550,1456587.7684275417
551,1323032.9520414954
552,1266530.275388766
553,1259410.3723142403
554,1294807.8053970614
555,1383338.9043664664
556,1596985.6687031803
557,1999468.4152468527
558,2246289.7106948667
559,2194629.8247081363
560,1926658.5361473295
561,1719105.3436917507
562,1572633.453966472
563,1463752.7217893917
564,1368553.7637130194
565,1303468.7090941023
566,1341741.7431160382
567,1447864.4576098407
568,1671547.8745487113
569,1973992.2474268037
570,2171981.197526164
571,2235686.5062031113
572,2167327.2159770587
573,1962881.2985565318
574,1668239.4213815029
575,1461788.6589645112
576,1361442.9144324574
577,1318696.5929662313
578,1334502.7408164535
579,1405256.0084077131
580,1580784.1758234822
581,1974975.4643446836
582,2190220.5622901684
583,2218980.07426698
584,2039548.7405832019
585,1962404.5065699383
586,1901634.0901795833
587,1827585.1620823906
588,1754449.1337966574
589,1710582.9886415068
590,1747920.7896858896
591,1788061.5320807293
592,1838305.3633201313
593,1958219.4157114057
594,2131229.772364446
595,2169166.9208146506
596,2181459.32407676
597,1944197.1300714477
598,1636277.010320984
599,1401641.5421218167
600,1318359.7589316962
601,1337794.9632782096
602,1408652.9316248822
603,1539232.6257601054
604,1725440.5515785245
605,2068700.2832424424
606,2269233.6547186696
607,2143390.981178922
608,1933555.6297116345
609,1749559.7197548074
610,1651734.681050328
611,1610884.7630280931
612,1609555.8798056617
613,1628205.9769210215
614,1706245.2540108468
615,1740867.183569574
616,1816817.8479958868
617,1944810.3415647242
618,2021873.8502809494
619,2024467.7804416062
620,1968402.6912972378
621,1787019.863295577
622,1537345.5205490077
623,1350596.287881032
624,1222565.0977770935
625,1159872.8793042554
626,1153467.8550978298
627,1154127.1302392134
628,1303974.4357959416
629,1714756.614855701
630,1907113.884580194
631,1923943.1008230778
632,1737504.9788167027
633,1591829.2505452791
634,1467029.334433999
635,1277796.1555101702
636,1250897.734601041
637,1242888.3708442668
638,1274348.6131609618
639,1295064.1995872944
640,1318986.377831166
641,1516985.9173708856
642,1715326.4521316974
643,1808368.1064090985
644,1810101.6515529125
645,1615968.9472461022
646,1396308.5428236877
647,1233741.335823261
648,1084845.6636463457
649,1069579.8454692317
650,1139835.3350746613
651,1234755.6314875777
652,1407511.1704464434
653,1774218.337144222
654,1958474.9094195017
655,1888683.6877534504
656,1552224.2737662487
657,1384453.5540825948
658,1262969.517814148
659,1236884.6932246843
660,1171316.090285831
661,1133436.878622125
662,1146275.9872211495
663,1177387.4273202547
664,1332038.8756684794
665,1525496.2856778612
666,1735321.191079804
667,1799686.2836629972
668,1763690.2883390235
669,1576362.193570666
670,1336822.654173583
671,1196983.1201727486
672,1113454.0481958317
673,1120616.4113091303
674,1126091.6889663574
675,1152030.4089486164
676,1167724.7036931743
677,1164106.0511373058
678,1241672.1706967908
679,1276214.5676855142
680,1187960.2741603975
681,1038237.4657365057
682,935399.3509248814
683,949634.4681061512
684,955460.8679234983
685,898179.831128902
686,906917.2908646411
687,978057.587100535
688,1159130.2081667618
689,1404021.3813276347
690,1533935.8954009346
691,1510415.9154862852
692,1509811.060725867
693,1414318.8412093946
694,1202198.9303373434
695,987664.727808202
696,934882.4281102984
697,866971.6748759095
698,846264.9859026712
699,869307.8571416964
700,942758.8105169211
701,954848.8848698629
702,1013605.8764589297
703,1083422.6643518733
704,1100709.7046403934
705,1009492.0741432332
706,923996.5288038116
707,827580.0118360906
708,623437.379510124
709,551194.1608424282
710,556493.8371310153
711,658546.5094236917
712,862939.8556700625
713,1156099.9594828123
714,1399565.3130313407
715,1528862.879997122
716,1616224.190907094
717,1543714.2038202663
718,1311472.9016691672
719,1205622.8860342011
720,1107438.1331589427
721,1088718.3362285192
722,1077908.978225313
723,1146509.63583736
724,1261151.4860881225
725,1517880.4250354778
726,1743211.9925226588
727,1847356.9225296704
728,1751768.5602856434
729,1551492.5612498824
730,1436137.2841618326
731,1345248.9565248478
732,1210415.5724601306
733,1193028.4654136722
734,1200658.1930721526
735,1234488.916027045
736,1208435.2991406433
737,1346543.8870567954
738,1447413.7479954062
739,1457474.8363991696
740,1428797.7924831475
741,1272473.2218292388
742,1115851.8490307115
743,975997.0113653857
744,900276.9901974861
745,845299.5028109655
746,850222.2523156002
747,851888.7346042558
748,865007.3641352495
749,845771.7429152725
750,926763.3847610749
751,956784.9373851122
752,856575.4664462708
753,774637.9654598437
754,743280.0716190105
755,703607.0684822391
756,618715.7464544352
757,632007.1229208722
758,742892.3497730523
759,865057.3682224347
760,1097138.1497772986
761,1375805.9486153605
762,1479372.6006541708
763,1607680.2511003944
764,1739975.4658940472
765,1468121.3959487274
766,1267652.3190042588
767,1214825.6347039058
768,1124837.589453321
769,1093177.5170482434
770,1111093.4646502647
771,1121568.405216578
772,1224340.7144530534
773,1646776.9106632858
774,1999959.1894283616
775,2141834.40786457
776,2040235.1062316871
777,1888433.8187175198
778,1724746.4546179378
779,1673818.6556239326
780,1630807.191207143
781,1532835.867225763
782,1468305.0862432586
783,1489827.0849260744
784,1565284.6476235292
785,1716775.7151955052
786,1793952.9531983717
787,1762050.2139614134
788,1648245.2964014674
789,1401012.8687584854
790,1146552.646617795
791,981106.815554311
792,934323.0463508556
793,911194.5906594435
794,941981.1489446925
795,1013848.8215945895
796,1170691.2379683815
797,1527055.174512182
798,1802925.8896197602
799,1804563.8135048859
800,1621982.184882566
801,1497177.1061684182
802,1421314.9418188466
803,1401891.9866305673
804,1311674.8425083782
805,1303841.4634534672
806,1337474.398106667
807,1455679.3909228675
808,1744305.8180951294
809,2022428.612745185
810,2192289.0971112377
811,2140652.773798469
812,2032548.929534887
813,1739247.2414669641
814,1372680.0195358142
815,1195841.4805372993
816,1054366.40245564
817,963705.2087420948
818,923525.9399666736
819,945094.5305094161
820,1049809.5082951447
821,1331144.3909766346
822,1542914.6258864405
823,1538928.9514336125
824,1301945.8380486206
825,1071825.457776911
826,924883.9306888866
827,906779.4342009359
828,804922.2450762484
829,763185.2816606916
830,768793.0331807567
831,833139.1935382267
832,968590.374526531
833,1176883.45529547
834,1489538.2396832344
835,1616271.8169604244
836,1504042.5119381552
837,1333418.2199486946
838,1199316.188085492
839,1101211.7240729185
840,995154.4569953772
841,939777.2905223005
842,943356.8958464824
843,970086.3842938434
844,989546.7603196024
845,1060760.307598834
846,1231111.0313619964
847,1315571.0161109006
848,1195384.8009561405
849,1081299.884531063
850,1016865.5647207317
851,947088.6973065635
852,855163.8657517654
853,782352.3221983649
854,789875.1761183912
855,826857.1270532565
856,915713.3346868955
857,1117708.2125568227
858,1277048.1841133663
859,1246119.0713193244
860,1233358.419609584
861,1149757.1666840387
862,1008981.1706831245
863,839674.1502454943
864,720003.9888722678
865,672209.2823064823
866,684931.5333915505
867,696167.0976727584
868,705331.2343712541
869,702324.1151907356
870,767105.5840661708
871,812564.445949657
872,761552.2893227321
873,729620.6526703965
874,769560.4069564419
875,827774.9733173554
876,758437.8239791568
877,677347.1680740159
878,717483.2561215269
879,814163.2813953909
880,1088117.2123412883
881,1318618.2249729766
882,1564218.8232412948
883,1628497.2236217542
884,1677120.1376811906
885,1618768.4189637545
886,1408757.5167275174
887,1294820.9110361852
888,1221035.6984308877
889,1221768.8647090984
890,1293241.0982409222
891,1345545.3566941991
892,1510077.2127441596
893,1961738.7827642018
894,2245527.158574985
895,2212430.1013869126
896,1984038.6933771183
897,1843725.7959304266
898,1720097.6227546653
899,1589871.8884166935
900,1489192.5753577943
901,1473183.9571340391
902,1518105.1204736794
903,1608350.651256869
904,1774540.1381893787
905,1975349.342458008
906,2090211.8780025933
907,2073702.108947654
908,2021590.318192123
909,1751860.5327523788
910,1388527.8876002743
911,1277158.2587211647
912,1227019.9550086274
913,1170804.7849864403
914,1190724.9228001616
915,1208348.3317308659
916,1298572.7900076641
917,1562724.8086353086
918,1713496.6315815384
919,1677505.850316134
920,1493892.2537422662
921,1100903.270721877
922,978301.7725721095
923,892388.963670542
924,892932.5082196415
925,885182.679984143
926,1018307.7588179655
927,1034833.5496803754
928,1141571.9434966045
929,1377213.486577175
930,1558276.449582369
931,1591588.0055067225
932,1612107.201472239
933,1403672.087324848
934,1156065.7287003412
935,1011674.8741624805
936,942978.1748424922
937,913365.954338497
938,944736.7853870133
939,1015593.3462157316
940,1161505.5147221559
941,1524801.0771494878
942,1797613.1941877594
943,1739348.812709268
944,1548268.631825007
945,1397812.7429361588
946,1299881.2710342256
947,1111116.8158087633
948,1051606.6866997508
949,998070.4121654251
950,1011258.4810022591
951,1069811.5204806444
952,1291325.546916264
953,1610900.3792869989
954,1843369.207452336
955,1910944.7299878807
956,1904588.444205704
957,1699795.5601881314
958,1389934.9628570504
959,1245261.0402949704
960,1111623.0029402256
961,1059760.6639737869
962,1092688.7532191107
963,1123024.4297683719
964,1262700.5457509663
965,1561045.8925272417
966,1781223.8352061764
967,1703567.207933973
968,1506849.6754061845
969,1307310.0366849145
970,1151302.5458546258
971,995949.6865879159
972,911739.1878428712
973,823827.8664643981
974,855076.2452833602
975,935178.8063865842
976,1161003.3080457966
977,1488120.4871491322
978,1761717.557777678
979,1811235.057742907
980,1769278.1626331683
981,1497546.848076804
982,1300760.6816500744
983,1198595.3782651352
984,1175418.7580184538
985,1174622.4459213456
986,1202925.1024611206
987,1253269.239151153
988,1403252.8845672174
989,1799351.9545466108
990,2073147.2840184167
991,2013653.435345537
992,1796915.0360475515
993,1538594.8118376029
994,1381981.8818441683
995,1273425.3486646519
996,1169147.3831958545
997,1087205.3773550042
998,1038689.9954978739
999,1019482.4972479881
1000,1132922.7954117116
1001,1287409.4892748913
1002,1441658.1875010428
1003,1519210.4227215012
1004,1509217.5687975455
1005,1402854.5986330132
1006,1269634.0968435565
1007,1224233.4392999453
1008,1163052.0475089226
1009,1123766.424391849
1010,1148591.453406925
1011,1151203.8604023345
1012,1160278.827728204
1013,1225178.7596261147
1014,1394191.0080912889
1015,1454487.4035829932
1016,1314387.3589677298
1017,1161992.4379572934
1018,1038433.8438127926
1019,942278.5955195318
1020,883120.7481827926
1021,815989.9156697543
1022,803221.1338633342
1023,899890.7759631539
1024,1112241.3065686447
1025,1361932.5599795482
1026,1568235.1732425413
1027,1581405.0166818649
1028,1618001.526122008
1029,1593927.7614793875
1030,1391294.57231679
1031,1223678.782108196
1032,1142551.2951119763
1033,1085652.5775903028
1034,1056528.9512183364
1035,1063672.2522536076
1036,1037213.3974516424
1037,993511.1676587145
1038,1034433.7894003234
1039,1010805.2388996799
1040,886524.8427919815
1041,815184.6644854891
1042,774614.5620952318
1043,721252.142028681
1044,628440.7871000537
1045,634973.5076459794
1046,676143.545164288
1047,787903.2592867864
1048,1027177.911431496
1049,1313882.2066972929
1050,1530685.6763037534
1051,1568205.2546561565
1052,1600816.5359811657
1053,1592585.004288194
1054,1367454.8043738666
1055,1184813.7011167272
1056,1070743.9996099332
1057,1033873.8605655356
1058,1043682.2011340926
1059,1114993.1251521278
1060,1248981.5345966748
1061,1635980.7393826214
1062,1837342.123547533
1063,1854309.7461398754
1064,1612093.8246401926
1065,1439398.0322947497
1066,1211441.6740266052
1067,1039643.5384036441
1068,886853.7883292239
1069,799309.7615697384
1070,808311.2500611024
1071,853860.871455852
1072,1029260.9354604201
1073,1356026.9445917015
1074,1713765.3522058607
1075,1830713.1957520607
1076,1870234.2686728672
1077,1705045.0555323872
1078,1455934.7737142346
1079,1345845.7615333567
1080,1300754.519542012
1081,1283977.3569720055
1082,1302902.5212082455
1083,1310953.2653447995
1084,1417395.5292480218
1085,1771062.6370211793
1086,1994063.4817205823
1087,1988867.7289931094
1088,1807516.5829587665
1089,1707835.3469305392
1090,1668708.4308686913
1091,1582139.1258559271
1092,1531241.7847027017
1093,1450610.7936630321
1094,1484922.2218359504
1095,1480739.3353068389
1096,1508044.8723944544
1097,1619729.7586556342
1098,1766579.888577436
1099,1764493.7487257277
1100,1744320.734202847
1101,1565145.3951813965
1102,1335205.482651658
1103,1171427.4395461266
1104,1113655.625750159
1105,1078800.419487106
1106,1098536.6674120752
1107,1166057.1046258328
1108,1312523.8356463113
1109,1646626.3384357526
1110,1860585.439207569
1111,1752297.9061732707
1112,1521051.6283572586
1113,1242839.000606798
1114,1123185.343965329
1115,958877.7546943807
1116,841599.580207988
1117,793487.2337254205
1118,799168.873352146
1119,834389.1697415226
1120,1038608.054095884
1121,1345241.0281362971
1122,1625590.5171198568
1123,1731309.03390452
1124,1810860.4871228903
1125,1835778.1184887863
1126,1638771.555801148
1127,1561578.3141410816
1128,1493942.7683292746
1129,1448482.0215037093
1130,1447841.3781228731
1131,1423593.7909920977
1132,1311882.4071152085
1133,1241023.5734065152
1134,1227766.0652118735
1135,1175862.8724294652
1136,1055037.2363490732
1137,878517.0857346717
1138,820392.1378965606
1139,723092.7776749105
1140,609418.2922961168
1141,549810.1673632143
1142,551697.4756270758
1143,644131.568448486
1144,858687.1459927249
1145,1103166.7628619391
1146,1268298.7124911523
1147,1303439.4278006563
1148,1308632.557606664
1149,1250626.64913411
1150,1125801.4952581665
1151,971957.1148517763
1152,885721.6465705666
1153,888542.9856163574
1154,887298.6922045194
1155,914098.2962019471
1156,1033369.4298222954
1157,1259211.78006696
1158,1436374.984212094
1159,1435356.482273054
1160,1212160.540328733
1161,981783.6444080877
1162,887769.9149650051
1163,879444.0566061131
1164,853040.682906429
1165,878367.2964612488
1166,1016942.607913895
1167,1224683.1218509711
1168,1409830.1353853785
1169,1615661.8367475143
1170,1827693.595776957
1171,1844717.9104787535
1172,1807778.4580737858
1173,1674066.5675305491
1174,1493755.9355256273
1175,1357677.3262742688
1176,1253497.2983755867
1177,1202642.2899400736
1178,1153529.3789679087
1179,1194300.7479045254
1180,1215270.9161603337
1181,1297766.6300171786
1182,1448627.784964344
1183,1481540.1147746802
1184,1404976.3771530613
1185,1245551.1213370163
1186,1136130.498147664
1187,1113971.1681308914
1188,1025395.8565740426
1189,961353.945464801
1190,961461.7480635346
1191,1012080.7362873963
1192,1198494.967996442
1193,1402699.735362855
1194,1613930.0081761542
1195,1622913.7899904463
1196,1656903.5015316796
1197,1587307.3768322745
1198,1397874.7202712558
1199,1213799.5873322007
1200,1107829.8123594166
1201,1030245.719791999
1202,1032212.5107061254
1203,1054130.3549262066
1204,1068553.9779048963
1205,1075007.5424560474
1206,1131656.0938243808
1207,1142942.5638107704
1208,1072883.1509289953
1209,968989.7261496326
1210,959989.30019125
1211,920045.7304058247
1212,772981.820325924
1213,683158.7719530215
1214,692744.8541377684
1215,758565.9839082758
1216,974404.9731998169
1217,1283949.6854440456
1218,1598893.7250898676
1219,1673870.0526110865
1220,1657117.226732826
1221,1622740.07128492
1222,1442685.3000000925
1223,1292239.2968665974
1224,1193696.5940068702
1225,1152543.8418416395
1226,1149926.2603022566
1227,1181984.7018186492
1228,1343630.036945212
1229,1766172.1921581186
1230,2010396.036139806
1231,2038162.539293109
1232,1948584.9520594315
1233,1800773.6489124722
1234,1641764.2085913562
1235,1495847.3345005896
1236,1440500.8289787744
1237,1458672.2024496421
1238,1487443.3774355792
1239,1523827.0357700472
1240,1660981.099089151
1241,1843440.291794662
1242,2038915.1318944902
1243,2063761.57178808
1244,2007616.568838798
1245,1830601.9776532254
1246,1604677.5230553234
1247,1525611.6478001294
1248,1435706.951378514
1249,1392947.7761862597
1250,1410386.560162665
1251,1465282.3144406239
1252,1583192.8126832962
1253,1920116.8433532624
1254,2123262.652123437
1255,2104821.0778925237
1256,1940853.4426194883
1257,1842940.735952737
1258,1727980.5783084894
1259,1610188.3699196065
1260,1564162.0696478265
1261,1607730.6101159337
1262,1665354.4916283605
1263,1733774.2233069548
1264,1823965.7482354902
1265,2001100.5379169662
1266,2137099.4152623094
1267,2160461.9627485666
1268,2144678.8447924242
1269,1988736.7652796041
1270,1749639.7830368876
1271,1619294.8966788196
1272,1540174.7694404959
1273,1503337.465912184
1274,1499813.4583035158
1275,1584472.5082706793
1276,1710886.8280505892
1277,2116955.285255913
1278,2339163.4412773615
1279,2241982.046623123
1280,2022582.5364471897
1281,1816728.0803535997
1282,1752052.9625546692
1283,1687572.9178437642
1284,1654715.8009131963
1285,1644955.9152445903
1286,1712763.3665998206
1287,1811304.4982816053
1288,1930798.1530803067
1289,2135468.4982073945
