,1,2,3
1,-4701.165913635967,-63.123831499128144,4764.289745135095
2,-4764.42545376668,-26.858526187390662,4791.283979954071
3,-4811.315237113424,85.53889563974218,4725.776341473682
4,-4858.409081340457,178.52685096046477,4679.8822303799925
5,-4881.425268297136,196.51229317901362,4684.912975118123
6,-4669.367837525805,-36.933315733573494,4706.301153259378
7,-4882.719,891.7044000000014,3991.0145999999986
8,-5064.898999999987,1325.8389999999617,3739.060000000025
9,-5158.9009366090595,1122.0912522183553,4036.809684390704
10,-5214.717646930829,1227.3078890930842,3987.409757837745
11,-5621.601999999993,2053.120799999991,3568.4812000000015
12,-5945.2930848371225,2266.074284837122,3679.2188000000006
13,-5951.0143492014695,2185.5512492014705,3765.463099999999
14,-5971.07146234423,2289.6457140476186,3681.4257482966113
15,-5891.404163093855,2132.2523868377907,3759.151776256064
16,-5856.803013050565,2377.6166019573693,3479.186411093195
17,-5092.7155520616425,1002.3151894736807,4090.400362587962
18,-4841.4770000000035,1300.6318000000106,3540.845199999993
19,-4619.040687944776,1242.2508879447646,3376.789800000012
20,-4631.741805465253,1322.0006054652424,3309.7412000000104
21,-4707.141600000005,1450.808600000016,3256.3329999999896
22,-4692.478491093288,1005.1294999999993,3687.3489910932885
23,-4736.923385893086,616.2631715006955,4120.66021439239
24,-4678.079360000003,561.8324463580857,4116.246913641918
25,-4517.20908,534.8752887751407,3982.333791224859
26,-4427.874200000001,330.116230122313,4097.757969877688
27,-4384.00186279963,376.53477794752877,4007.467084852101
28,-4418.178963961606,955.6567488413073,3462.522215120299
29,-4236.412483499667,1214.1057,3022.3067834996673
30,-3533.890099626438,1175.5197000000003,2358.3703996264376
31,-2907.58728725309,1239.987173116815,1667.600114136275
32,-3186.136748467452,1505.0211625996617,1681.1155858677903
33,-4624.093672645714,2358.412541354941,2265.681131290773
34,-5959.081488720279,3285.005798549734,2674.0756901705445
35,-6388.847027267686,3881.8032170544525,2507.0438102132334
36,-5682.267898769691,2747.725078994209,2934.542819775482
37,-6181.64634814535,4766.64908084347,1414.9972673018801
38,-6194.75444756944,4743.289914256777,1451.4645333126637
39,-5714.924055551647,3327.0404715345453,2387.883584017102
40,-5546.007068156587,3156.0783140604626,2389.928754096124
41,-4997.748495828165,2513.257557480454,2484.4909383477107
42,-3466.990118450093,1454.4005683666815,2012.5895500834115
43,-1686.7698900146286,616.5751999999998,1070.1946900146288
44,-1596.3171000000002,578.1134522594792,1018.203647740521
45,-1788.243754278234,615.2910999999999,1172.9526542782341
46,-1823.935250549032,852.0769999999998,971.858250549032
