Time Step,37->65,49->68,37->39,47->68,25->47,65->68,83->25,24->25,47->73,47->72,9->10,55->119,89->120
2161,2.533159930333227,1.9604904327573536,0.0,0.0,14.446662090549012,0.0,0.0,0.0,0.11247202616758045,0.0,0.0,0.0,0.0
2162,2.3588978202050157,1.825623622491122,0.0,0.0,14.864754232569624,0.0,0.0,0.0,0.12305849328461704,0.0,0.0,0.0,0.0
2163,2.0604229957803,1.5946247697551712,0.0,0.0,20.058653331538835,0.0,0.0,0.0,0.08422744792210324,0.0,0.0,0.0,0.0
2164,1.3981878455405194,1.08210060547583,0.0,0.0,22.99169622153113,0.0,0.0,0.0,0.042690670231650074,0.0,0.0,0.0,0.0
2165,0.38736310833638754,0.299792231356804,0.0,0.0,0.0,0.0,0.0,0.0,4.973292095502188,0.0,0.0,0.0,0.0
2166,-9.663381206337363e-13,1.1368683772161603e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.1067990521248703,0.0,0.0,0.0,0.0
2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2168,0.0,0.12754954816632846,0.0,0.0,1.7053025658242404e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2169,2.8548325445761975,2.2094427689884384,0.0,0.0,0.0,0.0,0.0,0.0,0.8002582676173802,0.0,0.0,0.0,0.0
2170,3.5860432178019437,2.7179063668367434,0.0,0.0,0.0,0.0,0.0,0.0,0.2384258281886673,0.0,0.0,0.0,0.0
2171,10.953590926417178,2.614556754682737,0.0,0.0,24.3615543759027,0.0,0.0,0.0,13.568197583395943,0.0,0.0,0.0,0.0
2172,8.552606202500215,1.6923257830975018,0.0,0.0,39.30348509106432,0.0,0.0,0.0,20.16981782284023,0.0,0.0,0.0,0.0
2173,0.5063537546116095,0.0,0.0,0.0,43.209632555245435,0.0,0.0,0.0,20.893863755762197,0.0,0.0,0.0,0.0
2174,0.8273211292404312,0.20370735347179902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175,10.573694933766319,2.6900684554759664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.891661331727434,0.0,0.0,0.0
2176,6.992324107343393,4.941618247697484,0.0,0.0,23.98181001691256,0.0,0.0,0.0,6.232473844599042,0.0,0.0,0.0,0.0
2177,1.8406348810819964,1.4245239834058694,0.0,0.0,13.552033359895802,0.0,0.0,0.0,0.8127949828162286,0.0,0.0,0.0,0.0
2178,0.0,0.0,0.0,0.0,0.012276752807849789,0.0,0.0,0.0,0.09009175675248571,0.0,0.0,0.0,0.0
2179,0.0,0.3907225065895119,0.0,0.0,0.0,0.0,0.0,0.0,0.029181719120856542,0.0,0.0,0.0,0.0
2180,0.0,0.457821103809394,0.0,0.0,0.0,0.0,0.0,0.0,0.03309342297777107,0.0,0.0,0.0,0.0
2181,12.450035975074343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2182,0.0,0.0,0.0,0.0,0.1285419665828158,0.0,0.0,0.0,0.9432927230183736,0.0,0.0,0.0,0.0
2183,0.47779027092360593,0.3697765955457726,0.0,0.0,0.0,0.0,0.0,0.0,4.790197718496927,0.0,0.0,0.0,0.0
2184,0.906038898358986,0.7012113884599103,0.0,0.0,0.0,0.0,0.0,0.0,3.547835252449204,0.0,0.0,0.0,0.0
2185,0.8321419690074663,0.6440202805203228,0.0,0.0,0.0,0.0,0.0,0.0,2.9884594427128945,0.0,0.0,0.0,0.0
2186,0.25743261871576806,0.19923502658861025,0.0,0.0,0.0,0.0,0.0,0.0,2.4153332925364452,0.0,0.0,0.0,0.0
2187,-5.684341886080801e-13,1.7053025658242404e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0392855165493415,0.0,0.0,0.0,0.0
2188,-3.979039320256561e-13,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.07614090468473478,0.0,0.0,0.0,0.0
2189,0.0,0.0,0.0,0.0,0.006339429819831821,0.0,0.0,0.0,0.04652128931837751,0.0,0.0,0.0,0.0
2190,0.0,0.0,0.0,0.0,0.002392612737367017,0.0,0.0,0.0,0.01755795592822551,0.0,0.0,0.0,0.0
2191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
