Time Step,1,2,3,Import/Export_1,Import/Export_2,Import/Export_3
2161,120870.1559135733,67657.91623228759,12454.268777483654,217666.3594268023,146239.88720599018,146069.00823391197
2162,119330.29604667024,68722.15022621234,12484.49315528955,226302.6059119708,144045.16763077702,143243.18888785486
2163,112815.92684271839,71034.69283508991,14161.341662062769,218074.2987392116,140143.06075852652,140994.05728560805
2164,110820.07209430706,73493.96200600234,14933.969396909593,209729.06452120753,137874.57550825836,140983.51460561567
2165,134373.116808234,62288.09826797116,12166.102776774049,224933.25216097056,147123.93738821778,150419.84004732926
2166,181008.1701442042,48073.119030320035,19122.640078754077,264308.7434992167,166594.16145355528,170776.26902845653
2167,189542.52042141487,91742.78009496453,7725.050655883827,282314.945953676,191915.62930709627,198531.5877599587
2168,182494.31546552977,92820.24608230083,7624.728889613101,240646.23812185624,215551.5028459477,216654.39623719512
2169,181827.2057716204,28602.399371339907,14506.624437009134,119531.8832429382,216324.63834800117,218185.81321007328
2170,172314.8500193866,20979.479084960527,10367.74782804657,42680.407790447534,201537.87206818178,208177.5772551345
2171,138676.69196259015,17970.42292232237,13274.094634658088,12508.151606155132,177439.30644198225,190084.9556232544
2172,127506.83077977614,2490.5665814997346,11429.088945143123,0.0,167334.2027426283,178659.74255721868
2173,96435.27114928165,546.2014494955099,6110.415647729756,0.0,154697.1471974936,164755.887750234
2174,90278.0352665992,93.15118881194627,43505.69619691442,0.0,153928.16764706734,165388.47474756208
2175,97589.49982148968,7986.635757474527,36035.175232758054,15034.851953148383,149861.4418382278,163236.89776824723
2176,103591.47293850209,24162.682737907744,13450.796233517991,110172.03175839492,153842.88408798148,166097.0908704592
2177,133390.19322246689,67385.056554269,15320.858699907374,273220.2858650753,174383.21313550635,183782.30466891738
2178,189006.8048817684,101180.64549535007,7771.044058628925,364246.2247467437,193348.03837714164,197180.4290496268
2179,210766.36137651387,119258.63515301689,12254.683241172921,393122.308101847,201828.94808083368,201680.4170600906
2180,210538.60586682474,122141.62475381655,14053.071171983935,413781.30217142624,202676.9822467658,202172.84109123785
2181,174636.7538666617,135431.64067844005,13002.799219778453,398871.66548760724,180490.4505055978,184936.51130936053
2182,164313.56856491903,81563.1628752025,34710.304128974094,357469.4384456425,161630.97438777465,160665.24966864157
2183,114470.44220935927,63806.822058805694,54128.46463625433,306432.5091326188,138871.95115520182,156271.45091412493
2184,114519.23935499271,51981.06218407193,46663.37156116788,268945.8826183396,126124.21337535468,129546.50817539232
2185,114510.81910798549,50294.34667616345,41533.00027383575,259630.6885799218,123093.0793290754,124794.31816731926
2186,114445.3333736094,54732.19136105184,32900.16836094092,265059.75979089347,124410.76248759312,128777.04254733428
2187,114415.99999999991,58271.389828520936,41301.51848395285,285222.8020328422,132613.31928061525,156994.7696643514
2188,114416.0,67970.54356558589,39147.806003740465,305440.1324861109,132224.21800084272,165600.00000000006
2189,114672.43271427197,76995.99999999948,32347.22473468725,316209.2405342461,127053.12912503183,165600.0
2190,139872.87592193464,76995.99999999971,22215.802320772906,330358.04713138664,123726.68553419448,165600.0
2191,174064.00000000012,80043.71021999186,16074.0000000001,327497.1605562799,129198.25588617493,174598.21047150317
2192,174063.99999999983,79045.60004291321,16073.999999999522,291048.71560659166,131455.4187973287,187346.4449900779
2193,122794.89883842393,76996.0,16074.00000000014,234589.48384785434,127849.9595073126,199010.94219785428
2194,86126.55714481724,49388.44598300598,20373.21656312894,208552.33839263854,136715.16327892386,217244.31950985492
2195,76275.71113509052,20768.94007838779,18309.040600238513,190311.18989750242,143667.52904548586,225325.34350722845
2196,76434.12506350355,5250.7650661042135,11871.845634488076,153183.82155384036,132956.82505746715,212117.02758399572
2197,66136.32078199406,2603.704914188924,1106.3274184277475,114346.50803537067,119132.23404059024,191832.0177401478
2198,69699.20182566992,1482.1639026785183,4176.794554404484,112901.6839105599,120122.12199711075,186232.64675551237
2199,73861.41100990138,3213.61906697196,12033.452552904924,136527.19511865464,126065.8140262418,184263.4900778983
2200,83240.41478302609,23665.316226960007,17734.342967206023,202893.67290435286,143732.5276555133,199308.04709411692
2201,164683.63366881985,86777.77051446954,18664.785075775344,300604.51336255076,176781.63284677907,235113.1610219066
2202,268465.4774795044,143089.89374913415,31736.48963269792,373225.6854488953,232238.20704784966,258934.43185692176
2203,376565.4924478782,137921.32515349388,17152.302653980416,398339.54258758895,288052.4104313327,281224.80956767447
2204,387216.765073276,137899.8663654888,34064.95784244096,393409.82101068075,306275.63130537735,282116.920285631
2205,386708.9734462316,135483.1228058739,39768.88137080477,375474.1879587526,303052.73431589454,270161.8320627483
2206,372195.2566676699,130213.51537803063,16111.438376919057,327584.337099982,265475.91581828264,238756.87003238802
2207,348889.8933063299,129901.17266946906,16108.873154893708,301929.3127595896,241206.97722042326,218549.73526487206
2208,334464.9558563262,129258.09530481318,16103.591660641678,284210.734388569,226467.23197144308,204658.7893870286
2209,331151.7353772042,128107.62514238618,16094.143028356164,283811.37812665274,224041.69794553012,198567.14680414877
