Time Step,0
2161,733258.7499618537
2162,723085.1997271064
2163,704863.2555186716
2164,710622.4744435018
2165,713503.4710390662
2166,816730.8198491731
2167,981395.4775347764
2168,968602.968369349
2169,769633.0356824525
2170,706303.7626982352
2171,685192.2313781187
2172,665442.8549918144
2173,676501.9311421666
2174,691399.9897585895
2175,633740.1481663354
2176,573360.5816874704
2177,825247.4959710531
2178,1049884.300528063
2179,1130138.793417796
2180,1155714.3598689865
2181,1071456.1362109655
2182,934798.2203878593
2183,795096.5435212028
2184,705439.460864501
2185,686682.3712666731
2186,702381.170253057
2187,763321.1168920385
2188,801723.5908777955
2189,816604.5383032104
2190,852627.5089227075
2191,901475.3371339497
2192,879034.1794369115
2193,777315.2843914458
2194,707949.0868189922
2195,659921.4675531712
2196,580263.9284400479
2197,574090.4060156115
2198,555285.7850733427
2199,524472.5877288491
2200,655739.5763470915
2201,970253.3785509011
2202,1281951.9841322224
2203,1490464.7985060867
2204,1533739.909237317
2205,1504784.9835046807
2206,1347250.3071423105
2207,1253710.4566006083
2208,1192723.3827311613
2209,1180112.8088839427
2210,1212889.5676001173
2211,1314137.4204748594
2212,1531860.2951363812
2213,1886757.678389112
2214,2139534.492442292
2215,2210249.3702448946
2216,2078963.4721104398
2217,1933394.4408871527
2218,1891700.2697509334
2219,1850955.4384497257
2220,1805984.1524365298
2221,1769810.67472925
2222,1814881.7070019664
2223,1886279.001968716
2224,1989139.6586223913
2225,2174724.3832824
2226,2279803.6548023205
2227,2367391.214352144
2228,2293673.3475563787
2229,2113802.276001892
2230,1904725.6074614786
2231,1779852.6205004181
2232,1707430.4370861356
2233,1698879.3254650233
2234,1740806.080927794
2235,1809133.6485677816
2236,1971678.8242053357
2237,2295492.338826919
2238,2476418.1700155893
2239,2518761.380900395
2240,2382780.3403832265
2241,2236663.803928497
2242,2085292.8576456395
2243,1926542.0326965759
2244,1810933.258207326
2245,1728139.7737356108
2246,1701682.6802040988
2247,1656353.5334468856
2248,1678938.7927255544
2249,1820332.1541715907
2250,2012919.3468569424
2251,2073714.6885617252
2252,1997989.6499118647
2253,1786055.7665748927
2254,1570813.1349413453
2255,1450291.2979060374
2256,1421756.0470725412
2257,1401379.1041747502
2258,1455970.2774147664
2259,1593715.7182084948
2260,1751811.150160648
2261,2058068.145279588
2262,2260374.5242220256
2263,2319560.696957294
2264,2101878.758308131
2265,1899269.7134180162
2266,1817319.951987768
2267,1730678.3784033367
2268,1709969.429667571
2269,1719096.4391626841
2270,1758108.4877098547
2271,1792024.8065950624
2272,1854354.6067945142
2273,2050811.7368707934
2274,2231212.275582925
2275,2281089.635934764
2276,2143491.412169819
2277,1969984.4400137798
2278,1772687.0635777037
2279,1614535.994547313
2280,1560473.3124904474
2281,1542632.442720324
2282,1519693.7951527247
2283,1554945.7643482469
2284,1638397.8733521376
2285,1897604.0844773164
2286,2074919.1200928872
2287,2139271.5392577834
2288,2032446.6576910485
2289,1952388.9817467218
2290,1941610.8515536978
2291,1864293.3416354158
2292,1776161.228412806
2293,1718595.5274172127
2294,1669509.8415443583
2295,1613285.0624609566
2296,1627695.95365135
2297,1825812.114025807
2298,1994904.8722118654
2299,2038152.0840208174
2300,1974222.630638816
2301,1856674.1570449423
2302,1657573.4309554906
2303,1511009.6962285484
2304,1475596.292612191
2305,1429858.7057410884
2306,1411902.6749987728
2307,1380653.6716544155
2308,1269929.7989522645
2309,1128352.77590742
2310,1154800.0607537373
2311,1157939.4892233498
2312,1027576.7269585863
2313,877592.1389848541
2314,793875.8844848289
2315,693249.8688700504
2316,555740.7522056773
2317,501408.3769527185
2318,452984.94796999014
2319,507927.21237544715
2320,672190.6773629987
2321,975261.7836842646
2322,1229722.441657858
2323,1364352.7805290427
2324,1361132.9170041361
2325,1299928.0494580618
2326,1187296.4977535978
2327,1048364.3222520022
2328,1001146.9063371597
2329,988029.7423191358
2330,988907.406214643
2331,1039983.0974911009
2332,1073849.8795319349
2333,1078786.9469785276
2334,1157331.453158773
2335,1309609.9578390107
2336,1237477.2890882683
2337,1098599.5381597783
2338,1025975.8994515772
2339,974284.9122602547
2340,903290.4818608611
2341,886099.3864562596
2342,889601.6306593464
2343,905175.344460676
2344,998440.5652158733
2345,1258069.7848529394
2346,1508534.7179272664
2347,1579920.0622497057
2348,1563941.5291056212
2349,1497963.1645894353
2350,1352395.575056766
2351,1195294.8960634244
2352,1130731.853070105
2353,1111838.427148337
2354,1100341.4771857923
2355,1113942.9331491082
2356,1112938.1090221484
2357,1060280.0822585325
2358,1051165.7500118213
2359,1075460.7709613345
2360,917807.5435718076
2361,764222.5224918051
2362,702089.381461874
2363,643612.537895321
2364,524731.8341331563
2365,451536.60124400223
2366,417483.781232877
2367,482760.6398759277
2368,713420.5619851095
2369,1103908.591041222
2370,1414989.2409014718
2371,1534891.4478318174
2372,1560058.1242607941
2373,1494269.594196723
2374,1366987.5536226688
2375,1183040.5342377862
2376,1089075.6396223044
2377,1015675.9489759558
2378,988463.0283319438
2379,1003983.048948524
2380,1018268.2199991395
2381,1010592.2026254373
2382,1018375.7259964476
2383,1063312.8089171243
2384,1058034.7136427767
2385,1005815.0777782496
2386,1009886.3527029612
2387,959284.9843184086
2388,847629.682506537
2389,791085.7230664989
2390,804425.5931102077
2391,864025.3546017623
2392,1045193.5944063241
2393,1325401.4227289916
2394,1514057.4819673407
2395,1568723.957628006
2396,1596474.1739571784
2397,1498910.6102065982
2398,1293337.8639493822
2399,1065523.1393901536
2400,963990.4139049774
2401,922176.20654651
2402,924871.7892250429
2403,946623.5922166514
2404,1057449.7476680926
2405,1406957.1425428144
2406,1649403.5594837037
2407,1839240.2849192515
2408,1828789.600656404
2409,1669840.4806417485
2410,1499971.0129410967
2411,1316954.9960330913
2412,1286673.466045913
2413,1279366.523276137
2414,1311190.3262084033
2415,1334371.7543394668
2416,1424871.5844895076
2417,1606486.7359607425
2418,1788158.2945922716
2419,1879935.0733363116
2420,1830373.7336374936
2421,1675126.9829118224
2422,1490786.0773288887
2423,1377425.853458637
2424,1305176.83151461
2425,1282824.9088647824
2426,1266976.7943367579
2427,1347606.0455407347
2428,1488845.3723066212
2429,1788995.7338634839
2430,1968138.468234342
2431,1999249.4221794487
2432,1802249.8477427117
2433,1580743.4015086712
2434,1443698.567675602
2435,1283678.0341824444
2436,1238868.028183638
2437,1145800.5546179642
2438,1112841.9662117963
2439,1139733.951071646
2440,1303039.7092365448
2441,1651687.201764404
2442,1870586.213532546
2443,1907211.872558675
2444,1827033.2244381425
2445,1638377.2281345301
2446,1345235.5566223064
2447,1164374.711905301
2448,1093723.8564096382
2449,1091022.9392028158
2450,1154756.0564329685
2451,1255153.1375011909
2452,1361114.2863188626
2453,1689107.505448468
2454,1934820.6997697216
2455,1980601.7934854713
2456,1798322.8246091695
2457,1679508.8212381646
2458,1610663.6037609426
2459,1478906.9864716777
2460,1419081.526787721
2461,1357123.3593325706
2462,1342441.2458430273
2463,1381466.0077069611
2464,1542838.6781328435
2465,1788429.2186850782
2466,2055202.2816528273
2467,2186598.4796934193
2468,2157652.736020021
2469,2026018.7819023514
2470,1801477.3069457724
2471,1647795.1542476336
2472,1586183.1432429906
2473,1565373.6770179858
2474,1609530.0897603403
