Time Step,1,2,3,Import/Export_1,Import/Export_2,Import/Export_3
2161,134689.88266719764,32000.340271941033,0.0,217666.3594268023,146239.88720599018,146069.00823391197
2162,132867.6595580674,33892.43741668815,0.0,226302.6059119708,144045.16763077702,143243.1888878549
2163,124179.25253489593,41056.321447973685,0.0,218074.2987392116,140143.06075852652,140994.05728560805
2164,120544.465430548,47781.714560083565,0.0,209729.06452120753,137874.57550825836,140983.5146056157
2165,142670.31187342404,35916.98606797223,0.0,224933.25216097062,147123.93738821778,150419.84004732926
2166,188541.22921147535,23470.244202610946,3040.172453858189,264308.7434992167,166594.1614535553,170776.26902845653
2167,188891.8294696188,88991.72253199841,0.0,282314.945953676,191915.62930709627,198531.5877599587
2168,176933.56025818855,92040.26310804425,0.0,240646.23812185624,215551.5028459477,216654.39623719512
2169,183285.26379614018,17700.0,0.0,119531.88324293819,216324.63834800117,218185.81321007328
2170,170769.10390526237,17700.0,0.0,42680.407790447534,201537.87206818178,208177.5772551345
2171,138635.54686581128,16325.715843860406,0.0,12508.151606155132,177439.30644198225,190084.9556232544
2172,127385.96681477886,1288.7932640551276,0.0,0.0,167334.20274262832,178659.74255721868
2173,95898.26065956091,0.0,0.0,0.0,154697.1471974936,164755.887750234
2174,62108.46090365843,12680.703579803507,0.0,0.0,153928.1676470673,165388.47474756208
2175,79045.93782846327,17700.0,0.0,15034.851953148383,149861.4418382278,163236.89776824723
2176,103315.66705192132,17524.769628017075,0.0,110172.03175839492,153842.88408798148,166097.0908704592
2177,143300.0900380705,41760.88822221673,8800.714041266814,273220.2858650753,174383.21313550632,183782.30466891738
2178,188680.8617536145,100676.69323469556,5752.053366240677,364246.2247467437,193348.03837714164,197180.4290496268
2179,207893.1789065766,117618.47945649044,7995.461811957697,393122.308101847,201828.94808083368,201680.4170600906
2180,207332.44353713698,120196.3656353864,9554.425187033261,413781.30217142624,202676.9822467658,202172.84109123785
