Time Step,1,2,3,Import/Export_1,Import/Export_2,Import/Export_3
1,140643.6012649542,76996.0,16074.0,0.0,97466.41298190452,165600.0
2,114416.0,58897.158281317825,16074.0,0.0,84618.9660935799,155708.04540078086
3,114416.0,36255.86812537174,16074.0,0.0,78221.83199660305,151692.05769243874
4,98022.66502389975,17700.0,16074.0,0.0,74985.46312351902,158968.30889996482
5,59792.27437875782,17700.0,16074.0,0.0,68815.59971295926,160564.73192196083
6,56736.0,17700.0,16074.0,0.0,55981.40195737389,115819.21690825929
7,56736.0,17700.0,16074.0,0.0,51517.42293387435,109187.84008277852
8,56736.0,17700.0,16074.0,0.0,53053.42903802331,120385.15044276846
9,56736.0,17700.0,16074.0,0.0,65994.98704632891,145547.8071114584
10,47494.34457372373,17700.0,16074.0,0.0,78559.65753156303,105725.72045855806
11,23443.795584825522,17700.0,16074.0,0.0,96268.26349166465,124561.6424748493
12,19435.292278104516,17700.0,16074.0,0.0,104278.89593461437,135046.1430005263
13,30615.35870761118,17700.0,16074.0,0.0,107372.47287142594,140100.6863133454
14,84270.50505439911,28089.263915404008,16074.0,0.0,110826.52663240593,144740.00433528074
15,114416.0,32571.800752360265,16074.0,27561.50380086078,113104.22158970602,165600.0
16,156356.72535874485,76996.0,16074.0,107059.18331383713,123405.52471061515,165600.0
17,174064.0,92823.27321284928,16074.0,152189.84511900606,138781.54473706096,182631.88550980805
18,160214.66254152,76996.0,16074.0,144503.88287746746,135516.7395307297,177381.51463294664
19,114416.0,56684.60319169996,16074.0,117987.14076590324,120641.02787211043,163729.06580244773
20,87801.14766993275,56169.91450458831,7524.733656773249,95464.88002296069,99633.10022136211,132601.99284899927
21,75436.14553478056,53975.30620839352,2232.7138579660477,108290.17861702811,93463.84799127704,122874.01991057624
22,74589.7407159114,36451.236791389005,0.0,120568.11797781794,88848.21304001726,116044.58237028224
23,39282.1255093442,17700.0,0.0,96066.23003341636,67220.31128198262,93298.13394988286
24,24921.412893539287,17700.0,0.0,81248.06731708333,50026.847454146766,73764.16970071825
25,10939.102799051687,17700.0,0.0,82934.27125238319,42578.30328097492,63140.51226074075
26,14572.07031105012,17700.0,0.0,102481.80875212661,47287.67153929306,63567.91676316996
27,22583.510773037175,17700.0,0.0,120267.40173435246,54769.586869571365,67319.26422500124
28,37341.25446440085,17700.0,0.0,141960.02872055562,65158.69746408628,74510.35826246282
29,57097.98194783528,17700.0,0.0,194903.10888620108,88718.03145391447,95715.77895881425
30,105853.98958409452,57128.168254917306,0.0,290408.87495356635,131405.9740739116,134975.3973068603
31,177616.1344588379,49882.762536070615,0.0,387402.0339703561,173958.65225557462,177243.59681417467
32,220310.75405658118,69327.21887291555,0.0,450470.04955739784,227024.17845691758,216804.66200754556
33,239392.28972521616,106675.29029856638,0.0,447399.5360003788,258848.76786348582,236467.2333659941
34,255590.45470234237,106337.28495718451,0.0,422087.38745597185,268271.11066471,245141.22621700057
35,250250.65135416543,109137.3070096155,0.0,401265.1630170658,260347.84101612505,245759.33852996049
36,242941.10295301233,82779.99982311885,440.43264906985223,384326.4988538375,255650.33581277978,245732.5524270776
37,204150.5599804382,61958.33578939701,4631.2661287115925,389530.70967198507,259356.67272767762,246940.70994582592
38,204711.22425184722,18810.096354842583,12488.055093224917,413478.38535207574,264852.7604353301,245196.30874026078
39,219078.59458105694,74206.58782220716,7102.22403452132,446104.61434013356,269689.52609503036,243590.35441822914
40,235292.98608668178,157574.10152686568,6956.923923761681,497783.2301643991,276916.08952606714,240930.12792297173
41,277379.0315657134,184362.2454244363,10437.266538015789,542476.5358892146,307569.413331557,262212.8659386407
42,283752.09737958014,188005.57959591981,11326.425122851058,550542.5926435556,312168.47330787824,265091.5523839429
43,265002.04548441933,186323.0216134711,10807.173785985005,528000.6283835254,291007.6856353142,248689.6662582131
