Time Step,1,2,3,Import/Export_1,Import/Export_2,Import/Export_3
2161,0.0,5692.309173133271,170057.53747079597,0.0,0.0,0.0
2162,0.0,5750.704184591013,158978.77496695527,0.0,0.0,0.0
2163,0.0,5156.325870603724,153378.9696998785,0.0,0.0,0.0
2164,0.0,3558.4181045960077,152936.58417500817,0.0,0.0,0.0
2165,0.0,1274.1833913904861,146331.62338100787,0.0,0.0,0.0
2166,0.0,0.0,136452.68180314128,0.0,0.0,0.0
2167,0.0,0.0,122877.36684716347,0.0,0.0,0.0
2168,0.0,0.0,115633.99900154921,0.0,0.0,0.0
2169,0.0,7030.300099183809,142462.08550420287,0.0,0.0,0.0
2170,0.0,9424.272241642724,168538.3302338334,0.0,0.0,0.0
2171,0.0,13544.149804090222,194372.93004730015,0.0,0.0,0.0
2172,0.0,33863.7366593834,245776.18263610825,13855.483361079487,0.0,0.0
2173,0.0,51601.20888844054,295454.56769329956,51198.59974898412,0.0,0.0
2174,0.0,53840.47147947035,288114.48805621924,24216.08634306937,0.0,0.0
2175,0.0,22565.034575616053,182011.11088783052,0.0,0.0,0.0
2176,0.0,14533.53308891337,94162.05186162415,0.0,0.0,0.0
2177,0.0,3603.7594040777526,38188.015361530604,0.0,0.0,0.0
2178,0.0,2408.078240539363,28383.640324271488,0.0,0.0,0.0
2179,0.0,0.0,25435.023913444562,0.0,0.0,0.0
2180,0.0,0.0,22640.210014656084,0.0,0.0,0.0
2181,0.0,0.0,20061.207808927044,0.0,0.0,0.0
2182,0.0,269.337195019603,17999.82675866381,0.0,0.0,0.0
2183,0.0,1793.4957803208072,15303.858653273564,0.0,0.0,0.0
2184,0.0,3281.113982143915,14431.313953670582,0.0,0.0,0.0
2185,0.0,3227.9175379620383,14063.609811163082,0.0,0.0,0.0
2186,0.0,1833.4353588734689,8755.097062736271,0.0,0.0,0.0
2187,0.0,0.0,3588.974601151894,0.0,0.0,0.0
2188,0.0,0.0,0.0,0.0,0.0,0.0
2189,0.0,0.0,0.0,0.0,0.0,0.0
2190,0.0,0.0,0.0,0.0,0.0,0.0
2191,0.0,0.0,0.0,0.0,0.0,0.0
2192,0.0,0.0,3422.413234795934,0.0,0.0,0.0
2193,0.0,0.0,0.0,0.0,0.0,0.0
2194,0.0,1928.470779701555,3930.2219181592545,0.0,0.0,0.0
2195,0.0,1803.6075074617588,23387.95212307793,0.0,0.0,0.0
2196,0.0,295.5066988789929,46825.33567830316,0.0,0.0,0.0
2197,0.0,13905.538978721723,111982.82111475192,0.0,0.0,0.0
2198,0.0,25088.79424138123,144678.39923988486,0.0,0.0,0.0
2199,0.0,18005.32939406984,103260.91962879625,0.0,0.0,0.0
2200,0.0,1813.5615215505768,44100.886736995315,0.0,0.0,0.0
2201,0.0,0.0,20976.05365840519,0.0,0.0,0.0
2202,0.0,0.0,2443.214969135819,0.0,0.0,0.0
2203,0.0,0.0,0.0,0.0,0.0,0.0
2204,0.0,0.0,0.0,0.0,0.0,0.0
2205,0.0,0.0,0.0,0.0,0.0,0.0
2206,0.0,0.0,3847.005975376324,0.0,0.0,0.0
2207,0.0,0.0,9027.230035710549,0.0,0.0,0.0
2208,0.0,0.0,1244.806607784437,0.0,0.0,0.0
2209,0.0,0.0,0.0,0.0,0.0,0.0
2210,0.0,0.0,0.0,0.0,0.0,0.0
2211,0.0,0.0,0.0,0.0,0.0,0.0
2212,0.0,0.0,0.0,0.0,0.0,0.0
2213,0.0,0.0,0.0,0.0,0.0,0.0
2214,0.0,0.0,0.0,0.0,0.0,0.0
2215,0.0,0.0,0.0,0.0,0.0,0.0
2216,0.0,0.0,0.0,0.0,0.0,0.0
2217,0.0,0.0,0.0,0.0,0.0,0.0
2218,0.0,0.0,0.0,0.0,0.0,0.0
2219,0.0,0.0,0.0,0.0,0.0,0.0
2220,0.0,0.0,0.0,0.0,0.0,0.0
2221,0.0,0.0,559.3359180613927,0.0,0.0,0.0
2222,0.0,0.0,2343.4478854039126,0.0,0.0,0.0
2223,0.0,0.0,6019.769145154988,0.0,0.0,0.0
2224,0.0,0.0,4276.949619361488,0.0,0.0,0.0
2225,0.0,0.0,0.0,0.0,0.0,0.0
2226,0.0,0.0,0.0,0.0,0.0,0.0
2227,0.0,0.0,0.0,0.0,0.0,0.0
2228,0.0,0.0,0.0,0.0,0.0,0.0
2229,0.0,0.0,552.1182337406353,0.0,0.0,0.0
2230,0.0,0.0,433.73425278818956,0.0,0.0,0.0
2231,0.0,0.0,0.0,0.0,0.0,0.0
2232,0.0,0.0,0.0,0.0,0.0,0.0
2233,0.0,0.0,0.0,0.0,0.0,0.0
2234,0.0,0.0,0.0,0.0,0.0,0.0
2235,0.0,0.0,0.0,0.0,0.0,0.0
2236,0.0,0.0,0.0,0.0,0.0,0.0
2237,0.0,0.0,0.0,0.0,0.0,0.0
2238,0.0,0.0,0.0,0.0,0.0,0.0
2239,0.0,0.0,0.0,0.0,0.0,0.0
2240,0.0,0.0,0.0,0.0,0.0,0.0
2241,0.0,0.0,0.0,0.0,0.0,0.0
2242,0.0,0.0,0.0,0.0,0.0,0.0
2243,0.0,0.0,0.0,0.0,0.0,0.0
2244,0.0,0.0,0.0,0.0,0.0,0.0
2245,0.0,160.47208789898306,0.0,0.0,0.0,0.0
2246,0.0,2490.149131553335,0.0,0.0,0.0,0.0
2247,0.0,4782.860323406998,0.0,0.0,0.0,0.0
2248,0.0,0.0,0.0,0.0,0.0,0.0
2249,0.0,0.0,0.0,0.0,0.0,0.0
2250,0.0,0.0,0.0,0.0,0.0,0.0
2251,0.0,0.0,0.0,0.0,0.0,0.0
2252,0.0,0.0,0.0,0.0,0.0,0.0
2253,0.0,0.0,0.0,0.0,0.0,0.0
2254,0.0,0.0,0.0,0.0,0.0,0.0
2255,0.0,0.0,0.0,0.0,0.0,0.0
2256,0.0,0.0,0.0,0.0,0.0,0.0
2257,0.0,0.0,0.0,0.0,0.0,0.0
2258,0.0,0.0,0.0,0.0,0.0,0.0
2259,0.0,0.0,0.0,0.0,0.0,0.0
2260,0.0,0.0,0.0,0.0,0.0,0.0
2261,0.0,0.0,0.0,0.0,0.0,0.0
2262,0.0,0.0,0.0,0.0,0.0,0.0
2263,0.0,0.0,0.0,0.0,0.0,0.0
2264,0.0,0.0,0.0,0.0,0.0,0.0
2265,0.0,0.0,0.0,0.0,0.0,0.0
2266,0.0,0.0,0.0,0.0,0.0,0.0
